    0.779028594493865967E+00   -0.238304817676544189E+01   -0.294620001316070557E+01    0.871387660503387451E+00    0.372541713714599609E+04   -0.571920328176045325E+07   -0.599146350544150419E+01    1
    0.543022811412811279E+00   -0.364783644676208496E+00   -0.100911164283752441E+01    0.989298045635223389E+00    0.397246193885803223E+04   -0.571920328176045325E+07   -0.599396350544151169E+01    1
    0.864269196987152100E+00   -0.186623567342758179E+01   -0.248153471946716309E+01    0.159623026847839355E-01    0.278938198089599609E+04   -0.571920328176045325E+07   -0.599646350544151474E+01    1
    0.979107081890106201E+00   -0.366621994972229004E+01   -0.215962970256805420E+01    0.304059982299804688E-01    0.336896276473999023E+04   -0.571920328176045325E+07   -0.599896350544151957E+01    1
    0.394577145576477051E+00   -0.164254420995712280E+01   -0.293578112125396729E+01    0.981057405471801758E+00    0.351143527030944824E+04   -0.571920328176045325E+07   -0.600146350544151552E+01    1
    0.237132668495178223E+00   -0.104362154006958008E+01   -0.239181512594223022E+01    0.393368363380432129E+00    0.399920463562011719E+04   -0.571920328176045325E+07   -0.600396350544151858E+01    1
    0.669176936149597168E+00   -0.164389038085937500E+01   -0.250865930318832397E+01    0.661036133766174316E+00    0.365952539443969727E+04   -0.571920328176045325E+07   -0.600646350544151630E+01    1
    0.893397986888885498E+00   -0.137227797508239746E+01   -0.899249851703643799E+00    0.527692377567291260E+00    0.376666879653930664E+04   -0.571920328176045325E+07   -0.600896350544152469E+01    1
    0.997985661029815674E+00   -0.349663192033767700E+01    0.358870089054107666E+00    0.336805999279022217E+00    0.360630488395690918E+04   -0.571920328176045325E+07   -0.601146350544151886E+01    1
    0.918136298656463623E+00    0.498502612113952637E+00   -0.189822131395339966E+01    0.208443045616149902E+00    0.358054494857788086E+04   -0.567914132680802513E+07   -0.601396350544150859E+01    1
    0.209346473217010498E+00   -0.224396073818206787E+01   -0.102503770589828491E+01    0.754475355148315430E+00    0.362684440612792969E+04   -0.567104625601148605E+07   -0.601646350544151520E+01    1
    0.138035178184509277E+00   -0.250860357284545898E+01   -0.249073708057403564E+01    0.497295677661895752E+00    0.339087653160095215E+04   -0.562176887957799621E+07   -0.601896350544151559E+01    1
    0.576402604579925537E+00   -0.347401344776153564E+01   -0.159256809949874878E+01    0.213533520698547363E+00    0.270692610740661621E+04   -0.561424915729743708E+07   -0.602146350544152753E+01    1
    0.775857925415039062E+00   -0.298370891809463501E+01   -0.169568204879760742E+01    0.443441569805145264E+00    0.247036957740783691E+04   -0.561034956535266060E+07   -0.602396350544153325E+01    1
   -0.522160530090332031E-02   -0.296032363176345825E+01   -0.385364830493927002E+00    0.327765822410583496E+00    0.363919520378112793E+04   -0.557231940509461146E+07   -0.602646350544152298E+01    1
    0.658793509006500244E+00   -0.199909448623657227E+00   -0.331881397962570190E+01    0.287795543670654297E+00    0.303957724571228027E+04   -0.552035378587410413E+07   -0.602896350544150561E+01    1
    0.281654357910156250E+00   -0.295629823207855225E+01   -0.396603131294250488E+01    0.787101805210113525E+00    0.279665422439575195E+04   -0.547276944340309780E+07   -0.603146350544150955E+01    1
    0.809318780899047852E+00   -0.348946923017501831E+01   -0.815855205059051514E+00    0.809331536293029785E+00    0.273581171035766602E+04   -0.546742630207291804E+07   -0.603396350544152682E+01    1
    0.290309250354766846E+00   -0.152010858058929443E+00   -0.394126409292221069E+01    0.451106667518615723E+00    0.320866608619689941E+04   -0.546418353517877217E+07   -0.603646350544153165E+01    1
