   -0.268515388188686899E+01   -0.232249653803329625E+00   -0.319173667096287872E+01    0.129302939373752535E+00    0.110940259606585278E+04   -0.156569990286715182E+03
   -0.298206696837624552E+01   -0.303466222493573934E+01   -0.279251618258959944E+00    0.777199873653604545E+00    0.113209336132151930E+04   -0.156475099519050730E+03
   -0.313810937837583293E+01   -0.339335946971223379E+01   -0.346710968083826288E+00    0.726471345276052949E+00    0.115791285813026821E+04   -0.156392660256668137E+03
   -0.311336433395190859E+01   -0.330331288840456594E+00   -0.365572478339380913E+01    0.266751864712939324E+00    0.115552722322994691E+04   -0.156258979039745725E+03
   -0.305131224216420938E+01   -0.291597315361376808E+01   -0.295376781423877688E+00    0.744759016024821641E+00    0.114428846691253079E+04   -0.155887581148032183E+03
   -0.296359045518382924E+01   -0.356556052256352496E+01   -0.293355988791955458E+00    0.797219744456905577E+00    0.113236574728727646E+04   -0.155283619200312359E+03
   -0.287762034948455270E+01   -0.286896090571642670E+00   -0.281231655877545661E+01    0.182253104055672299E+00    0.112676527294444577E+04   -0.155268959251016497E+03
   -0.308667408199375259E+01   -0.350809706487183792E+00   -0.338846544108583636E+01    0.244076978601639821E+00    0.115135885801600534E+04   -0.154946812825692945E+03
   -0.279146758798739381E+01   -0.300974771456473800E+01   -0.258414097937079035E+00    0.848801796113153539E+00    0.111892802465936666E+04   -0.154719118332373966E+03
   -0.299390665233772424E+01   -0.261010952646327210E+01   -0.285134201452851510E+00    0.769087938312218222E+00    0.113695372459362784E+04   -0.154703622365601433E+03
   -0.303687104924665130E+01   -0.283633267198359018E+00   -0.311177577591284482E+01    0.242464336314789086E+00    0.114081966023422888E+04   -0.154509001648246112E+03
   -0.290167892378025849E+01   -0.336221964875467716E+01   -0.260002002848918501E+00    0.808532793599132327E+00    0.112385908529707649E+04   -0.154474469267657440E+03
   -0.292125672995608632E+01   -0.253775118142758771E+00   -0.284683089112799959E+01    0.199737524894878477E+00    0.113402577950672298E+04   -0.154166846364074303E+03
   -0.251018567194648634E+01   -0.171304914348914927E+00   -0.296986500519126828E+01    0.976219925423064960E-01    0.109569145175350354E+04   -0.154141780873282926E+03
   -0.287834572955134682E+01   -0.256015157834597495E+00   -0.357859850831170379E+01    0.175366213299606527E+00    0.112466357954281148E+04   -0.153805887031079010E+03
   -0.282291934545161549E+01   -0.215650724358672274E+00   -0.291548507963676284E+01    0.170437204197412595E+00    0.112056464839098430E+04   -0.153768776189665232E+03
   -0.303338513824750589E+01   -0.378755949048082963E+01   -0.302931934829328231E+00    0.762186587655394376E+00    0.114405628824629321E+04   -0.153575630987278686E+03
   -0.301032323692693238E+01   -0.304523198274191831E+00   -0.280039058631904059E+01    0.233525167044902560E+00    0.113805633844208842E+04   -0.153557132662150792E+03
