   -0.512056834193439947E+00   -0.152847676742389926E+01    0.772496314038528809E-01    0.649074477279451278E-01    0.420604382571289932E+03   -0.976893820281687297E+01
   -0.942512161313374008E+00   -0.163246994184146166E+01   -0.287840027765377071E+01    0.760064758842827870E+00    0.313461924687304929E+03   -0.944600100912971818E+01
   -0.419566472813821534E+00   -0.265769370578957886E+01    0.157308667789362389E+01    0.876570870646499523E+00    0.423744212819114921E+03   -0.857811929810972629E+01
   -0.514187557733757572E+00   -0.101032460456350970E+01    0.138474192217973258E+01    0.551554428489801851E+00    0.560829572944667461E+03   -0.855850671920909356E+01
   -0.723580955053189978E+00   -0.617711539375561891E+00   -0.225768909776857107E+01    0.786562069564620381E+00    0.310696621369237278E+03   -0.818045490327513036E+01
   -0.597345874684938050E+00    0.141724469663914832E+00   -0.205811636009529675E+00    0.348615078224552399E+00    0.498153841502264299E+03   -0.771856834384368895E+01
   -0.554616670030352310E+00    0.817242696037215222E+00    0.266212507560973144E+00    0.437067728953011436E+00    0.488085513875275126E+03   -0.763637621424288415E+01
   -0.223570672765399481E+01   -0.225493841188149258E+01    0.435790898062747623E+00    0.162763602850111905E+00    0.665889154820251292E+03   -0.761475611017923448E+01
   -0.598855093196684063E+00   -0.131195247391503367E+01   -0.139156376911567747E+01    0.391103568257398670E+00    0.319797007087579971E+03   -0.759365838774553659E+01
   -0.188316632513007076E+01   -0.283614742205576364E+01   -0.239640632412964028E+01    0.804701408910893812E+00    0.557022305540238335E+03   -0.743792308008929393E+01
   -0.563101957854065471E+00   -0.221309431056807782E+01    0.678277084339098391E+00    0.293141928759083681E+00    0.361067859094831078E+03   -0.735781244171734539E+01
   -0.464600592621371433E+00    0.640010287562668978E-01    0.802273461993161963E+00    0.873351528190389970E+00    0.443306875592802555E+03   -0.735770559890749354E+01
   -0.500415987963068964E+00   -0.266417145379239662E+01   -0.158412588418195277E-01    0.701782249069094033E+00    0.286786023616038051E+03   -0.715391614361251538E+01
   -0.560690387771983989E+00    0.404740256969840839E+00   -0.117257445258486670E+01    0.621031204228571498E+00    0.495634236787064367E+03   -0.703922754091591418E+01
   -0.414410965357514094E+00    0.734871607516531800E+00    0.140437671867439917E+01    0.319815975647315065E+00    0.467482317437866641E+03   -0.686495705033099757E+01
   -0.440373666334292757E+00    0.106017951044886871E+01   -0.125646147986274115E+01    0.125294119453879891E-01    0.678472569832808517E+03   -0.683966637816157785E+01
   -0.165715454858879729E+01   -0.286946055972708436E+01    0.508883303124652908E+00    0.661809557064350296E+00    0.595583634120846455E+03   -0.682613697306648870E+01
   -0.434493726712300798E+00    0.584952980876780160E+00    0.126591106356816763E+01    0.226253541395906949E+00    0.664753382229757563E+03   -0.681446333701765905E+01
   -0.713337247412785480E+00    0.177275564449589762E+01   -0.278291032231388336E+01    0.470481905024729419E+00    0.319674312509529670E+03   -0.677764898282530304E+01
   -0.224290678141722744E+01   -0.225981183836853372E+01   -0.114596411969863876E+01    0.379676866555289483E+00    0.681444530141557721E+03   -0.667151382570833107E+01
   -0.239566171976900222E+01   -0.281011298128850306E+01   -0.202719549914262176E+01    0.958391111327395184E+00    0.625921036749328209E+03   -0.663864314331070204E+01
   -0.575836958245775410E+00    0.230338027047511495E+00   -0.252654534123665986E+01    0.985586045930800903E+00    0.260522043755210575E+03   -0.651747806613000336E+01
   -0.849930410677630643E+00   -0.243543228249519217E+01    0.103543774357846008E+01    0.686093820722621262E+00    0.443840785452414480E+03   -0.646287359638998460E+01
   -0.207839670845473323E+01   -0.221188195148917899E+01   -0.203287312188155544E+01    0.687367427827488053E+00    0.566524966038719640E+03   -0.643433976489799697E+01
