    0.130183112621307373E+01   -0.142699259519577026E+01   -0.107553291320800781E+01    0.237414121627807617E+00    0.279944729804992676E+04   -0.166289552648690224E+05   -0.599146350544150419E+01    1
    0.164240878820419312E+01   -0.280786591768264771E+01    0.146591734886169434E+01    0.650885820388793945E+00    0.284614038467407227E+04   -0.166289552648690224E+05   -0.599396350544151169E+01    1
    0.773956596851348877E+00   -0.235320287942886353E+01    0.189296138286590576E+01    0.126384317874908447E+00    0.301241421699523926E+04   -0.166289552648690224E+05   -0.599646350544151474E+01    1
    0.189879220724105835E+01    0.242480456829071045E+00   -0.145941215753555298E+01    0.984769940376281738E+00    0.371508455276489258E+04   -0.166289552648690224E+05   -0.599896350544151957E+01    1
    0.235801458358764648E+00   -0.165002065896987915E+01   -0.290257352590560913E+01    0.176244378089904785E+00    0.372051095962524414E+04   -0.166289552648690224E+05   -0.600146350544151552E+01    1
    0.197554212808609009E+01    0.386009633541107178E+00   -0.260476905107498169E+01    0.656738519668579102E+00    0.188832736015319824E+04   -0.166289552648690224E+05   -0.600396350544151858E+01    1
    0.184466671943664551E+01   -0.128709554672241211E+00   -0.245863276720046997E+01    0.252961337566375732E+00    0.383925557136535645E+04   -0.166289552648690224E+05   -0.600646350544151630E+01    1
    0.175288301706314087E+01   -0.225904750823974609E+01   -0.954860627651214600E+00    0.258147299289703369E+00    0.212051963806152344E+04   -0.166289552648690224E+05   -0.600896350544152469E+01    1
    0.684037923812866211E+00    0.931026756763458252E+00   -0.130726504325866699E+01    0.633764684200286865E+00    0.365476012229919434E+04   -0.166289552648690224E+05   -0.601146350544151886E+01    1
    0.124871444702148438E+01   -0.223426121473312378E+01    0.141406756639480591E+01    0.709821224212646484E+00    0.323057079315185547E+04   -0.166289552648690224E+05   -0.601396350544150859E+01    1
    0.449392616748809814E+00   -0.133474814891815186E+01   -0.275285679101943970E+01    0.156837165355682373E+00    0.394991159439086914E+04   -0.166289552648690224E+05   -0.601646350544151520E+01    1
    0.388172686100006104E+00   -0.273072856664657593E+01   -0.157655107975006104E+01    0.310113549232482910E+00    0.383394694328308105E+04   -0.166289552648690224E+05   -0.601896350544151559E+01    1
    0.905272781848907471E+00   -0.278956699371337891E+01   -0.271751630306243896E+01    0.214692294597625732E+00    0.350923514366149902E+04   -0.166289552648690224E+05   -0.602146350544152753E+01    1
    0.175374072790145874E+01   -0.238420712947845459E+01   -0.275480407476425171E+01    0.303878784179687500E-01    0.224731588363647461E+04   -0.166289552648690224E+05   -0.602396350544153325E+01    1
    0.143458914756774902E+01   -0.244878458976745605E+01   -0.241857308149337769E+01    0.114411473274230957E+00    0.257920646667480469E+04   -0.166289552648690224E+05   -0.602646350544152298E+01    1
    0.751620352268218994E+00   -0.186989355087280273E+01   -0.173812985420227051E+00    0.615311563014984131E+00    0.369483184814453125E+04   -0.166289552648690224E+05   -0.602896350544150561E+01    1
    0.748289942741394043E+00   -0.478036582469940186E+00   -0.247018533945083618E+01    0.703510522842407227E+00    0.339136362075805664E+04   -0.166289552648690224E+05   -0.603146350544150955E+01    1
    0.104978245496749878E+01   -0.120417076349258423E+01   -0.259039449691772461E+01    0.238001525402069092E+00    0.321258354187011719E+04   -0.166289552648690224E+05   -0.603396350544152682E+01    1
    0.128150027990341187E+01   -0.114756107330322266E+00   -0.230697083473205566E+01    0.674944221973419189E+00    0.259729743003845215E+04   -0.166289552648690224E+05   -0.603646350544153165E+01    1
    0.539039790630340576E+00   -0.183800387382507324E+01   -0.517941892147064209E+00    0.483315587043762207E-01    0.377791404724121094E+04   -0.166289552648690224E+05   -0.603896350544152227E+01    1
    0.186268103122711182E+01   -0.186509329080581665E+01   -0.440330386161804199E+00    0.758239507675170898E+00    0.347025084495544434E+04   -0.166289552648690224E+05   -0.604146350544151556E+01    1
    0.143978369235992432E+01   -0.274562793970108032E+01    0.127213639020919800E+01    0.579461514949798584E+00    0.233734607696533203E+04   -0.165708944274009918E+05   -0.604396350544152039E+01    1
    0.961955904960632324E+00   -0.645630836486816406E+00   -0.211168664693832397E+01    0.686387240886688232E+00    0.266481971740722656E+04   -0.165517163438335665E+05   -0.604646350544152966E+01    1
    0.946160078048706055E+00   -0.259040880203247070E+01   -0.166253644227981567E+01    0.622387170791625977E+00    0.252375149726867676E+04   -0.165314559030988385E+05   -0.604896350544152206E+01    1
    0.124898058176040649E+01    0.190635663270950317E+01   -0.241139668226242065E+01    0.545108497142791748E+00    0.227536940574645996E+04   -0.164132609500398758E+05   -0.605146350544152156E+01    1
   -0.776101946830749512E-01   -0.144221532344818115E+01   -0.226503747701644897E+01    0.471874892711639404E+00    0.379710364341735840E+04   -0.163741946691087996E+05   -0.605396350544152995E+01    1
