1.954749721844126270e+03,1.747409806857540389e+03,1.576886228733969347e+03,1.441060037914523036e+03,1.337623202667656415e+03,1.262406560327825446e+03,1.210385263369604445e+03,1.175901921682695502e+03,1.153255679137394054e+03,1.136028664816657056e+03,1.119470712666989130e+03,1.101121969011202054e+03,1.082294079171332669e+03,1.066152572119300658e+03,1.053428112276783395e+03,1.043354945487098121e+03,1.033467809299478631e+03,1.020977908876773199e+03,1.006626434096529351e+03,9.937910299703180499e+02
1.905545506350570577e+03,1.752480589503260717e+03,1.594762247480680571e+03,1.445208243040187654e+03,1.311658299577158687e+03,1.198630775694432259e+03,1.108126101667061448e+03,1.039604425289682240e+03,9.899009363331119857e+02,9.550308827685081496e+02,9.323075323322116219e+02,9.195051797257979160e+02,9.144147042945263593e+02,9.146812335925860680e+02,9.172644949718769567e+02,9.208004500520788724e+02,9.243714831249883446e+02,9.272992807069435912e+02,9.294671021480912714e+02,9.311172530897040360e+02
1.894428385850117593e+03,1.751374020742053062e+03,1.594479898831373703e+03,1.438574942269504163e+03,1.291986456688255203e+03,1.160657527391875647e+03,1.047644096029133379e+03,9.543735178995694923e+02,8.805743862528403270e+02,8.253976330372944403e+02,7.863916792097973030e+02,7.599679658056936660e+02,7.430838722238818264e+02,7.345992589395647201e+02,7.362920063039107390e+02,7.501145475741707287e+02,7.711709641901111354e+02,7.947487193200861384e+02,8.164934978877695357e+02,8.340507093597295807e+02
1.914362138452259387e+03,1.728665014548400450e+03,1.561103683997645021e+03,1.410899445133850804e+03,1.273991979719988421e+03,1.148242698647909037e+03,1.034050214686164054e+03,9.330682354810031711e+02,8.464957723127699865e+02,7.756123268705390501e+02,7.205945706806774069e+02,6.801264787891586820e+02,6.518926467487306127e+02,6.330423299181095445e+02,6.209033658508158169e+02,6.132356157264432568e+02,6.085649241641906428e+02,6.057165509162895205e+02,6.039971782692374518e+02,6.029632840496913104e+02
1.906719570379395009e+03,1.728732091652045483e+03,1.560615993695073939e+03,1.408463453273328696e+03,1.272405688018510546e+03,1.149199025581544220e+03,1.036199671397035445e+03,9.326320763746887224e+02,8.397198708379578420e+02,7.589427379899350399e+02,6.914875140083737506e+02,6.378346892760455376e+02,5.971641022525079734e+02,5.682012318261029122e+02,5.483679881669106635e+02,5.354041013965086222e+02,5.271807718740408291e+02,5.221457017749820579e+02,5.190874158361020818e+02,5.172563318695119960e+02
1.924118048342772454e+03,1.720348510796276514e+03,1.552084928732562048e+03,1.413579028709697695e+03,1.293724514467940025e+03,1.181428529067883574e+03,1.073060790086733959e+03,9.689712677762604471e+02,8.723351885478745089e+02,7.860081422236004300e+02,7.119538218314138476e+02,6.511629769613890630e+02,6.036429976229626391e+02,5.685436146711310812e+02,5.433573303236676111e+02,5.241959717581851237e+02,5.063410265733041342e+02,4.888064671789530280e+02,4.722261094029511810e+02,4.583986881944926495e+02
1.930215651310683370e+03,1.734062204391651903e+03,1.574850370189479918e+03,1.448112097962383586e+03,1.342320918987389177e+03,1.242608134099221843e+03,1.141364270052447864e+03,1.039046236056844009e+03,9.399163023363333878e+02,8.478714321262747262e+02,7.664205757075192196e+02,6.977711306405008145e+02,6.427324480408144609e+02,6.001107658087655636e+02,5.673505030608828292e+02,5.391295263128644137e+02,5.115324972461269226e+02,4.851958670381073944e+02,4.618273539685764035e+02,4.431060881112653078e+02
1.943126308112891365e+03,1.760059804042553651e+03,1.615849182366438299e+03,1.505136433441775807e+03,1.414263964999176096e+03,1.325416451831401673e+03,1.228857280433690448e+03,1.125990013741347866e+03,1.022430697036719948e+03,9.242447646784914923e+02,8.360311317926931451e+02,7.606040659799637069e+02,6.988943053085183692e+02,6.502303020083915044e+02,6.098984331148681122e+02,5.731928423797733103e+02,5.379998813866286582e+02,5.059901499511565817e+02,4.782177193837786149e+02,4.568095745963284458e+02
1.969063739765860419e+03,1.799315946023573133e+03,1.669391975057538502e+03,1.571565287705789615e+03,1.489964878851668345e+03,1.405280015794921383e+03,1.308113968464009986e+03,1.201389189328769589e+03,1.092453790525410568e+03,9.885435133028965993e+02,8.947171372722484648e+02,8.148997743124352837e+02,7.494298381724743194e+02,6.982014144018293109e+02,6.566200080056339630e+02,6.187981847790470056e+02,5.822855108772930635e+02,5.489903083642020647e+02,5.202286179124100727e+02,4.975610667108157941e+02
2.010924438084862686e+03,1.849318466455236376e+03,1.728328989134344965e+03,1.637405187014890771e+03,1.556859133429974236e+03,1.468131762543640434e+03,1.364909721275108041e+03,1.252551186421922466e+03,1.139752897269565437e+03,1.033710101980983609e+03,9.399447113692367566e+02,8.616068873957910910e+02,7.993067747471986877e+02,7.513736513725123132e+02,7.116820667932249762e+02,6.740214855365445601e+02,6.363256910573422829e+02,6.002219696094598476e+02,5.688641868022318704e+02,5.438965285049546310e+02
