    0.128407299518585205E+01   -0.728559136390686035E+00   -0.696683883666992188E+00    0.523607492446899414E+00    0.824066877365112305E+00   -0.790367364883422852E+00   -0.823492050170898438E+00    0.748377680778503418E+00   -0.450169801712036133E+00   -0.159009695053100586E+00   -0.251817250251770020E+01   -0.139063954353332520E+00   -0.895760893821716309E+00   -0.258788585662841797E+00   -0.854586601257324219E+00    0.390767288208007813E+01   -0.855482578277587891E+00    0.798816323280334473E+00   -0.804600119590759277E+00   -0.862762093544006348E+00   -0.561204612255096436E+01   -0.569144737720489502E+01   -0.396535360813140869E+01   -0.766219329833984375E+01   -0.620651291353385620E+12   -0.599146350544150419E+01    1
    0.775165319442749023E+00   -0.496769428253173828E+00    0.711400508880615234E-01    0.712540626525878906E+00   -0.128616452217102051E+00   -0.228633874654769897E+01   -0.631590247154235840E+00   -0.164119482040405273E+00    0.652632951736450195E+00    0.296016216278076172E+00    0.159774780273437500E+00    0.442388415336608887E+00   -0.443405389785766602E+00    0.223304867744445801E+00    0.428382158279418945E+00    0.360129034519195557E+01    0.813987731933593750E+00    0.901443600654602051E+00    0.323356032371520996E+00    0.653901934623718262E+00   -0.619832229614257813E+01   -0.413165163993835449E+01   -0.792063021659851074E+01   -0.448516643047332764E+01   -0.377324542015082764E+12   -0.599396350544151169E+01    1
   -0.156803572177886963E+01    0.400073170661926270E+00   -0.182310342788696289E+00    0.557954072952270508E+00    0.429873108863830566E+00   -0.290410989522933960E+01   -0.114409327507019043E+00   -0.941072821617126465E+00   -0.145651221275329590E+00    0.378091931343078613E+00   -0.260140633583068848E+01   -0.511696815490722656E+00   -0.306269049644470215E+00   -0.317738175392150879E+00    0.312590718269348145E+00    0.387737739086151123E+01   -0.685963630676269531E-01   -0.981381773948669434E+00    0.900627613067626953E+00   -0.702709078788757324E+00   -0.285304474830627441E+01   -0.388484263420104980E+01   -0.400616717338562012E+01   -0.522784435749053955E+01   -0.362519797706915283E+12   -0.599646350544151474E+01    1
    0.195005047321319580E+01   -0.395847558975219727E-01    0.456900477409362793E+00    0.303763031959533691E+00   -0.461584925651550293E+00   -0.247759068012237549E+01    0.629504203796386719E+00    0.338324069976806641E+00    0.905913591384887695E+00   -0.630980134010314941E+00   -0.141051936149597168E+01    0.907173275947570801E+00    0.460262775421142578E+00   -0.489203929901123047E-01   -0.911120176315307617E-01    0.382421422004699707E+01   -0.995726704597473145E+00   -0.258100032806396484E+00   -0.412095785140991211E-01   -0.491471052169799805E+00   -0.647102034091949463E+01   -0.401857721805572510E+01   -0.624505639076232910E+01   -0.636038458347320557E+01   -0.336811108304585388E+12   -0.599896350544151957E+01    1
    0.116605794429779053E+01   -0.105648756027221680E+00    0.352822422981262207E+00   -0.187775015830993652E+00   -0.787485837936401367E-01   -0.268282943964004517E+01    0.789488673210144043E+00    0.298187494277954102E+00    0.692719459533691406E+00   -0.703665971755981445E+00   -0.205946254730224609E+01   -0.259210467338562012E+00    0.482518076896667480E+00   -0.232195019721984863E+00   -0.383061051368713379E+00    0.367200314998626709E+01    0.715739607810974121E+00   -0.650179505348205566E+00   -0.951088428497314453E+00    0.886066436767578125E+00   -0.448645853996276855E+01   -0.269380056858062744E+01   -0.724520993232727051E+01   -0.582248902320861816E+01   -0.297224874507215820E+12   -0.600146350544151552E+01    1
   -0.398485839366912842E+01   -0.233135104179382324E+00    0.732668519020080566E+00    0.691438555717468262E+00   -0.996049761772155762E+00   -0.315713220834732056E+01    0.509131431579589844E+00   -0.226739883422851562E+00   -0.883300304412841797E+00    0.491414785385131836E+00    0.953714132308959961E+00   -0.805171728134155273E+00   -0.234466671943664551E+00   -0.462293505668640137E+00    0.607995867729187012E+00    0.398215079307556152E+01   -0.478446722030639648E+00   -0.697579741477966309E+00   -0.794396877288818359E+00    0.846665263175964355E+00   -0.347979402542114258E+01   -0.771996521949768066E+01   -0.490682721138000488E+01   -0.363231086730957031E+01   -0.281184181452443420E+12   -0.600396350544151858E+01    1
   -0.227950096130371094E+00    0.407869815826416016E-01   -0.631153702735900879E+00   -0.880798935890197754E+00   -0.333163380622863770E+00    0.265450835227966309E+00   -0.174197196960449219E+00    0.283855557441711426E+00    0.916253328323364258E-01   -0.184224367141723633E+00   -0.741168975830078125E+00    0.679464221000671387E+00    0.463072299957275391E+00   -0.841651797294616699E+00    0.186017394065856934E+00    0.391967380046844482E+01   -0.500028967857360840E+00   -0.836806058883666992E+00    0.746772408485412598E+00   -0.547943115234375000E+00   -0.609397578239440918E+01   -0.462634253501892090E+01   -0.216276288032531738E+01   -0.309383738040924072E+01   -0.272558415018543976E+12   -0.600646350544151630E+01    1
    0.164615511894226074E+01   -0.795329332351684570E+00    0.793395161628723145E+00   -0.644099473953247070E+00   -0.196355462074279785E+00   -0.135775381326675415E+01   -0.919928550720214844E-01   -0.951881885528564453E+00    0.987637758255004883E+00    0.328035831451416016E+00    0.402050495147705078E+00   -0.773058652877807617E+00   -0.924472808837890625E-01    0.834588885307312012E+00    0.547257065773010254E+00    0.393286991119384766E+01    0.801993966102600098E+00    0.264098048210144043E+00   -0.549021363258361816E+00    0.387405395507812500E+00   -0.784062170982360840E+01   -0.228039598464965820E+01   -0.418263006210327148E+01   -0.229394936561584473E+01   -0.257179422022568512E+12   -0.600896350544152469E+01    1
    0.852210521697998047E+00   -0.582646965980529785E+00   -0.196998715400695801E+00    0.175627231597900391E+00   -0.714287996292114258E+00    0.799814462661743164E-01    0.399298548698425293E+00    0.596902489662170410E+00   -0.362361431121826172E+00    0.977559566497802734E+00    0.584552049636840820E+00    0.489614963531494141E+00   -0.183244943618774414E+00    0.788553953170776367E-01   -0.702822208404541016E-02    0.388896799087524414E+01   -0.869322419166564941E+00    0.535235762596130371E+00    0.776530623435974121E+00    0.480696916580200195E+00   -0.672928094863891602E+01   -0.590317165851593018E+01   -0.270658898353576660E+01   -0.663708448410034180E+01   -0.253491050688268097E+12   -0.601146350544151886E+01    1
   -0.507271766662597656E+00   -0.817581892013549805E+00   -0.406092643737792969E+00    0.216489434242248535E+00    0.639396905899047852E-01   -0.292577683925628662E+00    0.177787899971008301E+00    0.197585344314575195E+00   -0.733797907829284668E+00    0.981261134147644043E+00    0.307965755462646484E+00   -0.124715328216552734E+00   -0.960378527641296387E+00    0.270588755607604980E+00    0.591541290283203125E+00    0.387997853755950928E+01   -0.727238535881042480E+00    0.200703382492065430E+00    0.567240953445434570E+00   -0.847473382949829102E+00   -0.618522632122039795E+01   -0.248663926124572754E+01   -0.252665102481842041E+01   -0.775957465171813965E+01   -0.248364304658931427E+12   -0.601396350544150859E+01    1
   -0.802308320999145508E-01    0.156167387962341309E+00    0.836347103118896484E+00   -0.762572765350341797E+00    0.312036991119384766E+00   -0.109222227334976196E+01    0.122850894927978516E+00    0.321325182914733887E+00   -0.186309933662414551E+00    0.571208715438842773E+00   -0.257243299484252930E+01   -0.727363348007202148E+00   -0.997451543807983398E+00   -0.740980982780456543E+00    0.854436516761779785E+00    0.375838029384613037E+01    0.577949762344360352E+00    0.972009778022766113E+00   -0.612201929092407227E+00   -0.123974800109863281E+00   -0.338501083850860596E+01   -0.699678838253021240E+01   -0.684567058086395264E+01   -0.329074621200561523E+01   -0.245956679858744873E+12   -0.601646350544151520E+01    1
    0.170493841171264648E+01   -0.101149201393127441E+00    0.273596882820129395E+00    0.713117122650146484E+00    0.703271031379699707E+00   -0.148932093381881714E+01   -0.817646145820617676E+00    0.877982974052429199E+00    0.982424616813659668E+00    0.760636329650878906E-01   -0.139949989318847656E+01   -0.691230535507202148E+00   -0.287602543830871582E+00    0.735573410987854004E+00    0.319051384925842285E+00    0.385594427585601807E+01    0.477512717247009277E+00   -0.194094896316528320E+00   -0.321821808815002441E+00    0.822458267211914062E+00   -0.421162796020507813E+01   -0.480636990070343018E+01   -0.782638418674468994E+01   -0.232479548454284668E+01   -0.199877360448170135E+12   -0.601896350544151559E+01    1
    0.371894836425781250E-01   -0.198119997978210449E+00   -0.662638068199157715E+00    0.776774287223815918E+00   -0.822648406028747559E+00   -0.390988075733184814E+01   -0.254701256752014160E+00    0.972946405410766602E+00   -0.469807744026184082E+00   -0.700540542602539062E+00    0.857080698013305664E+00   -0.298068761825561523E+00    0.739465475082397461E+00    0.551167368888854980E+00   -0.184325575828552246E+00    0.371242332458496094E+01    0.981871128082275391E+00   -0.155701160430908203E+00    0.895782589912414551E+00    0.367987394332885742E+00   -0.423319721221923828E+01   -0.779130589962005615E+01   -0.703729045391082764E+01   -0.676670706272125244E+01   -0.194196077885407867E+12   -0.602146350544152753E+01    1
    0.803104639053344727E+00    0.783914327621459961E-01   -0.133796572685241699E+00   -0.595332026481628418E+00   -0.826158761978149414E+00   -0.277618700265884399E+01    0.929199099540710449E+00    0.313362956047058105E+00   -0.131386518478393555E-01   -0.159039258956909180E+00   -0.232905983924865723E+01    0.279050707817077637E+00   -0.742706060409545898E-01   -0.450876355171203613E+00    0.613363146781921387E+00    0.398268675804138184E+01   -0.884704351425170898E+00    0.407296776771545410E+00   -0.529637336730957031E-01    0.493076205253601074E+00   -0.415508663654327393E+01   -0.731214177608489990E+01   -0.571837925910949707E+01   -0.565311539173126221E+01   -0.185470477386834778E+12   -0.602396350544153325E+01    1
    0.728564620018005371E+00   -0.159041047096252441E+00    0.737150549888610840E+00   -0.278094172477722168E+00    0.814989805221557617E+00    0.137931466102600098E+00    0.741451263427734375E+00    0.781825065612792969E+00    0.983680605888366699E+00    0.675466060638427734E+00    0.266203165054321289E+00    0.425449371337890625E+00    0.656590580940246582E+00   -0.971282720565795898E+00   -0.482561230659484863E+00    0.389760100841522217E+01    0.541026234626770020E+00   -0.957720756530761719E+00   -0.553524613380432129E+00    0.237566351890563965E+00   -0.568286788463592529E+01   -0.218823456764221191E+01   -0.431558644771575928E+01   -0.713457489013671875E+01   -0.179332887989430847E+12   -0.602646350544152298E+01    1
