   -0.169377514038283739E+01   -0.295353745517345168E+00    0.102429705478225941E+00    0.170461351063180985E+03   -0.321916278066690786E+01   -0.637642841843961783E+01   -0.398998414436252791E+01   -0.493373338214645241E+01   -0.201165969510518288E+02
   -0.905915462974608232E+00   -0.376573587865780990E+00    0.330483284274589728E-01    0.185862201924727572E+03   -0.265034279242129678E+01   -0.528572422142567877E+01   -0.608079263633590728E+01   -0.699763139152887526E+01   -0.199636191269738532E+02
   -0.348024870545246223E+00   -0.598480545078910797E+00   -0.127615159815421819E+00    0.232001105396961094E+03   -0.246390532624426584E+01   -0.564138044392256433E+01   -0.287516077933175751E+01   -0.503693548016385684E+01   -0.198655831308461899E+02
   -0.154459609548459698E+01   -0.301726859917783585E+00    0.886208626712878811E-01    0.207597195260994511E+03   -0.317012288422419264E+01   -0.729245803448891827E+01   -0.527866175824998507E+01   -0.588779596541101213E+01   -0.198416057880675467E+02
   -0.559556129959032589E+00   -0.524514335565094747E+00   -0.616642810718182055E-01    0.248061316922512958E+03   -0.240886432947869178E+01   -0.535608449551111931E+01   -0.334457478442740275E+01   -0.419776466089046796E+01   -0.198046556269656904E+02
   -0.144642893955891694E+01   -0.411664982480119068E+00    0.121175370902872892E-01    0.312454664045784966E+03   -0.334902736806841794E+01   -0.629960700024545073E+01   -0.460023433469467413E+01   -0.558458832801681648E+01   -0.197009864780006332E+02
   -0.674266917633373097E+00   -0.572015953150546430E+00   -0.116615229914284413E+00    0.216449809971052559E+03   -0.303911229076255651E+01   -0.538836707226011136E+01   -0.691645480965438875E+01   -0.749853630479875743E+01   -0.196882245659333535E+02
   -0.121547576847060190E+01   -0.496736211130190064E+00   -0.533687434930545379E-01    0.178542652764042373E+03   -0.352653892440047301E+01   -0.713324684697757583E+01   -0.283773365727763149E+01   -0.539421922518071462E+01   -0.196492397464589565E+02
   -0.183234450753315548E+01   -0.274745853316237021E+00    0.110497700844750746E+00    0.178694003090156144E+03   -0.338245635636206643E+01   -0.733135050585417414E+01   -0.289607761602827818E+01   -0.786860095620150002E+01   -0.196135002545365289E+02
   -0.127284167232207235E+01   -0.341214175067885872E+00    0.616565439052774167E-01    0.207930608767324429E+03   -0.296499979373635192E+01   -0.755478647833149441E+01   -0.471616565762766360E+01   -0.562596728958484160E+01   -0.195936715288510328E+02
   -0.721178118268714918E+00   -0.456194088891028748E+00   -0.180291674327373030E-01    0.172810659184130202E+03   -0.252274758187772630E+01   -0.542534590544596895E+01   -0.656063334372542606E+01   -0.442494242479852584E+01   -0.195925482445750738E+02
   -0.429873282474186436E+00   -0.865302106174804742E+00   -0.354979531689162187E+00    0.137604971519337823E+03   -0.318373406116090063E+01   -0.634382019025266253E+01   -0.457432363620472238E+01   -0.427950514938499804E+01   -0.195691978196868170E+02
   -0.537343470236186338E+00   -0.477126878226693307E+00   -0.277766886395047763E-01    0.111969912946478928E+03   -0.241117909409091702E+01   -0.529712358952612927E+01   -0.252674529936033831E+01   -0.461662688441904745E+01   -0.195310107670060766E+02
   -0.194164148268222725E+01   -0.324025410795513835E+00    0.724152412423140213E-01    0.297742007284039232E+03   -0.372164038863432900E+01   -0.738839900358900259E+01   -0.475667038181534352E+01   -0.639310521699802159E+01   -0.194961746543610879E+02
   -0.240974808709052102E+01   -0.373537577096461515E+00    0.355773378221142522E-01    0.152966070199091916E+03   -0.452225749641697039E+01   -0.675013979644046813E+01   -0.625198845019854232E+01   -0.654746049146470455E+01   -0.194928631502100735E+02
   -0.935743732881010537E+00   -0.515405995015294494E+00   -0.665149195466181453E-01    0.231969012177562206E+03   -0.309067609635638796E+01   -0.670368363168297776E+01   -0.674956319128263527E+01   -0.537128382728060672E+01   -0.193582912778390721E+02
   -0.502910403272894602E+00   -0.561697616350619544E+00   -0.916841214445485164E-01    0.155878741625369685E+03   -0.248409815933334421E+01   -0.676342929464284826E+01   -0.467488553904134729E+01   -0.577419254590713571E+01   -0.193499363744870223E+02
   -0.696771022379289118E+00   -0.351352608587882642E+00    0.579253619824120491E-01    0.113980625850060036E+03   -0.228758911504955620E+01   -0.444540115739795283E+01   -0.753140335830388263E+01   -0.629472209534123461E+01   -0.192911930718768225E+02
   -0.104851956678354696E+01   -0.481195061757100806E+00   -0.291327394862084255E-01    0.125630091533896987E+03   -0.306239513904860594E+01   -0.611154695611760879E+01   -0.244287315432469576E+01   -0.532406368010740749E+01   -0.192825686121631747E+02
   -0.150166801370077874E+00   -0.706225210597111630E+00   -0.203453610274447527E+00    0.207107433169736396E+03   -0.218274504455879637E+01   -0.473155724592848426E+01   -0.592742866263760426E+01   -0.503506251741692967E+01   -0.192173900337415233E+02
   -0.164748148896591751E+01   -0.551401137073606051E+00   -0.965914285135878181E-01    0.116632310995895907E+03   -0.401625026992239142E+01   -0.758900234645340888E+01   -0.363939808152056266E+01   -0.707155245766193019E+01   -0.191325971153013121E+02
   -0.700842544257220812E+00   -0.806185699318252791E+00   -0.295567199268754077E+00    0.120853941813024505E+03   -0.333171959065683421E+01   -0.684769370060020233E+01   -0.572874742321283392E+01   -0.681698929825772737E+01   -0.190837122380509996E+02
   -0.199230399596042496E+01   -0.329928782336597948E+00    0.639374522082900576E-01    0.174995736810782148E+03   -0.375678575042051399E+01   -0.681963833570160105E+01   -0.778404438323931025E+01   -0.641169434309016140E+01   -0.190422482083015190E+02
   -0.961913563255675452E+00   -0.541581620427069588E+00   -0.918461884867891598E-01    0.248979645147937958E+03   -0.319542105730673676E+01   -0.676725890466138491E+01   -0.511942319870559182E+01   -0.572122259640235331E+01   -0.190118837813139301E+02
   -0.292481583841279091E+01   -0.216815840710276042E+00    0.130733816093212774E+00    0.259412551997816138E+03   -0.461832354336865514E+01   -0.735702693446516065E+01   -0.577076351780693741E+01   -0.608688401860775663E+01   -0.189437281021364790E+02
   -0.191784334541343782E+01   -0.710173740918823793E+00   -0.208134599714164370E+00    0.128523702703651651E+03   -0.443938337297877261E+01   -0.712766763071156095E+01   -0.678796796656802126E+01   -0.686192188771551681E+01   -0.188996863339860361E+02
   -0.333125639580498234E+00   -0.102874658161873667E+01   -0.490836676683787498E+00    0.186874880237543437E+03   -0.314309461180359762E+01   -0.581505835268732696E+01   -0.671869685857448040E+01   -0.595418191882518588E+01   -0.188774332158532054E+02
   -0.161904094044855196E+01   -0.288733840614268988E+00    0.913097294447533514E-01    0.263431140785974776E+03   -0.331254117152916994E+01   -0.653765409557633692E+01   -0.395591314857192700E+01   -0.668782198328508137E+01   -0.188723378588882547E+02
   -0.162078393707749147E+01   -0.375378705734528140E+00    0.289998182534842996E-01    0.293707047227243891E+03   -0.358343293654817519E+01   -0.690292777453052331E+01   -0.471818245892847354E+01   -0.608028348909575822E+01   -0.188461744948795591E+02
   -0.142102797199406883E+01   -0.414790753669381118E+00    0.211005476067311903E-01    0.135931199280892997E+03   -0.326734527704752864E+01   -0.562112732125587655E+01   -0.667431543244676195E+01   -0.526105578642735505E+01   -0.188319973348429421E+02
   -0.240359150564956003E+01   -0.277604112664032510E+00    0.969662586310695573E-01    0.239631953083368415E+03   -0.416957883311694477E+01   -0.693886672294105900E+01   -0.658034150612883906E+01   -0.527065488677548366E+01   -0.188114276455598812E+02
   -0.108551016944444889E+01   -0.437782181247902358E+00   -0.318701018529221614E-02    0.132925794055281813E+03   -0.307365243510772146E+01   -0.763400295651036576E+01   -0.391339221819983774E+01   -0.671070315102246084E+01   -0.188049942177892007E+02
   -0.271475194999034297E+01   -0.242492607390314419E+00    0.130666604574168232E+00    0.103607011144863762E+03   -0.418952530608221885E+01   -0.665127346340581482E+01   -0.640228368881903442E+01   -0.775784736023265964E+01   -0.187665257578949820E+02
   -0.163099739415514566E+01   -0.655247878899221980E+00   -0.177062945029370145E+00    0.179556050274337878E+03   -0.427053349250517300E+01   -0.713196871949049616E+01   -0.463871891909376100E+01   -0.584319668658528801E+01   -0.187522219432246793E+02
   -0.152587371347460987E+01   -0.553953783758270202E+00   -0.102592423763144147E+00    0.189878300634445054E+03   -0.385076585824718975E+01   -0.726254136845029308E+01   -0.425930656968951915E+01   -0.676051492042120827E+01   -0.187107152438620439E+02
   -0.203940880602604135E+01   -0.293897872194339271E+00    0.916237331709837122E-01    0.118964907103295204E+03   -0.379858435332129840E+01   -0.698991289857214504E+01   -0.547803585580530950E+01   -0.663379526045041512E+01   -0.186964383130609164E+02
   -0.323858832884116765E+00   -0.781692053891777316E+00   -0.274541284444330902E+00    0.125809250016114220E+03   -0.277642523196627522E+01   -0.617158776141862653E+01   -0.661960919338508447E+01   -0.528674719417405115E+01   -0.186679125649887290E+02
   -0.840966539877035402E+00   -0.356530553816223339E+00    0.526733693868433051E-01    0.200949249567217976E+03   -0.247777211879592230E+01   -0.494577197241918931E+01   -0.536315753346103641E+01   -0.609142194760999089E+01   -0.186468287985211596E+02
   -0.196239869133005218E+01   -0.291005093992017461E+00    0.951637070846174105E-01    0.203627842676675129E+03   -0.365390512115155186E+01   -0.581190790063157703E+01   -0.682555996243275409E+01   -0.628757460842159244E+01   -0.186198430940029027E+02
   -0.177218599378374142E+01   -0.501548982934173271E+00   -0.384640138954193134E-01    0.131404006744713485E+03   -0.368212094941233836E+01   -0.772714834454034261E+01   -0.582314796623353903E+01   -0.692468573498463513E+01   -0.186135190823846841E+02
   -0.125041654450832995E+01   -0.336490719713902653E+00    0.715795389813003169E-01    0.170480909582956286E+03   -0.289791978873138145E+01   -0.601185165276007716E+01   -0.529926406420759211E+01   -0.511445142855691159E+01   -0.186006722421905692E+02
   -0.138999956509276013E+01   -0.464856953643822735E+00   -0.331923255983799237E-01    0.209442573976236474E+03   -0.346586424146937411E+01   -0.672209098580478770E+01   -0.529146978863900586E+01   -0.602611478611181539E+01   -0.185141020724685710E+02
   -0.155009751222900816E+01   -0.582552896246477658E+00   -0.100122992830592228E+00    0.158795102290310723E+03   -0.361053004224093321E+01   -0.713962445929374034E+01   -0.422421493275633786E+01   -0.770574679081199498E+01   -0.184959261410778169E+02
   -0.352720465350251366E+00   -0.102053409164668585E+01   -0.496230468859313767E+00    0.169941206402209559E+03   -0.325762754535130838E+01   -0.632811859636879159E+01   -0.457931690039775763E+01   -0.476638605947767147E+01   -0.184926301619869378E+02
   -0.169618788906846341E+01   -0.857036129259958646E+00   -0.338299826782115343E+00    0.117955560610189139E+03   -0.450466904977434801E+01   -0.703696003849697682E+01   -0.662964427616571328E+01   -0.667836156984842777E+01   -0.184848057284308815E+02
   -0.171613474270272448E+01   -0.464125543534540164E+00   -0.365159184865269104E-01    0.168131527851049128E+03   -0.398745722994959539E+01   -0.720142624031467804E+01   -0.465573696751679389E+01   -0.557697751233316730E+01   -0.184650524180296607E+02
   -0.771202539882134275E+00   -0.564326208955239661E+00   -0.104956340634930534E+00    0.121298164730466752E+03   -0.294630770422964972E+01   -0.631775584317795236E+01   -0.678672106698585598E+01   -0.481164518773518601E+01   -0.184568012284139940E+02
   -0.228958165113151235E+01   -0.487379124056031898E+00   -0.459945817158913250E-01    0.205292979313344404E+03   -0.446971168109388728E+01   -0.768110411885873390E+01   -0.464926223899430902E+01   -0.668246024373886804E+01   -0.184457826696030374E+02
   -0.203769851190442441E+01   -0.315055115901406779E+00    0.843458933937188959E-01    0.212396093490818714E+03   -0.375755507765832419E+01   -0.651230334211378459E+01   -0.560812005004346226E+01   -0.726193841245464800E+01   -0.184309313412194413E+02
   -0.797884353211897768E+00   -0.458814200794721572E+00   -0.281380384197471578E-01    0.123650098603936726E+03   -0.296258784826480071E+01   -0.545658531433434746E+01   -0.376081955669213475E+01   -0.466822173165194254E+01   -0.184157059581121736E+02
   -0.896627609392890434E+00   -0.554165431634004335E+00   -0.101417602438434784E+00    0.197141210711640269E+03   -0.316682396623304641E+01   -0.763599454149717527E+01   -0.311386304552446003E+01   -0.603220648398956172E+01   -0.184131003716302004E+02
   -0.187050637480416837E+01   -0.292654838854548238E+00    0.958083879858899756E-01    0.184688231063282615E+03   -0.356424811743557868E+01   -0.599791176010628835E+01   -0.764601111847076442E+01   -0.471203511541458830E+01   -0.184054409694621341E+02
   -0.201079011555147824E+01   -0.421365329064657956E+00    0.682194369955890778E-02    0.215870276531368461E+03   -0.410554287987294053E+01   -0.736417525173610610E+01   -0.437529460736138898E+01   -0.656124438028449131E+01   -0.183841527521485126E+02
   -0.100686325042098268E+01   -0.358513825698821176E+00    0.564356513803159210E-01    0.127674749532958344E+03   -0.270891421050612458E+01   -0.526629659374424364E+01   -0.587959855740507731E+01   -0.692823734130902302E+01   -0.183823601487495978E+02
   -0.184619301857901386E+01   -0.540818713449881194E+00   -0.716129857600225073E-01    0.171614870796274630E+03   -0.401154473488067875E+01   -0.753281737470287460E+01   -0.496160107952101193E+01   -0.727302191028366973E+01   -0.183814057870506531E+02
   -0.186163661513517109E+01   -0.304991130403303501E+00    0.785537673766412148E-01    0.160304234587028930E+03   -0.364545737330119834E+01   -0.654430860829220862E+01   -0.757662065552081820E+01   -0.587426093660197779E+01   -0.183462957494876768E+02
   -0.225103395309199072E+01   -0.440674790641943481E+00    0.528005372168749432E-02    0.141523171559725824E+03   -0.417212402306674335E+01   -0.784778293599270427E+01   -0.547155831023475514E+01   -0.797393649968440510E+01   -0.183450975243809289E+02
   -0.626531519473980225E+00   -0.485515468150204299E+00   -0.350247436672832535E-01    0.128653508900749614E+03   -0.246146188014692058E+01   -0.629149801307151790E+01   -0.376061845547660667E+01   -0.481307118631224462E+01   -0.183371675528127689E+02
   -0.169974289401699252E+01   -0.263342948839448532E+00    0.116841008479613873E+00    0.104232094550193352E+03   -0.327781828503466244E+01   -0.585714972365869535E+01   -0.389682528986826249E+01   -0.474631413792276469E+01   -0.183143777949165489E+02
   -0.207194849661636660E+01   -0.281918067072505885E+00    0.930658651226932143E-01    0.202589819289661307E+03   -0.381521038785861055E+01   -0.666395513920658011E+01   -0.598573813250551812E+01   -0.522339124367373131E+01   -0.183122620668270386E+02
   -0.102006612019323972E+01   -0.746636186755593734E+00   -0.234616061897892525E+00    0.165199288669388125E+03   -0.337595719685451812E+01   -0.619238344407765773E+01   -0.450067289250360414E+01   -0.506966636341674715E+01   -0.183049228322204307E+02
   -0.221327748925334866E+01   -0.320336794599745289E+00    0.822039392818769699E-01    0.178506607323381076E+03   -0.387262282993916340E+01   -0.768158445320265049E+01   -0.553022722020556401E+01   -0.696419567606673962E+01   -0.182917885118195045E+02
   -0.103817034392367447E+01   -0.361829451785432799E+00    0.438976303575833171E-01    0.214894997113183393E+03   -0.282132243649302694E+01   -0.625358042763748845E+01   -0.271121105560406317E+01   -0.549399988573123910E+01   -0.182913482375372816E+02
   -0.280069888991952265E+01   -0.247261439490641166E+00    0.112293331763032356E+00    0.236303074062963702E+03   -0.454371351585103422E+01   -0.726962254852991929E+01   -0.550036257220722735E+01   -0.630096246550373174E+01   -0.182662901236254882E+02
   -0.153831523629578237E+01   -0.534202683139866075E+00   -0.667264198819030874E-01    0.174915808519143866E+03   -0.367120573523397198E+01   -0.660901137403992145E+01   -0.632491521096976417E+01   -0.678559319067881894E+01   -0.182577296890850214E+02
   -0.153514944392620167E+01   -0.436812701974000461E+00   -0.153252948089583896E-01    0.228355633287533919E+03   -0.371425136874229178E+01   -0.648995825605957677E+01   -0.587935576966151974E+01   -0.668864675470826686E+01   -0.182471943645218211E+02
   -0.199956816374752311E+01   -0.364874846063672820E+00    0.412003318664222462E-01    0.102032030904719647E+03   -0.402756278005158830E+01   -0.765139501327550509E+01   -0.430708175981223462E+01   -0.735446841030334131E+01   -0.182453604609734441E+02
   -0.945256179811727382E+00   -0.593555731648419460E+00   -0.110708215332067983E+00    0.158749711042978845E+03   -0.296151296538058517E+01   -0.721699756035159989E+01   -0.397131800316591566E+01   -0.736199937980458419E+01   -0.182344632883809297E+02
   -0.133201115312351881E+01   -0.460972496090881645E+00   -0.244820057981129935E-01    0.189737875507083942E+03   -0.329593120495001024E+01   -0.783494729044859728E+01   -0.408887561578986158E+01   -0.728138856226570308E+01   -0.182200299958987415E+02
   -0.761606147936534139E+00   -0.424698468805395635E+00    0.121092392113100189E-01    0.130708774347081402E+03   -0.246114835833959411E+01   -0.517928588391872147E+01   -0.597347615543433896E+01   -0.485293719035817617E+01   -0.182176177757187006E+02
   -0.875012061377711703E+00   -0.844682887781056824E+00   -0.319470590971165258E+00    0.121572000011305960E+03   -0.345698756483335856E+01   -0.706849918611281858E+01   -0.653564356784611711E+01   -0.505672355494547254E+01   -0.182058558579434262E+02
   -0.592228452240749714E+00   -0.518792618916343429E+00   -0.684103461771332633E-01    0.106368927062229432E+03   -0.272827295208865817E+01   -0.489730737689862128E+01   -0.376062317302203120E+01   -0.444727711782947033E+01   -0.181621204643577343E+02
   -0.763567699035834657E+00   -0.102195676619004905E+01   -0.495147112829238623E+00    0.186357712198568777E+03   -0.360416860606773248E+01   -0.672524021216320911E+01   -0.667684193954475447E+01   -0.610033304654695474E+01   -0.181586949338476238E+02
   -0.218570264476433218E+01   -0.295191497809236036E+00    0.883256163869892141E-01    0.166190980298996038E+03   -0.390128944479492468E+01   -0.667320076778919447E+01   -0.424461648667027802E+01   -0.794133467774349544E+01   -0.181500657456160432E+02
   -0.171672474441236700E+01   -0.468463534668193571E+00   -0.153440753228948346E-01    0.184321139011735340E+03   -0.361492439912986896E+01   -0.768027465214470961E+01   -0.415357716571547364E+01   -0.690508059607899405E+01   -0.181481768976074989E+02
   -0.791022179181221308E+00   -0.658624134202840494E+00   -0.164347355799145944E+00    0.123670816862235284E+03   -0.290342033035441904E+01   -0.744343022445499525E+01   -0.604229442255797888E+01   -0.773566718231684014E+01   -0.181407298767011902E+02
   -0.165368424943072334E+01   -0.304025187048753587E+00    0.818967428212942217E-01    0.174920289746939716E+03   -0.347129057532400687E+01   -0.569010667887867427E+01   -0.702603813863880866E+01   -0.780655848001359942E+01   -0.181314777958535593E+02
   -0.715827107280226471E+00   -0.702200487817955299E+00   -0.201836799333201977E+00    0.206061185714952671E+03   -0.302220599235695264E+01   -0.729801766983760380E+01   -0.391139400614102506E+01   -0.586225751015729912E+01   -0.181313736985665024E+02
   -0.249649612867886184E+01   -0.311754422522257268E+00    0.829758328286924751E-01    0.175691761365941090E+03   -0.416142648297325746E+01   -0.708351982637253030E+01   -0.507035575604364031E+01   -0.708351662743309962E+01   -0.181164803123026239E+02
   -0.136054515465388937E+01   -0.496402515632417884E+00   -0.465131620198442342E-01    0.107477138042861128E+03   -0.334308940668272658E+01   -0.777001403163404980E+01   -0.638681553375619337E+01   -0.647269028506397781E+01   -0.181149797546646418E+02
   -0.190458312017038800E+01   -0.419988214310695440E+00   -0.226478058627410661E-02    0.251336195759460679E+03   -0.395232067831907230E+01   -0.699522074172287400E+01   -0.673566390093499123E+01   -0.609214791724206872E+01   -0.180914431946040040E+02
   -0.191165605816141015E+01   -0.488243590554388263E+00   -0.489444566174128681E-01    0.284577614632013820E+03   -0.403250323560436819E+01   -0.753505006677605049E+01   -0.536798092263595805E+01   -0.590478659736572897E+01   -0.180783704495005715E+02
   -0.109192472079326031E+00   -0.124962107341637640E+01   -0.701042336486517481E+00    0.168061107869503246E+03   -0.310335178938209744E+01   -0.656485584993790461E+01   -0.666925281872699838E+01   -0.655266585220409326E+01   -0.180758045489845038E+02
   -0.943784892921305740E+00   -0.844421534345896951E+00   -0.326096420552909549E+00    0.152351734606937697E+03   -0.363841186520894588E+01   -0.634485611453297249E+01   -0.648257657233488160E+01   -0.659382142865368603E+01   -0.180709176404467549E+02
   -0.900164829173662362E+00   -0.692832469623730685E+00   -0.206518156405133269E+00    0.173102281751950443E+03   -0.331575254950825293E+01   -0.655628970505450859E+01   -0.315953921759134371E+01   -0.626176378363880737E+01   -0.180638599638762933E+02
   -0.768529257366698193E+00   -0.617868902650024587E+00   -0.134539595232883613E+00    0.197208928186028743E+03   -0.293874898197912859E+01   -0.536378168231917307E+01   -0.667784321704957051E+01   -0.729593511444164378E+01   -0.180612695028808119E+02
   -0.832906160899749004E+00   -0.478839415570254001E+00   -0.418911056540984816E-01    0.197493590880692977E+03   -0.297936685060497730E+01   -0.511519136977323097E+01   -0.591520324345574444E+01   -0.446860500719554921E+01   -0.180473312702035678E+02
   -0.104322141592945838E+01   -0.441786609004495290E+00   -0.137683800318675331E-01    0.143308680752213974E+03   -0.311173369121493071E+01   -0.547912362555686006E+01   -0.408397721295630678E+01   -0.650233548313383913E+01   -0.180317269177948454E+02
   -0.143165690514429578E+01   -0.444758786480949908E+00   -0.379401296749293238E-02    0.157710612688677372E+03   -0.336836187797719067E+01   -0.682670291327909506E+01   -0.297372848579484383E+01   -0.749662847852041292E+01   -0.180246100632211856E+02
   -0.174499063638464369E+01   -0.476560664550962798E+00   -0.281980663230316786E-01    0.134264964679156748E+03   -0.366108675604146860E+01   -0.739831827623436222E+01   -0.566342098535254213E+01   -0.783800003929023514E+01   -0.180225072933025672E+02
   -0.550393911451214635E+00   -0.658735059151302149E+00   -0.169995243745070912E+00    0.154469440753950551E+03   -0.267559783995494183E+01   -0.634757406232391563E+01   -0.629520741950446627E+01   -0.609175557369954745E+01   -0.180164151162430599E+02
   -0.123098461354148858E+01   -0.306318167878298908E+00    0.873741424842142678E-01    0.169719948317101569E+03   -0.283902546915768816E+01   -0.554925317941819429E+01   -0.422802553835354811E+01   -0.677144478065615107E+01   -0.179911654604712012E+02
   -0.178481270364720013E+01   -0.276052003658649792E+00    0.108655635863022848E+00    0.185996751908119791E+03   -0.333782947444000566E+01   -0.580218400204799067E+01   -0.733073431289203459E+01   -0.547997401312104770E+01   -0.179824305933173072E+02
   -0.463136475883569432E+00   -0.561463754559247796E+00   -0.975484390596781381E-01    0.139782317539105321E+03   -0.256015780082914013E+01   -0.654878522649544870E+01   -0.229773469708932687E+01   -0.447165811770848620E+01   -0.179671627061144044E+02
   -0.933917794193126483E+00   -0.697125319448635317E+00   -0.216634530365143796E+00    0.200726041942714431E+03   -0.351732110208503812E+01   -0.600138519024451345E+01   -0.563252564524561183E+01   -0.517823587325805956E+01   -0.179625281210040590E+02
   -0.766287073155648812E+00   -0.609260300034941693E+00   -0.137292957900010393E+00    0.186155833588565315E+03   -0.312006170872956279E+01   -0.646862480787164884E+01   -0.374823076870360516E+01   -0.544802026764969938E+01   -0.179541338024149368E+02
   -0.943359060209775890E+00   -0.520197515183894676E+00   -0.638460321196263614E-01    0.166792850608781350E+03   -0.300214376694274776E+01   -0.541716153213067031E+01   -0.481976469711186617E+01   -0.775066274827581037E+01   -0.179401092431212668E+02
   -0.268019324212782628E+00   -0.992681856391858020E+00   -0.452256469817410967E+00    0.140609992890159788E+03   -0.297359397013978999E+01   -0.600555462510505667E+01   -0.618836738661836350E+01   -0.601506233596672502E+01   -0.179373501627059468E+02
   -0.182495217099274099E+01   -0.808990908136014042E+00   -0.300121045330079994E+00    0.193764073462884539E+03   -0.448645943616146070E+01   -0.706029916834505045E+01   -0.568980870835674768E+01   -0.657241046744482382E+01   -0.179305190447891825E+02
   -0.202886619854269279E+01   -0.462960639976597754E+00   -0.206982902211461095E-01    0.189974874587711355E+03   -0.397249120470047146E+01   -0.679628955040020521E+01   -0.701124301918414705E+01   -0.714669634810693211E+01   -0.179266014493909047E+02
   -0.211793654705474133E+01   -0.575678668312603392E+00   -0.119280446359332437E+00    0.249069431285967994E+03   -0.466125234301258562E+01   -0.718848025948815472E+01   -0.628740942828757099E+01   -0.581188798262777517E+01   -0.179225331984457483E+02
   -0.121377918083279157E+01   -0.531145550233507624E+00   -0.818433002028235990E-01    0.136490713820962981E+03   -0.347221080772324697E+01   -0.674171450254545501E+01   -0.639383459235635243E+01   -0.591876094776545170E+01   -0.179146954963101805E+02
   -0.952488156753458881E+00   -0.738167872828354277E+00   -0.242869592432541026E+00    0.176891809080682492E+03   -0.345676600808476220E+01   -0.581901154496184070E+01   -0.638227258600464253E+01   -0.565160153743712890E+01   -0.178887689138150243E+02
