    0.162246263027191162E+01   -0.239536106586456299E+00    0.612332105636596680E+00    0.697954672574996948E+03   -0.561284363269805908E+01   -0.257055342197418213E+01   -0.384829127788543701E+01   -0.508491408824920654E+01   -0.157578935425806910E+09   -0.602396350544153325E+01    1
    0.122270011901855469E+01   -0.394464516639709473E+01    0.374891519546508789E+00    0.801951426267623901E+03   -0.348325979709625244E+01   -0.467931902408599854E+01   -0.432035934925079346E+01   -0.649863386154174805E+01   -0.157329312596990168E+09   -0.602646350544152298E+01    1
   -0.483052134513854980E+00   -0.375165933370590210E+01    0.767884969711303711E+00    0.478898608684539795E+03   -0.614941775798797607E+01   -0.332496476173400879E+01   -0.402244317531585693E+01   -0.347671627998352051E+01   -0.152802768226906627E+09   -0.602896350544150561E+01    1
    0.102325177192687988E+01    0.691884517669677734E+00   -0.114732265472412109E+01    0.921411919593811035E+03   -0.533532726764678955E+01   -0.324623084068298340E+01   -0.648154997825622559E+01   -0.634378600120544434E+01   -0.142472381402920187E+09   -0.603146350544150955E+01    1
    0.147102510929107666E+01   -0.286276453733444214E+01   -0.247944808006286621E+01    0.647955828905105591E+03   -0.555706334114074707E+01   -0.417665338516235352E+01   -0.678741192817687988E+01   -0.627317702770233154E+01   -0.131729799911054164E+09   -0.603396350544152682E+01    1
    0.143520116806030273E+01   -0.294305169582366943E+01    0.186350584030151367E+00    0.574720096588134766E+03   -0.620440733432769775E+01   -0.669883501529693604E+01   -0.334150898456573486E+01   -0.590398633480072021E+01   -0.123165480546795353E+09   -0.603646350544153165E+01    1
    0.118326020240783691E+01   -0.296004199981689453E+01   -0.137556743621826172E+01    0.652979820966720581E+03   -0.764918565750122070E+01   -0.458945643901824951E+01   -0.444916045665740967E+01   -0.730714142322540283E+01   -0.109472372647921622E+09   -0.603896350544152227E+01    1
    0.177227544784545898E+01   -0.331969642639160156E+01    0.355566501617431641E+00    0.344543111324310303E+03   -0.663652122020721436E+01   -0.454128253459930420E+01   -0.290396773815155029E+01   -0.618782305717468262E+01   -0.105124362808272317E+09   -0.604146350544151556E+01    1
    0.129758310317993164E+01   -0.302130246162414551E+01   -0.172567892074584961E+01    0.945522081851959229E+03   -0.576738071441650391E+01   -0.227817618846893311E+01   -0.445145142078399658E+01   -0.344146239757537842E+01   -0.101774589857866779E+09   -0.604396350544152039E+01    1
    0.163266539573669434E+01   -0.354705119132995605E+01   -0.944975376129150391E+00    0.712206858396530151E+03   -0.467956686019897461E+01   -0.401528990268707275E+01   -0.643413209915161133E+01   -0.372259902954101562E+01   -0.939946928159291446E+08   -0.604646350544152966E+01    1
    0.191871440410614014E+01   -0.767166852951049805E+00   -0.241877865791320801E+01    0.908740252256393433E+03   -0.367878353595733643E+01   -0.411030089855194092E+01   -0.484447979927062988E+01   -0.601602399349212646E+01   -0.900446088351006955E+08   -0.604896350544152206E+01    1
    0.163131570816040039E+01    0.345984697341918945E-01   -0.230962395668029785E+01    0.510834866762161255E+03   -0.790746343135833740E+01   -0.431708133220672607E+01   -0.745731258392333984E+01   -0.433979606628417969E+01   -0.889318111420756876E+08   -0.605146350544152156E+01    1
    0.186200642585754395E+01   -0.278349512815475464E+01    0.892358064651489258E+00    0.353853327035903931E+03   -0.591195142269134521E+01   -0.329209661483764648E+01   -0.290218281745910645E+01   -0.329031419754028320E+01   -0.885508116431291401E+08   -0.605396350544152995E+01    1
    0.763255596160888672E+00   -0.281032049655914307E+01   -0.143591809272766113E+01    0.765117561817169189E+03   -0.737305116653442383E+01   -0.704828178882598877E+01   -0.387732529640197754E+01   -0.691319108009338379E+01   -0.865871254049338996E+08   -0.605646350544151790E+01    1
    0.172257518768310547E+01   -0.260494762659072876E+01   -0.217678213119506836E+01    0.688688552379608154E+03   -0.441571080684661865E+01   -0.789363002777099609E+01   -0.798622488975524902E+01   -0.423156678676605225E+01   -0.841323437795437574E+08   -0.605896350544151829E+01    1
    0.839877367019653320E+00   -0.311457896232604980E+01    0.632283449172973633E+00    0.714422845840454102E+03   -0.381766653060913086E+01   -0.414234542846679688E+01   -0.696980285644531250E+01   -0.371116352081298828E+01   -0.832565843491453975E+08   -0.606146350544153112E+01    1
    0.622310161590576172E+00   -0.289832496643066406E+01    0.762581825256347656E+00    0.364976662397384644E+03   -0.730753159523010254E+01   -0.593782687187194824E+01   -0.222946012020111084E+01   -0.586025381088256836E+01   -0.798675025858927220E+08   -0.606396350544153950E+01    1
    0.118106329441070557E+01   -0.215655559301376343E+01   -0.197197604179382324E+01    0.774461412429809570E+03   -0.476650798320770264E+01   -0.675996971130371094E+01   -0.265867578983306885E+01   -0.572843611240386963E+01   -0.797803013213274479E+08   -0.606646350544153368E+01    1
   -0.105592048168182373E+01   -0.360655152797698975E+01    0.339377403259277344E+00    0.292233759164810181E+03   -0.649554431438446045E+01   -0.535942673683166504E+01   -0.494490206241607666E+01   -0.475794923305511475E+01   -0.792519766975365728E+08   -0.606896350544153407E+01    1
    0.186826455593109131E+01   -0.347638839483261108E+01   -0.426688194274902344E+00    0.786117541790008545E+03   -0.370601689815521240E+01   -0.528013062477111816E+01   -0.339006054401397705E+01   -0.740972411632537842E+01   -0.776725203273649067E+08   -0.607146350544153712E+01    1
   -0.492884755134582520E+00   -0.381484085321426392E+01    0.768185377120971680E+00    0.987393456697463989E+03   -0.391771435737609863E+01   -0.262192022800445557E+01   -0.536567020416259766E+01   -0.423820400238037109E+01   -0.747019790425936282E+08   -0.607396350544151886E+01    1
    0.743976950645446777E+00    0.648666024208068848E-01   -0.854915857315063477E+00    0.725269538164138794E+03   -0.749637949466705322E+01   -0.514190423488616943E+01   -0.432556819915771484E+01   -0.681041312217712402E+01   -0.709582975720163286E+08   -0.607646350544150149E+01    1
    0.999521732330322266E+00    0.186901450157165527E+00    0.850745916366577148E+00    0.904242885112762451E+03   -0.677612376213073730E+01   -0.636323523521423340E+01   -0.675164484977722168E+01   -0.334681940078735352E+01   -0.677287891645944715E+08   -0.607896350544150277E+01    1
    0.158795404434204102E+01   -0.304417604207992554E+01   -0.223499393463134766E+01    0.580177855491638184E+03   -0.789589488506317139E+01   -0.470013976097106934E+01   -0.706807398796081543E+01   -0.355265390872955322E+01   -0.648348243397671282E+08   -0.608146350544151737E+01    1
    0.130238389968872070E+01    0.875394701957702637E+00   -0.259324717521667480E+01    0.536716091632843018E+03   -0.613600027561187744E+01   -0.555581307411193848E+01   -0.330966794490814209E+01   -0.481646680831909180E+01   -0.635230850450736582E+08   -0.608396350544153197E+01    1
    0.349420785903930664E+00   -0.303483420610427856E+01    0.686245679855346680E+00    0.409718644618988037E+03   -0.363658416271209717E+01   -0.337443149089813232E+01   -0.752644240856170654E+01   -0.787608444690704346E+01   -0.631884747982171774E+08   -0.608646350544153236E+01    1
    0.526955842971801758E+00   -0.341023498773574829E+01    0.329562664031982422E+00    0.339705908298492432E+03   -0.714625859260559082E+01   -0.455319654941558838E+01   -0.778777539730072021E+01   -0.238293039798736572E+01   -0.569266305481421426E+08   -0.608896350544152032E+01    1
    0.541145086288452148E+00   -0.238125944137573242E+01   -0.120639276504516602E+01    0.953019821643829346E+03   -0.492678534984588623E+01   -0.369481778144836426E+01   -0.769251871109008789E+01   -0.520027160644531250E+01   -0.559805741206451952E+08   -0.609146350544151804E+01    1
    0.171472454071044922E+01   -0.354166263341903687E+01   -0.232258725166320801E+01    0.380304038524627686E+03   -0.726665651798248291E+01   -0.637328457832336426E+01   -0.605543780326843262E+01   -0.749633586406707764E+01   -0.549140245874319226E+08   -0.609396350544151844E+01    1
    0.150359749794006348E+01   -0.317575538158416748E+01   -0.118462848663330078E+01    0.435054415464401245E+03   -0.794399940967559814E+01   -0.340127217769622803E+01   -0.479828608036041260E+01   -0.514449167251586914E+01   -0.496037015570330843E+08   -0.609646350544151083E+01    1
    0.114210546016693115E+01   -0.516793668270111084E+00   -0.234614610671997070E+01    0.506547784805297852E+03   -0.771003711223602295E+01   -0.474311447143554688E+01   -0.606006515026092529E+01   -0.678696274757385254E+01   -0.471914338442236781E+08   -0.609896350544150234E+01    1
    0.721204996109008789E+00   -0.280103737115859985E+01   -0.165091156959533691E+01    0.670629507303237915E+03   -0.713292694091796875E+01   -0.340188515186309814E+01   -0.583384263515472412E+01   -0.770066082477569580E+01   -0.468400863845829666E+08   -0.610146350544149918E+01    1
   -0.158603048324584961E+01   -0.313405328989028931E+01    0.645138025283813477E+00    0.644101119041442871E+03   -0.553949022293090820E+01   -0.350230705738067627E+01   -0.438121438026428223E+01   -0.799856591224670410E+01   -0.467046393386308625E+08   -0.610396350544150579E+01    1
    0.690677165985107422E-01    0.423405170440673828E-01   -0.224745035171508789E+01    0.984760439395904541E+03   -0.660519552230834961E+01   -0.363394057750701904E+01   -0.541771328449249268E+01   -0.470693182945251465E+01   -0.438696787117452100E+08   -0.610646350544152394E+01    1
   -0.232615709304809570E+00   -0.348390930891036987E+01   -0.180960178375244141E+00    0.458198928833007812E+03   -0.761027932167053223E+01   -0.376544499397277832E+01   -0.702113854885101318E+01   -0.796588480472564697E+01   -0.408825918995219991E+08   -0.610896350544153233E+01    1
    0.890076518058776855E+00   -0.368923091888427734E+01   -0.292727422714233398E+01    0.901168698072433472E+03   -0.593630409240722656E+01   -0.541583645343780518E+01   -0.533956587314605713E+01   -0.315470635890960693E+01   -0.401481720641067699E+08   -0.611146350544151318E+01    1
    0.216407895088195801E+00   -0.246227496862411499E+01    0.966286897659301758E+00    0.428415679931640625E+03   -0.753409242630004883E+01   -0.415393364429473877E+01   -0.286110496520996094E+01   -0.202317321300506592E+01   -0.393471324909093678E+08   -0.611396350544150202E+01    1
    0.133246183395385742E+00    0.412728250026702881E+00   -0.247295212745666504E+01    0.927135217189788818E+03   -0.673933494091033936E+01   -0.772828972339630127E+01   -0.562825310230255127E+01   -0.429065835475921631E+01   -0.385715925697347075E+08   -0.611646350544151840E+01    1
   -0.333608388900756836E-01   -0.350427442789077759E+01   -0.212201595306396484E+00    0.280605041980743408E+03   -0.555312657356262207E+01   -0.469120228290557861E+01   -0.357046985626220703E+01   -0.591483962535858154E+01   -0.382886256317665428E+08   -0.611896350544151613E+01    1
    0.151114380359649658E+01    0.171300232410430908E+00   -0.220106387138366699E+01    0.987680935859680176E+03   -0.495051717758178711E+01   -0.218354356288909912E+01   -0.351568162441253662E+01   -0.237126994132995605E+01   -0.379626948575698733E+08   -0.612146350544151030E+01    1
    0.127139937877655029E+01   -0.828952133655548096E+00   -0.155534791946411133E+01    0.633848804235458374E+03   -0.513542151451110840E+01   -0.371380817890167236E+01   -0.700944590568542480E+01   -0.356493878364562988E+01   -0.376334956961460486E+08   -0.612396350544150803E+01    1
   -0.227633237838745117E+00   -0.388064318895339966E+01   -0.936610221862792969E+00    0.871335989236831665E+03   -0.719664943218231201E+01   -0.646163547039031982E+01   -0.486889898777008057E+01   -0.666366231441497803E+01   -0.367615286309970468E+08   -0.612646350544151108E+01    1
    0.569642305374145508E+00    0.128409326076507568E+00   -0.183270144462585449E+01    0.693560624122619629E+03   -0.755397689342498779E+01   -0.296062028408050537E+01   -0.473011970520019531E+01   -0.675601720809936523E+01   -0.353964152416208088E+08   -0.612896350544151858E+01    1
   -0.729194879531860352E+00   -0.236048811674118042E+01    0.796895503997802734E+00    0.919805383682250977E+03   -0.521860039234161377E+01   -0.517350530624389648E+01   -0.695695436000823975E+01   -0.495470821857452393E+01   -0.343937720756450072E+08   -0.613146350544150476E+01    1
    0.124645555019378662E+01    0.641929566860198975E+00   -0.438203334808349609E+00    0.473671573400497437E+03   -0.567759716510772705E+01   -0.329148936271667480E+01   -0.759989559650421143E+01   -0.720055115222930908E+01   -0.331283100473234430E+08   -0.613396350544150160E+01    1
    0.126087903976440430E+01   -0.235466057062149048E+01    0.731032371520996094E+00    0.511612385511398315E+03   -0.390964341163635254E+01   -0.366812908649444580E+01   -0.755258750915527344E+01   -0.338374555110931396E+01   -0.321825866400700137E+08   -0.613646350544149932E+01    1
    0.193730711936950684E+00   -0.284281277656555176E+01    0.352354049682617188E-01    0.632779407501220703E+03   -0.680495357513427734E+01   -0.762343037128448486E+01   -0.433080530166625977E+01   -0.712839972972869873E+01   -0.318658322155963257E+08   -0.613896350544150327E+01    1
    0.735464334487915039E+00    0.555904865264892578E+00   -0.327178478240966797E+00    0.817279231548309326E+03   -0.453122138977050781E+01   -0.350879514217376709E+01   -0.505429148674011230E+01   -0.691023957729339600E+01   -0.318020028715411723E+08   -0.614146350544151343E+01    1
    0.849611282348632812E+00   -0.361344063282012939E+01   -0.392174720764160156E+00    0.613634550571441650E+03   -0.701044511795043945E+01   -0.559973692893981934E+01   -0.241504824161529541E+01   -0.250851535797119141E+01   -0.281859017372527122E+08   -0.614396350544152714E+01    1
    0.888063430786132812E+00   -0.221666330099105835E+01    0.865799427032470703E+00    0.260182702541351318E+03   -0.493447792530059814E+01   -0.673488569259643555E+01   -0.212463402748107910E+01   -0.312372756004333496E+01   -0.279783373585900553E+08   -0.614646350544152309E+01    1
   -0.231519222259521484E+00   -0.293745213747024536E+01   -0.293738365173339844E+00    0.875423729419708252E+03   -0.572879946231842041E+01   -0.464721083641052246E+01   -0.741267669200897217E+01   -0.515086638927459717E+01   -0.262395573334426582E+08   -0.614896350544151282E+01    1
    0.600170493125915527E+00   -0.302844756841659546E+01   -0.212633800506591797E+01    0.622471141815185547E+03   -0.558976805210113525E+01   -0.484268665313720703E+01   -0.578284633159637451E+01   -0.623492836952209473E+01   -0.259822779204744846E+08   -0.615146350544152742E+01    1
    0.186842584609985352E+01   -0.191215956211090088E+01   -0.490565061569213867E+00    0.417025089263916016E+03   -0.682712650299072266E+01   -0.399540758132934570E+01   -0.728711962699890137E+01   -0.322356832027435303E+01   -0.242207154541860595E+08   -0.615396350544151360E+01    1
    0.672797918319702148E+00    0.636036157608032227E+00   -0.217379808425903320E+00    0.543341845273971558E+03   -0.655440235137939453E+01   -0.651709461212158203E+01   -0.271006619930267334E+01   -0.605362641811370850E+01   -0.228828646681872010E+08   -0.615646350544150067E+01    1
    0.143907499313354492E+01    0.272945165634155273E-01   -0.199236583709716797E+01    0.356795173883438110E+03   -0.592860150337219238E+01   -0.675476729869842529E+01   -0.458447718620300293E+01   -0.697419738769531250E+01   -0.227625307297227234E+08   -0.615896350544150195E+01    1
    0.684935808181762695E+00   -0.394546294212341309E+01   -0.892262458801269531E+00    0.429431003332138062E+03   -0.440000593662261963E+01   -0.507307446002960205E+01   -0.209989511966705322E+01   -0.752789044380187988E+01   -0.220426385708878674E+08   -0.616146350544151922E+01    1
    0.484788298606872559E+00   -0.659299731254577637E+00   -0.108881235122680664E+00    0.699836349487304688E+03   -0.657769680023193359E+01   -0.354741215705871582E+01   -0.489445006847381592E+01   -0.387428224086761475E+01   -0.201601546541070044E+08   -0.616396350544152849E+01    1
    0.647374153137207031E+00    0.950491786003112793E+00    0.614319562911987305E+00    0.594513940811157227E+03   -0.624649441242218018E+01   -0.551792383193969727E+01   -0.212732088565826416E+01   -0.408449411392211914E+01   -0.200471348440839536E+08   -0.616646350544150668E+01    1
   -0.226978063583374023E+00   -0.149652898311614990E+00    0.626838207244873047E-01    0.921861296892166138E+03   -0.595977449417114258E+01   -0.584110140800476074E+01   -0.770963406562805176E+01   -0.464915418624877930E+01   -0.196519982485291287E+08   -0.616896350544149996E+01    1
    0.366182804107666016E+00   -0.185662055015563965E+01    0.943222999572753906E+00    0.471540451049804688E+03   -0.552330541610717773E+01   -0.584470736980438232E+01   -0.641571605205535889E+01   -0.379624068737030029E+01   -0.191811411617036350E+08   -0.617146350544152167E+01    1
    0.357659101486206055E+00   -0.118781262636184692E+01   -0.271661853790283203E+01    0.880509358644485474E+03   -0.455099070072174072E+01   -0.563681221008300781E+01   -0.775298035144805908E+01   -0.438397204875946045E+01   -0.191426277251898088E+08   -0.617396350544153449E+01    1
    0.140928637981414795E+01   -0.202518576383590698E+01   -0.117186975479125977E+01    0.345245099067687988E+03   -0.586011970043182373E+01   -0.408736515045166016E+01   -0.456347012519836426E+01   -0.459780991077423096E+01   -0.159687508647662532E+08   -0.617646350544151179E+01    1
    0.119249594211578369E+01   -0.260257863998413086E+01   -0.124759602546691895E+01    0.387573951482772827E+03   -0.526448583602905273E+01   -0.621574413776397705E+01   -0.241025817394256592E+01   -0.698245215415954590E+01   -0.139850683980226088E+08   -0.617896350544150152E+01    1
    0.484272241592407227E+00   -0.228238159418106079E+01   -0.111298322677612305E+00    0.742277747392654419E+03   -0.735878396034240723E+01   -0.419246053695678711E+01   -0.394064080715179443E+01   -0.313247585296630859E+01   -0.137761806607780270E+08   -0.618146350544150103E+01    1
    0.141268956661224365E+01   -0.226119929552078247E+01   -0.154074883460998535E+01    0.703588491678237915E+03   -0.357372820377349854E+01   -0.307121849060058594E+01   -0.788646030426025391E+01   -0.724927473068237305E+01   -0.137086206504633110E+08   -0.618396350544151829E+01    1
   -0.139908194541931152E+01   -0.203785055875778198E+01    0.698542356491088867E+00    0.779680132865905762E+03   -0.550144433975219727E+01   -0.410069501399993896E+01   -0.324870169162750244E+01   -0.586831009387969971E+01   -0.135580302580011599E+08   -0.618646350544152934E+01    1
    0.127144515514373779E+01   -0.263426923751831055E+01    0.147943496704101562E-01    0.189020156860351562E+03   -0.684692263603210449E+01   -0.402353107929229736E+01   -0.699175834655761719E+01   -0.796808636188507080E+01   -0.129787770746086687E+08   -0.618896350544151730E+01    1
    0.263906955718994141E+00   -0.315434032678604126E+01    0.532417297363281250E-01    0.216717237234115601E+03   -0.366689670085906982E+01   -0.471264922618865967E+01   -0.426727557182312012E+01   -0.203837490081787109E+01   -0.126795511099546663E+08   -0.619146350544153012E+01    1
    0.158117842674255371E+01   -0.107918971776962280E+01    0.484646558761596680E+00    0.695582902431488037E+03   -0.793303596973419189E+01   -0.659300363063812256E+01   -0.701739883422851562E+01   -0.217682766914367676E+01   -0.120021506248474121E+08   -0.619396350544153673E+01    1
    0.759872078895568848E+00   -0.123761290311813354E+01   -0.529262304306030273E+00    0.815785992145538330E+03   -0.390732061862945557E+01   -0.553833043575286865E+01   -0.537110936641693115E+01   -0.698706698417663574E+01   -0.118770745670283902E+08   -0.619646350544151137E+01    1
    0.113035130500793457E+01   -0.302641928195953369E+00   -0.423635959625244141E+00    0.892029017210006714E+03   -0.530422794818878174E+01   -0.626275825500488281E+01   -0.264245200157165527E+01   -0.226039493083953857E+01   -0.118222943097042181E+08   -0.619896350544150465E+01    1
    0.106440544128417969E+01   -0.268449479341506958E+01    0.258409261703491211E+00    0.677011233568191528E+03   -0.204224228858947754E+01   -0.721493995189666748E+01   -0.631028771400451660E+01   -0.233360707759857178E+01   -0.115245535415105745E+08   -0.620146350544151748E+01    1
    0.526287794113159180E+00   -0.283042991161346436E+01   -0.372027873992919922E+00    0.852371376752853394E+03   -0.762233567237854004E+01   -0.610317254066467285E+01   -0.431514120101928711E+01   -0.249191462993621826E+01   -0.113199980925692096E+08   -0.620396350544150987E+01    1
    0.137041974067687988E+01    0.399670064449310303E+00    0.169565200805664062E+00    0.790219926834106445E+03   -0.770574343204498291E+01   -0.389522814750671387E+01   -0.601349163055419922E+01   -0.218971085548400879E+01   -0.110581688193835076E+08   -0.620646350544149783E+01    1
    0.460790753364562988E+00   -0.338872313499450684E+00   -0.142195081710815430E+01    0.579938709735870361E+03   -0.505473387241363525E+01   -0.784910035133361816E+01   -0.271957588195800781E+01   -0.541484868526458740E+01   -0.102892070430912673E+08   -0.620896350544150710E+01    1
   -0.874536633491516113E+00   -0.223143392801284790E+01    0.494478464126586914E+00    0.285396218299865723E+03   -0.417300415039062500E+01   -0.516283476352691650E+01   -0.747959530353546143E+01   -0.675687873363494873E+01   -0.978507849400088564E+07   -0.621146350544150838E+01    1
    0.169204950332641602E+00   -0.319496148824691772E+01   -0.137906169891357422E+01    0.630517715215682983E+03   -0.614606249332427979E+01   -0.239009869098663330E+01   -0.305309498310089111E+01   -0.510244035720825195E+01   -0.972105856026731804E+07   -0.621396350544150700E+01    1
    0.755915999412536621E+00    0.670648217201232910E-01   -0.291934633255004883E+01    0.491257530450820923E+03   -0.745330071449279785E+01   -0.634689199924468994E+01   -0.762761139869689941E+01   -0.375318586826324463E+01   -0.932140253515982628E+07   -0.621646350544150472E+01    1
    0.113894760608673096E+01    0.538234770298004150E+00    0.720958709716796875E+00    0.648652613162994385E+03   -0.402639853954315186E+01   -0.660624945163726807E+01   -0.666856753826141357E+01   -0.316385483741760254E+01   -0.898284508292837068E+07   -0.621896350544153709E+01    1
    0.143738305568695068E+01   -0.170818680524826050E+01   -0.266636157035827637E+01    0.721088349819183350E+03   -0.327788913249969482E+01   -0.565985810756683350E+01   -0.566259324550628662E+01   -0.424251914024353027E+01   -0.851863924353461899E+07   -0.622146350544152416E+01    1
    0.895747780799865723E+00   -0.204118871688842773E+01    0.996818542480468750E-01    0.422263497114181519E+03   -0.684417390823364258E+01   -0.333270955085754395E+01   -0.437827539443969727E+01   -0.340587377548217773E+01   -0.818958130293717422E+07   -0.622396350544153076E+01    1
   -0.198101830482482910E+01   -0.171065652370452881E+01    0.957070112228393555E+00    0.343008136749267578E+03   -0.510833013057708740E+01   -0.790121674537658691E+01   -0.523826742172241211E+01   -0.339510774612426758E+01   -0.727203939588454645E+07   -0.622646350544153204E+01    1
    0.192255425453186035E+01   -0.240420007705688477E+01   -0.120253324508666992E+00    0.674339538812637329E+03   -0.214893841743469238E+01   -0.588854110240936279E+01   -0.462031364440917969E+01   -0.708895587921142578E+01   -0.716960539206148218E+07   -0.622896350544151112E+01    1
   -0.539539098739624023E+00   -0.154972904920578003E+01    0.982026338577270508E+00    0.782177966833114624E+03   -0.323139178752899170E+01   -0.429283487796783447E+01   -0.683701348304748535E+01   -0.413363218307495117E+01   -0.707511952047084365E+07   -0.623146350544149907E+01    1
   -0.690621137619018555E+00   -0.295892947912216187E+01   -0.193155050277709961E+01    0.987500530481338501E+03   -0.734457576274871826E+01   -0.218870592117309570E+01   -0.232567882537841797E+01   -0.684229671955108643E+01   -0.683939772446744703E+07   -0.623396350544151101E+01    1
    0.132290637493133545E+01   -0.193109595775604248E+01   -0.169938850402832031E+01    0.639056152105331421E+03   -0.348026216030120850E+01   -0.551748466491699219E+01   -0.385857558250427246E+01   -0.522589278221130371E+01   -0.658030060766378604E+07   -0.623646350544152739E+01    1
   -0.497642993927001953E+00   -0.177254551649093628E+01    0.988207578659057617E+00    0.964993363618850708E+03   -0.255714809894561768E+01   -0.518599474430084229E+01   -0.565736329555511475E+01   -0.569592952728271484E+01   -0.637656711268843710E+07   -0.623896350544154199E+01    1
   -0.318128859996795654E+01   -0.274566346406936646E+01    0.926935434341430664E+00    0.276330351829528809E+03   -0.779602408409118652E+01   -0.523488140106201172E+01   -0.635431814193725586E+01   -0.597930812835693359E+01   -0.619928237930971850E+07   -0.624146350544154416E+01    1
    0.196596598625183105E+01   -0.106783449649810791E+00   -0.865454435348510742E+00    0.392103773355484009E+03   -0.366448771953582764E+01   -0.324843919277191162E+01   -0.670184051990509033E+01   -0.507986867427825928E+01   -0.609093235856787674E+07   -0.624396350544154188E+01    1
   -0.100666081905364990E+01   -0.311225080490112305E+01   -0.283306837081909180E+00    0.549729365110397339E+03   -0.445083987712860107E+01   -0.645948290824890137E+01   -0.746736764907836914E+01   -0.396282625198364258E+01   -0.589881593728769477E+07   -0.624646350544154139E+01    1
    0.889997124671936035E+00   -0.990528404712677002E+00    0.349276781082153320E+00    0.869053322076797485E+03   -0.324847710132598877E+01   -0.566135191917419434E+01   -0.401971268653869629E+01   -0.740679585933685303E+01   -0.581779529125508573E+07   -0.624896350544154089E+01    1
   -0.528912901878356934E+00   -0.254328691959381104E+01    0.138598442077636719E+00    0.647080677747726440E+03   -0.585578989982604980E+01   -0.699785017967224121E+01   -0.430778980255126953E+01   -0.232280492782592773E+01   -0.554325122330178320E+07   -0.625146350544151908E+01    1
    0.767112970352172852E-01   -0.315718048810958862E+01   -0.204186725616455078E+01    0.893960529565811157E+03   -0.441109168529510498E+01   -0.266425907611846924E+01   -0.313194870948791504E+01   -0.340293550491333008E+01   -0.539874137432048842E+07   -0.625396350544150437E+01    1
   -0.863498449325561523E-01   -0.220970565080642700E+01   -0.133953118324279785E+01    0.915481609106063843E+03   -0.427402651309967041E+01   -0.704741060733795166E+01   -0.301819157600402832E+01   -0.371958637237548828E+01   -0.470929354103159346E+07   -0.625646350544151275E+01    1
