   -0.193277786656461892E+00    0.136980537403769809E+00   -0.185142345152199539E+01    0.335904390653427795E-01    0.143025317797030220E+04   -0.894562755107441205E+02
   -0.178219934251948597E+00    0.191777040816906386E+00   -0.182872470060039105E+01    0.374520983994093629E-01    0.142732807620035396E+04   -0.891980273262069687E+02
   -0.194249457623665300E+00   -0.181775765416825186E+01    0.103941056713731683E+01    0.975489021376946930E+00    0.158575134193584404E+04   -0.889278222473279243E+02
   -0.190444991935027730E+00    0.126355534305205186E+01   -0.194678034872043804E+01    0.157563800247513680E-01    0.161679609198942399E+04   -0.876793705497524059E+02
   -0.189819438093385529E+00   -0.183195910797774908E+01    0.830551416809396592E+00    0.975654871315747796E+00    0.157136349143290363E+04   -0.876218361958987657E+02
   -0.191217160149228071E+00    0.309089586874169875E+00   -0.186027010342043320E+01    0.276237866488635089E-01    0.148409504597154637E+04   -0.875917735478498827E+02
   -0.172871257156025138E+00   -0.186656928872715500E+01    0.532606478499952907E-01    0.967084905692800478E+00    0.139649655591816554E+04   -0.874565851285791922E+02
   -0.204681525548294552E+00    0.151601573696114045E-01   -0.186543883173948588E+01    0.388144087699860141E-01    0.137326508791185597E+04   -0.873696526037977748E+02
   -0.169163434409371760E+00   -0.183751143948843154E+01    0.381425690507456672E+00    0.969945261732830910E+00    0.148582672794295604E+04   -0.871898689568770635E+02
   -0.183230775047153571E+00   -0.183902600894069024E+01    0.174425619880484284E+01    0.976452575821921465E+00    0.158466680598089715E+04   -0.871755859387337750E+02
   -0.172174246779780660E+00   -0.187994368023859648E+01    0.122530509594236836E+00    0.965349040062740915E+00    0.141126497974530889E+04   -0.871294546070781877E+02
   -0.191517991633590512E+00    0.349373780100870501E+00   -0.181136685909146311E+01    0.329619191228458716E-01    0.146859784667635245E+04   -0.868055375663688835E+02
   -0.181016794141425130E+00   -0.183694327191790641E+01   -0.307727489702536161E-02    0.960560653855789592E+00    0.136764165198956766E+04   -0.867758566989111131E+02
   -0.166424223857330578E+00   -0.182481954493228593E+01    0.138042097907406180E+00    0.962822289806595233E+00    0.140549584827591366E+04   -0.867015180931718135E+02
   -0.200654969584607823E+00   -0.196395085429292648E+01    0.107118389652113422E+01    0.983526335406048058E+00    0.160519846188535371E+04   -0.863906571526740095E+02
   -0.186144176457587296E+00   -0.365087602681306578E-01   -0.198952255576220116E+01    0.302398999684034345E-01    0.136964018696892367E+04   -0.863592840850227645E+02
   -0.181090363046787051E+00   -0.194770415002644470E+01    0.182356250240479856E+01    0.984524444251788422E+00    0.162400357566440380E+04   -0.863143651861625472E+02
   -0.177434194387659616E+00    0.196759402152026119E+01   -0.189262684644404722E+01    0.166665370884932253E-01    0.163538191006654188E+04   -0.862974656061992249E+02
   -0.198122153742913643E+00    0.371134829768818175E+00   -0.194596272042273188E+01    0.243364773634945041E-01    0.148139904852599898E+04   -0.861636937548354354E+02
   -0.194750740862360772E+00    0.268908636770349485E+00   -0.189524892153371738E+01    0.293091095990986733E-01    0.146334139439947671E+04   -0.860360120331337441E+02
   -0.198663868261634846E+00    0.280481446215456565E+00   -0.185420847705278291E+01    0.332377820910869093E-01    0.145466471361126378E+04   -0.859418529702623175E+02
