   -0.323516465605084669E+01   -0.736202002930875565E+00    0.925445638829777532E-02    0.883178186963785720E+03   -0.164802837569787897E+03
   -0.324162034405489852E+01   -0.684910661407333476E+00    0.817975995714498999E-02    0.906358407359275475E+03   -0.164801815555199511E+03
   -0.325166034545587923E+01   -0.692262728592712984E+00    0.874874554139791309E-02    0.901020463587971676E+03   -0.164783296961107766E+03
   -0.321530397606533302E+01   -0.664169452678887495E+00    0.861144472238119588E-02    0.887527441565511140E+03   -0.164735174066982722E+03
   -0.325249403903503076E+01   -0.740580706299506009E+00    0.826232245493340942E-02    0.903384162668300064E+03   -0.164674036425619533E+03
   -0.327138086029897046E+01   -0.825987780614014344E+00    0.859913419637512756E-02    0.901261885141139942E+03   -0.164567606360472212E+03
   -0.326483949756167746E+01   -0.713843993196789484E+00    0.864794243300943954E-02    0.906737599271458180E+03   -0.164539934458306647E+03
   -0.324411501675607727E+01   -0.675008033737020563E+00    0.870318548505891187E-02    0.899656195024226690E+03   -0.164528727423218527E+03
   -0.328450894384887437E+01   -0.828509298259846094E+00    0.912367505355197138E-02    0.901924151481122180E+03   -0.164511344311468378E+03
   -0.324622709024567602E+01   -0.672039064159907218E+00    0.855345169675299395E-02    0.901001485903746357E+03   -0.164487402753770112E+03
   -0.324917904470355845E+01   -0.678011702762403745E+00    0.845836995999044161E-02    0.902449540513627994E+03   -0.164477929897622346E+03
   -0.321419038271303670E+01   -0.720237623624145895E+00    0.914036131128273706E-02    0.880263858875024653E+03   -0.164463476581520240E+03
   -0.323577462263542870E+01   -0.767263329382195103E+00    0.872607647283857660E-02    0.888919661522364322E+03   -0.164422917722095974E+03
   -0.323621935593117138E+01   -0.761395801030601893E+00    0.928775796558284350E-02    0.886128888987257483E+03   -0.164413521228526520E+03
   -0.324194747384582715E+01   -0.662773959436699256E+00    0.821312929715840682E-02    0.906532723583534107E+03   -0.164384517276019807E+03
   -0.329510648601539291E+01   -0.844114107185612195E+00    0.834980820218126848E-02    0.917099940167853447E+03   -0.164359371443026106E+03
   -0.325357000054939949E+01   -0.673976214195397327E+00    0.816287841432843109E-02    0.911611818133301199E+03   -0.164342572886662310E+03
   -0.325134812674595430E+01   -0.703442744152822819E+00    0.841247029502339982E-02    0.908598539207558019E+03   -0.164322729986790080E+03
   -0.322274889364575223E+01   -0.713220860781820454E+00    0.890893413493127478E-02    0.889065781680867303E+03   -0.164283277624271363E+03
   -0.325500418166912953E+01   -0.741929458073743220E+00    0.844671843761754179E-02    0.908177222830751703E+03   -0.164227043178764944E+03
   -0.323533502997571976E+01   -0.736316234503653355E+00    0.903482257200762494E-02    0.884586645991823161E+03   -0.164222985422408158E+03
   -0.324520169802837177E+01   -0.727924480096476145E+00    0.854564355983891515E-02    0.895603685965063733E+03   -0.164214334571942175E+03
   -0.324388784049784862E+01   -0.658759850538143121E+00    0.842167321011122808E-02    0.903855490547654767E+03   -0.164211712681104899E+03
   -0.325023631587628747E+01   -0.757891953013198894E+00    0.833693861034869727E-02    0.901965385560164805E+03   -0.164210118091446986E+03
   -0.328163596207545227E+01   -0.843229891191475067E+00    0.851419760502053480E-02    0.907041678170026557E+03   -0.164199751873612655E+03
   -0.322087360961869917E+01   -0.736978574516468532E+00    0.901746042296608201E-02    0.884563318022283283E+03   -0.164180572454730168E+03
   -0.324324681401077486E+01   -0.801467367092017824E+00    0.938588852479967095E-02    0.884561459379087978E+03   -0.164164248058701446E+03
   -0.325207530975437020E+01   -0.798644093612343564E+00    0.925648108047729887E-02    0.885151755245042409E+03   -0.164158210681236568E+03
   -0.322118832331594263E+01   -0.749038921563391025E+00    0.900443733720861401E-02    0.880565753122468323E+03   -0.164146184716429730E+03
   -0.327375561486662825E+01   -0.860692811242699252E+00    0.898934156686198582E-02    0.900853538998511908E+03   -0.164132958085879807E+03
   -0.326953079917177991E+01   -0.869034371313062382E+00    0.931941064958255114E-02    0.887858816297976546E+03   -0.164129584866644535E+03
   -0.326233896603781393E+01   -0.848686444248628158E+00    0.919747147718143025E-02    0.893442854901987744E+03   -0.164117698064852988E+03
   -0.325414891191315814E+01   -0.773540800501284931E+00    0.919205741756010455E-02    0.889056024290488949E+03   -0.164117124248952791E+03
   -0.326746385437830300E+01   -0.710587588741601994E+00    0.840530344654458889E-02    0.913322613893906009E+03   -0.164108565769598357E+03
   -0.328997912242689061E+01   -0.819827426978057883E+00    0.823098436885209492E-02    0.918096784282867247E+03   -0.164105049760237506E+03
   -0.328234510701581250E+01   -0.894937432146940992E+00    0.929983840202379397E-02    0.892791046648342217E+03   -0.164078291416391806E+03
   -0.323114970062051832E+01   -0.774850314481175806E+00    0.934418545007294904E-02    0.881041902652601607E+03   -0.164065741082615261E+03
   -0.326790465226437465E+01   -0.726293135750830210E+00    0.858885242687506233E-02    0.910545834125195142E+03   -0.164060565075198838E+03
   -0.326932301116988766E+01   -0.880586069995332288E+00    0.912120482273395990E-02    0.893246955599596504E+03   -0.164044293602954838E+03
   -0.327673026734111605E+01   -0.802754480350811983E+00    0.866218605451777278E-02    0.911109143465496913E+03   -0.164035566654116082E+03
   -0.325387315551873346E+01   -0.677152107192624086E+00    0.843004979957434272E-02    0.907378114366155046E+03   -0.163996480209299847E+03
   -0.324200668437424300E+01   -0.657972758735341667E+00    0.841994347382747643E-02    0.903041108847699661E+03   -0.163984334086276220E+03
   -0.323838944752687485E+01   -0.769126019099050318E+00    0.886629389877783072E-02    0.893211236889475686E+03   -0.163953950589553898E+03
   -0.325406747103452787E+01   -0.755334158767426489E+00    0.829326706346970172E-02    0.906863958064999110E+03   -0.163937832305562239E+03
   -0.325657577696836142E+01   -0.844631634332590142E+00    0.897248096546863182E-02    0.892289435231107745E+03   -0.163898100064408084E+03
   -0.328670399469992969E+01   -0.802967884379427677E+00    0.819321316840391708E-02    0.919067471852694212E+03   -0.163894305901913668E+03
   -0.326429298033549431E+01   -0.783482898608528711E+00    0.918270182360672593E-02    0.896781058088569011E+03   -0.163879569469091678E+03
   -0.324140038455696100E+01   -0.725305035878584414E+00    0.832767240158890400E-02    0.901822272677535238E+03   -0.163869220910834827E+03
   -0.325948020617406442E+01   -0.735779871570209076E+00    0.887089997895885995E-02    0.898510643979615566E+03   -0.163866283688576146E+03
   -0.326778807322348630E+01   -0.868279152752566619E+00    0.912374221598154234E-02    0.890471253546338858E+03   -0.163857351755644117E+03
   -0.327942609220892400E+01   -0.757192500728849582E+00    0.806864165210331545E-02    0.918176794911790353E+03   -0.163853693953318441E+03
   -0.323537630834267365E+01   -0.801088126622909957E+00    0.930688155813329254E-02    0.880025976380045449E+03   -0.163833050258311829E+03
   -0.329659318448774297E+01   -0.841473841895613583E+00    0.841840621247009341E-02    0.916923480399599271E+03   -0.163822036930930238E+03
   -0.327126515172196308E+01   -0.825822754946671900E+00    0.930684383715329328E-02    0.895239974808583383E+03   -0.163814262195615953E+03
   -0.323062166922694427E+01   -0.667928920405315374E+00    0.836725184535524330E-02    0.897547299774989483E+03   -0.163812469596581451E+03
   -0.328340708336523646E+01   -0.755782170182754287E+00    0.843070774839586694E-02    0.915275059061145953E+03   -0.163812465559155299E+03
   -0.324991708398684187E+01   -0.794408625334013019E+00    0.888212020735896363E-02    0.889538228709463169E+03   -0.163784482643994494E+03
   -0.327346481806783096E+01   -0.798797975284323059E+00    0.825700826789525083E-02    0.911184761895137285E+03   -0.163744216855631549E+03
   -0.324300731513227891E+01   -0.766108316426220570E+00    0.890298845490752194E-02    0.887715059888716382E+03   -0.163721875653322314E+03
   -0.327768955310802346E+01   -0.895229407134723099E+00    0.923811974837045885E-02    0.892620040969065144E+03   -0.163715532922970738E+03
   -0.327924294190054333E+01   -0.764846364534446987E+00    0.853758992061705649E-02    0.914534474900156965E+03   -0.163706870517519491E+03
   -0.328206456251848344E+01   -0.765896849086317610E+00    0.814841032951424578E-02    0.917063638484972898E+03   -0.163700097747943857E+03
   -0.323200021328173115E+01   -0.753407895839258712E+00    0.898845379843792383E-02    0.883277085766408049E+03   -0.163683536989582564E+03
   -0.329018320039627898E+01   -0.817188223612427045E+00    0.825702338928130386E-02    0.918119251857985546E+03   -0.163676780370995260E+03
   -0.322356441345828060E+01   -0.652404674809629048E+00    0.862223607022076163E-02    0.892632053809262061E+03   -0.163661505585807390E+03
   -0.322360213062408452E+01   -0.717556203093786982E+00    0.919337298971177955E-02    0.883000762451292985E+03   -0.163654712831693672E+03
   -0.326036228164946706E+01   -0.699477854015571943E+00    0.820513783419419412E-02    0.909976529908988141E+03   -0.163628756303306830E+03
   -0.324811681198351154E+01   -0.784161299294808600E+00    0.882592845121844133E-02    0.890224418905616290E+03   -0.163625024602936094E+03
   -0.322193532753215450E+01   -0.732427631736364493E+00    0.886814997773922864E-02    0.883352375695218711E+03   -0.163622823203778552E+03
   -0.327288313896730454E+01   -0.816729988731950796E+00    0.879126807726935203E-02    0.899091853571501133E+03   -0.163620412698373428E+03
   -0.328688311462006366E+01   -0.870844843229097831E+00    0.907561771620895089E-02    0.903603259561580444E+03   -0.163601653648669583E+03
   -0.328132366751714599E+01   -0.838652183777291338E+00    0.858972128963081220E-02    0.910865275009038669E+03   -0.163596670788838907E+03
   -0.322174684394249233E+01   -0.729790267733144038E+00    0.882113279815745048E-02    0.887032208015147376E+03   -0.163583304748286110E+03
   -0.326056274884874808E+01   -0.691754324352765071E+00    0.829893177628159874E-02    0.912113539458612536E+03   -0.163543660960200356E+03
   -0.326242662676624917E+01   -0.749704683120508975E+00    0.814949769312208090E-02    0.911261675592186634E+03   -0.163541737347980501E+03
   -0.328306044405466135E+01   -0.781871580001557209E+00    0.867148526444449716E-02    0.909276934883338640E+03   -0.163540337826945319E+03
   -0.327764271995027245E+01   -0.879780731623853729E+00    0.927511124618187952E-02    0.895527694841536572E+03   -0.163520574109198918E+03
   -0.327004327667310069E+01   -0.773940796097499550E+00    0.858134099916200814E-02    0.903330233986607027E+03   -0.163498959645900214E+03
   -0.322809227749851058E+01   -0.760452431958500208E+00    0.920280655719393770E-02    0.883197257240160411E+03   -0.163495861283265242E+03
   -0.322468757307674636E+01   -0.708921618290342170E+00    0.861049417765504498E-02    0.892362208224520373E+03   -0.163491586952315345E+03
   -0.324503204031640458E+01   -0.778526817951457506E+00    0.927758636812742697E-02    0.884059689262781717E+03   -0.163486260366913569E+03
   -0.325549837772566253E+01   -0.718004037756663216E+00    0.852346210814558525E-02    0.908020138018490456E+03   -0.163473795088619255E+03
   -0.328631547938509616E+01   -0.899552417525305570E+00    0.916659483791355811E-02    0.897783620648333795E+03   -0.163465771502589035E+03
   -0.323277920874842639E+01   -0.763494368157302761E+00    0.877718349762692841E-02    0.888376042434601345E+03   -0.163455270047980520E+03
   -0.328912401759124862E+01   -0.817910958215083195E+00    0.849844536160777875E-02    0.916313029387293227E+03   -0.163434080174179854E+03
   -0.329194707298774603E+01   -0.894541709674319341E+00    0.904738191557049806E-02    0.902684158160250945E+03   -0.163413384301740479E+03
   -0.325545943874491517E+01   -0.807660136985003607E+00    0.939192242110066695E-02    0.887745631595647751E+03   -0.163384898075338697E+03
   -0.324066423775518331E+01   -0.694478819728996610E+00    0.888614737492890439E-02    0.895266866373927655E+03   -0.163373846711556979E+03
   -0.323252407098080319E+01   -0.775332555133342316E+00    0.929740077488084085E-02    0.879735902004422087E+03   -0.163366203869753889E+03
   -0.329189743817725988E+01   -0.797928439731892203E+00    0.832906284593965679E-02    0.918087993889762174E+03   -0.163366140368087429E+03
   -0.324310900231807953E+01   -0.790256982762506111E+00    0.875197604604175533E-02    0.891908864775809661E+03   -0.163365544560510529E+03
   -0.329120428090189066E+01   -0.882278988279509457E+00    0.878796062761087911E-02    0.906716257240803543E+03   -0.163362885545435489E+03
   -0.323661273608720501E+01   -0.716970078946569167E+00    0.839856868058824063E-02    0.899303167639914932E+03   -0.163359191026804808E+03
   -0.323836663471364838E+01   -0.724106721791056174E+00    0.909380250584300963E-02    0.891171958591280259E+03   -0.163358391018597871E+03
   -0.328817983903833788E+01   -0.818343885357424750E+00    0.828680527406541918E-02    0.916801019847001271E+03   -0.163354071157330083E+03
   -0.326588635025557394E+01   -0.725554029180179860E+00    0.812848822057234827E-02    0.915485976988201514E+03   -0.163352669428816853E+03
   -0.321554490608635613E+01   -0.690939061117690212E+00    0.888689206120828364E-02    0.885930194256619302E+03   -0.163346585067598227E+03
   -0.327086073550324929E+01   -0.746237779738491591E+00    0.832148123051081393E-02    0.909591520475379866E+03   -0.163344931417369565E+03
   -0.329523640888675606E+01   -0.860522039740837741E+00    0.875203472929189305E-02    0.911677739071844485E+03   -0.163344792914670961E+03
   -0.326940461369395141E+01   -0.711520532603044709E+00    0.816795191322025084E-02    0.915062522327119154E+03   -0.163340504814084227E+03
   -0.326069666984842588E+01   -0.832475201875117143E+00    0.886122237263299063E-02    0.893429840540282044E+03   -0.163340344239681571E+03
   -0.325627068589869362E+01   -0.799143180371092443E+00    0.934717086553843619E-02    0.889576589562520212E+03   -0.163337149968943834E+03
   -0.326684560516465394E+01   -0.788852163426431163E+00    0.908859076446267081E-02    0.899966103919137709E+03   -0.163327580467306404E+03
   -0.324068535606423858E+01   -0.803493061645106588E+00    0.901484925830245420E-02    0.887691356905932253E+03   -0.163321530499701026E+03
   -0.323293955711782477E+01   -0.674140472033474047E+00    0.878133724876152891E-02    0.894848191205007311E+03   -0.163304510189462917E+03
   -0.328614825649737607E+01   -0.828939536348019201E+00    0.845016401728767609E-02    0.914821161409092724E+03   -0.163300454239651629E+03
   -0.327444333264694709E+01   -0.861518646867477145E+00    0.936061276728570105E-02    0.891349580300464140E+03   -0.163284993309915507E+03
   -0.328096149137132187E+01   -0.751649250704026217E+00    0.813496755846144538E-02    0.919012254471771257E+03   -0.163284863496745771E+03
   -0.327968386704122672E+01   -0.774439641039541327E+00    0.875089078460958639E-02    0.909095436071209178E+03   -0.163283134420744574E+03
   -0.321869483299846681E+01   -0.704690879173452078E+00    0.886254830716321808E-02    0.883336516035212867E+03   -0.163280681823746335E+03
   -0.328976716974821048E+01   -0.877615393872408500E+00    0.908197944600384714E-02    0.903369111349022319E+03   -0.163280027328040234E+03
   -0.327576255356461710E+01   -0.872316807420216112E+00    0.935352642798936013E-02    0.891316722253875241E+03   -0.163252553753989986E+03
   -0.326929114671419851E+01   -0.784412512554192087E+00    0.880618489711021413E-02    0.906636901629903718E+03   -0.163249129817947590E+03
   -0.325978510813669686E+01   -0.766675506192981082E+00    0.832346220153388529E-02    0.908616483149206147E+03   -0.163244193984027703E+03
   -0.324877414531757402E+01   -0.758744975770082375E+00    0.912473122684118003E-02    0.888729424692742441E+03   -0.163228792827683264E+03
   -0.328140085580459528E+01   -0.775795379556047049E+00    0.858099176066911239E-02    0.913855111125413373E+03   -0.163216260971089639E+03
   -0.326095782392823086E+01   -0.752277512415401084E+00    0.819883984245962233E-02    0.910343117402190728E+03   -0.163214221812053438E+03
   -0.326488950283366464E+01   -0.760526162647175541E+00    0.899780585831846252E-02    0.899922775348862615E+03   -0.163212261004945987E+03
   -0.323442177057419133E+01   -0.750444593557286543E+00    0.882301345279397353E-02    0.887044213439353257E+03   -0.163205228609933130E+03
   -0.326878026486453699E+01   -0.717907193946752953E+00    0.817024635324728812E-02    0.916205897886488629E+03   -0.163202153431281459E+03
   -0.325668099393093335E+01   -0.712041073471225916E+00    0.832161320593029219E-02    0.905453804597913972E+03   -0.163199533210011055E+03
   -0.327565573159440193E+01   -0.865240719714352569E+00    0.879908302588678325E-02    0.900934537554795384E+03   -0.163195388773303193E+03
   -0.328986346923581685E+01   -0.848001366389292688E+00    0.855398926877579818E-02    0.910335792070177149E+03   -0.163188487393382246E+03
   -0.324560138716533864E+01   -0.749784979266476803E+00    0.920938760117721682E-02    0.889424091565551635E+03   -0.163178342725808335E+03
   -0.329208866883400209E+01   -0.807937986066901814E+00    0.853854193602007587E-02    0.914663768192787416E+03   -0.163157565204124097E+03
   -0.328462099251900774E+01   -0.832291905342822158E+00    0.857983015176225911E-02    0.912671950972048990E+03   -0.163154855608854518E+03
   -0.325274938053168583E+01   -0.728359847217285861E+00    0.823323247465881577E-02    0.908268261900185507E+03   -0.163152336789146034E+03
   -0.328890519335988074E+01   -0.878087745737994307E+00    0.914739499207497912E-02    0.901091692984429528E+03   -0.163141033082222179E+03
   -0.328156742432945103E+01   -0.797875107407643114E+00    0.845043058093310206E-02    0.909772259342225766E+03   -0.163128964637864811E+03
   -0.327941978671728940E+01   -0.833806119490768882E+00    0.880406526592513242E-02    0.907716012828053181E+03   -0.163122298310250329E+03
   -0.322120339440300008E+01   -0.742281782828239756E+00    0.903595937990095063E-02    0.882545064577476523E+03   -0.163116297632529154E+03
   -0.322374435266890647E+01   -0.697196241886438361E+00    0.904477174030827655E-02    0.886281111955449433E+03   -0.163114478299670793E+03
   -0.324939012625766832E+01   -0.807537880273333286E+00    0.939942259026088980E-02    0.884874077539081554E+03   -0.163108780658314060E+03
   -0.326742408982651611E+01   -0.847101300405277646E+00    0.923424978046494781E-02    0.889647346292024167E+03   -0.163103520766771567E+03
   -0.323828095960970241E+01   -0.803255436841638693E+00    0.922459686239322785E-02    0.882230733747958652E+03   -0.163099550245014541E+03
   -0.325061486517533771E+01   -0.690122767513868585E+00    0.863267622940133358E-02    0.902245316308798351E+03   -0.163087980595942042E+03
   -0.327892300936698033E+01   -0.800227883187475619E+00    0.827751640825702580E-02    0.915026001981797776E+03   -0.163081951291079235E+03
   -0.324475963857576089E+01   -0.808224621096500062E+00    0.931839924556902670E-02    0.882198303969278300E+03   -0.163081028308807561E+03
   -0.326515113612638253E+01   -0.783934124744845695E+00    0.830261834783052773E-02    0.908467859802833345E+03   -0.163080850480831259E+03
   -0.323654377785326997E+01   -0.717546262379079369E+00    0.840689324487245253E-02    0.898467016664483594E+03   -0.163077969414331477E+03
   -0.322856103559517482E+01   -0.660184843589767478E+00    0.848134942491880935E-02    0.896987569896383320E+03   -0.163063582124348102E+03
   -0.324546326999894674E+01   -0.779766016233230497E+00    0.917350400526391330E-02    0.885053208440548133E+03   -0.163048296071982406E+03
   -0.322010650054025849E+01   -0.724460236799959301E+00    0.901778212607938848E-02    0.884272712157142337E+03   -0.163042270419502159E+03
   -0.329036101977448237E+01   -0.798693368344455257E+00    0.836806963389247552E-02    0.918258407720519131E+03   -0.163035808588654305E+03
   -0.324728349280025785E+01   -0.772227101640854841E+00    0.875572611694223554E-02    0.891774715465827740E+03   -0.163017572677939683E+03
   -0.326880015979015148E+01   -0.758648311061328462E+00    0.828041688102747371E-02    0.914065988867241799E+03   -0.163005281933354780E+03
   -0.324880459629518903E+01   -0.787153825907508820E+00    0.933044739996892469E-02    0.887652980453578948E+03   -0.162995275752328695E+03
   -0.327156586729934507E+01   -0.747706989666434119E+00    0.861824023332992406E-02    0.910616227396665863E+03   -0.162974631273361894E+03
   -0.326407374164780251E+01   -0.785873470568576593E+00    0.917001076286078597E-02    0.895793357359350921E+03   -0.162970373321378787E+03
   -0.325041119258861588E+01   -0.817886651987529190E+00    0.906888408512965608E-02    0.886840692986058230E+03   -0.162968824940427538E+03
   -0.329242092472475978E+01   -0.871597511229110555E+00    0.875039138241457543E-02    0.909157652303185046E+03   -0.162967048704640405E+03
   -0.324150064359800583E+01   -0.681525692877930300E+00    0.834824527679300932E-02    0.904531113540314550E+03   -0.162965738106788962E+03
   -0.328011447744361195E+01   -0.870353513435446535E+00    0.921339369216732720E-02    0.894802938529978064E+03   -0.162960119395298022E+03
   -0.326747274571073021E+01   -0.764275198037663195E+00    0.837900451969702219E-02    0.912361260281715090E+03   -0.162954951602692347E+03
   -0.326064772939212855E+01   -0.816779378250484855E+00    0.935976749934874612E-02    0.889454898019026132E+03   -0.162951648007329879E+03
   -0.323070520046998322E+01   -0.723792750828747833E+00    0.916779762745204528E-02    0.884800296418807875E+03   -0.162944255276028940E+03
   -0.325297244175382128E+01   -0.760805972702943922E+00    0.892103652514415410E-02    0.899450735593588888E+03   -0.162940060107022418E+03
   -0.326455567768544697E+01   -0.798069301364868311E+00    0.874203009894981842E-02    0.897501178559578648E+03   -0.162932710356315994E+03
   -0.327571081954994092E+01   -0.739525331831000887E+00    0.823094023505123625E-02    0.914703813110388978E+03   -0.162932663528329385E+03
   -0.325751858626391710E+01   -0.748807065168942465E+00    0.898182665218483049E-02    0.899423266111981661E+03   -0.162918360079024126E+03
   -0.324634398920485845E+01   -0.805238504633768448E+00    0.889407292742929768E-02    0.889427779045626721E+03   -0.162916786546012020E+03
   -0.327200503836232226E+01   -0.751622759029944465E+00    0.827540056210135030E-02    0.915699916193071431E+03   -0.162916654720805212E+03
   -0.323239138284311878E+01   -0.673534353019950682E+00    0.840892125044375577E-02    0.897701611789698973E+03   -0.162913002623213941E+03
   -0.325066404499561745E+01   -0.727566863707245215E+00    0.868490056673314192E-02    0.903415783266017797E+03   -0.162911149990138654E+03
   -0.327785002524603719E+01   -0.744614089500580834E+00    0.822907171783702172E-02    0.917763876623322858E+03   -0.162897577246587787E+03
   -0.329260258348135926E+01   -0.877925386961966980E+00    0.888489007658689947E-02    0.906045034465790764E+03   -0.162893485337785364E+03
   -0.328044978627674411E+01   -0.789134961296048765E+00    0.869633844131436837E-02    0.906767105904636423E+03   -0.162889115795853911E+03
   -0.326948883560393888E+01   -0.871114902299879867E+00    0.929503964047220625E-02    0.889688680701204703E+03   -0.162886964084003552E+03
   -0.324969305764913852E+01   -0.826848126358869173E+00    0.932678214532840777E-02    0.883683095874555420E+03   -0.162860765579803711E+03
   -0.327479232900135031E+01   -0.745954703644391870E+00    0.833800746235498560E-02    0.911832702485517643E+03   -0.162854901764160019E+03
   -0.325633762689662776E+01   -0.740894048568264907E+00    0.874663999730848282E-02    0.904146207775938137E+03   -0.162852242942001993E+03
   -0.327905074955153530E+01   -0.830021801978610307E+00    0.862334628704003112E-02    0.904598564201560293E+03   -0.162849619462752685E+03
   -0.322398713174480278E+01   -0.730329911732812587E+00    0.887974704825745739E-02    0.884105703534535792E+03   -0.162839289581577702E+03
