    0.285946893692016602E+01   -0.102043318748474121E+01    0.995969772338867188E-02    0.297270111858844757E+04   -0.358738118663872957E+10   -0.599146350544150419E+01    1
    0.264892625808715820E+01   -0.129789566993713379E+01    0.147497618198394775E+01    0.293457550048828125E+04   -0.273498237420122528E+10   -0.599396350544151169E+01    1
    0.257515525817871094E+01    0.121989989280700684E+01    0.157349205017089844E+01    0.295479057729244232E+04   -0.254455019267183685E+10   -0.599646350544151474E+01    1
    0.250640439987182617E+01    0.113105988502502441E+01    0.175458657741546631E+01    0.296321903586387634E+04   -0.236204115331469822E+10   -0.599896350544151957E+01    1
    0.297994899749755859E+01   -0.277064561843872070E+00    0.178095912933349609E+01    0.221259077727794647E+04   -0.227042198266340351E+10   -0.600146350544151552E+01    1
    0.285004854202270508E+01   -0.120390176773071289E+00    0.782936096191406250E+00    0.235700679123401642E+04   -0.221785217769811106E+10   -0.600396350544151858E+01    1
    0.268639421463012695E+01   -0.160627484321594238E+01    0.604251384735107422E+00    0.244094705998897552E+04   -0.196698952321437120E+10   -0.600646350544151630E+01    1
    0.227271032333374023E+01   -0.379482507705688477E+00    0.606638908386230469E+00    0.294749897062778473E+04   -0.177852672272221947E+10   -0.600896350544152469E+01    1
    0.267088174819946289E+01   -0.434891700744628906E+00    0.145922505855560303E+01    0.231973537147045135E+04   -0.174173457566373992E+10   -0.601146350544151886E+01    1
    0.240039825439453125E+01   -0.136628317832946777E+01    0.592462182044982910E+00    0.253251790583133698E+04   -0.151717982953300810E+10   -0.601396350544150859E+01    1
    0.284027242660522461E+01   -0.573312282562255859E+00    0.111372232437133789E+00    0.192236722409725189E+04   -0.144933574043782020E+10   -0.601646350544151520E+01    1
    0.240644550323486328E+01    0.111516952514648438E+00    0.419456005096435547E+00    0.243531127572059631E+04   -0.141089511845109367E+10   -0.601896350544151559E+01    1
    0.258749389648437500E+01   -0.299530744552612305E+00    0.148849987983703613E+01    0.215049538791179657E+04   -0.135422642070945835E+10   -0.602146350544152753E+01    1
    0.248307466506958008E+01   -0.152091526985168457E+01    0.122616231441497803E+01    0.225530960500240326E+04   -0.132056900993651867E+10   -0.602396350544153325E+01    1
    0.231977987289428711E+01    0.178750300407409668E+01    0.762810707092285156E-01    0.238802686214447021E+04   -0.122471966832559490E+10   -0.602646350544152298E+01    1
    0.257729673385620117E+01    0.157610273361206055E+01    0.795514583587646484E-01    0.199553867697715759E+04   -0.114899418753016734E+10   -0.602896350544150561E+01    1
    0.201420879364013672E+01   -0.172842741012573242E+00    0.351357460021972656E+00    0.275683790981769562E+04   -0.114674581178124118E+10   -0.603146350544150955E+01    1
    0.257383489608764648E+01   -0.161644554138183594E+01    0.369409322738647461E-01    0.199730267763137817E+04   -0.114641798041082191E+10   -0.603396350544152682E+01    1
    0.185236930847167969E+01   -0.720619678497314453E+00    0.233804464340209961E+00    0.299736005842685699E+04   -0.112472674586399293E+10   -0.603646350544153165E+01    1
    0.282108354568481445E+01   -0.501305341720581055E+00    0.451053738594055176E+00    0.171449156284332275E+04   -0.112247526392239690E+10   -0.603896350544152227E+01    1
    0.261847209930419922E+01   -0.888530015945434570E+00    0.769454360008239746E+00    0.181031860828399658E+04   -0.988672440272923827E+09   -0.604146350544151556E+01    1
    0.183816480636596680E+01    0.158339166641235352E+01    0.123686134815216064E+01    0.279561972618103027E+04   -0.959508678666688800E+09   -0.604396350544152039E+01    1
    0.198553657531738281E+01   -0.196405625343322754E+01    0.165803432464599609E+00    0.248762268126010895E+04   -0.899206772882505178E+09   -0.604646350544152966E+01    1
    0.197817134857177734E+01   -0.146272587776184082E+01    0.112877655029296875E+01    0.249184181153774261E+04   -0.894843379771721005E+09   -0.604896350544152206E+01    1
    0.207279777526855469E+01    0.195919227600097656E+01    0.158225595951080322E+01    0.232918234527111053E+04   -0.870810913944172263E+09   -0.605146350544152156E+01    1
    0.163915252685546875E+01    0.123200511932373047E+01    0.132433426380157471E+01    0.296986264228820801E+04   -0.859100132372941256E+09   -0.605396350544152995E+01    1
    0.262539863586425781E+01    0.141273045539855957E+01    0.180333876609802246E+01    0.162584188640117645E+04   -0.800130051839725971E+09   -0.605646350544151790E+01    1
    0.221937847137451172E+01   -0.158157610893249512E+01    0.654013872146606445E+00    0.201065494000911713E+04   -0.766457550718756557E+09   -0.605896350544151829E+01    1
    0.276543140411376953E+01   -0.184246134757995605E+01    0.296614527702331543E+00    0.146763162970542908E+04   -0.765619224152055383E+09   -0.606146350544153112E+01    1
    0.213831233978271484E+01   -0.138363361358642578E+00    0.190124070644378662E+01    0.210017877519130707E+04   -0.761218241585617661E+09   -0.606396350544153950E+01    1
    0.227171373367309570E+01   -0.782831192016601562E+00    0.668962717056274414E+00    0.189837588846683502E+04   -0.724368822169292212E+09   -0.606646350544153368E+01    1
    0.202654457092285156E+01   -0.337573766708374023E+00    0.216689586639404297E+00    0.211623602867126465E+04   -0.677631624416513920E+09   -0.606896350544153407E+01    1
