    0.299572801589965820E+01    0.172908878326416016E+01    0.168306148052215576E+01    0.240921233534812927E+04   -0.274488922095808887E+10   -0.599146350544150419E+01    1
    0.271687173843383789E+01   -0.126750087738037109E+01    0.175501155853271484E+01    0.279540960729122162E+04   -0.267998575347219658E+10   -0.599396350544151169E+01    1
    0.294993829727172852E+01    0.860138416290283203E+00    0.107600164413452148E+01    0.243403505742549896E+04   -0.265673612278568602E+10   -0.599646350544151474E+01    1
    0.278175354003906250E+01    0.100015759468078613E+01    0.109306359291076660E+01    0.248564535379409790E+04   -0.227808783092340994E+10   -0.599896350544151957E+01    1
    0.268617153167724609E+01   -0.142755579948425293E+01    0.144102394580841064E+01    0.260895056784152985E+04   -0.224802380534318924E+10   -0.600146350544151552E+01    1
    0.269553804397583008E+01   -0.183382892608642578E+01    0.129735434055328369E+01    0.258328380584716797E+04   -0.222795487699193621E+10   -0.600396350544151858E+01    1
    0.249767875671386719E+01   -0.489678859710693359E+00    0.100783061981201172E+01    0.272193643152713776E+04   -0.196551008038662982E+10   -0.600646350544151630E+01    1
    0.278556108474731445E+01    0.657863616943359375E+00    0.977561235427856445E+00    0.230502063333988190E+04   -0.196334771015373325E+10   -0.600896350544152469E+01    1
    0.283050966262817383E+01    0.797096967697143555E+00    0.114964509010314941E+01    0.222500276207923889E+04   -0.192599687425484490E+10   -0.601146350544151886E+01    1
    0.296081733703613281E+01    0.162881588935852051E+01    0.126131021976470947E+01    0.205619531333446503E+04   -0.191083843004240894E+10   -0.601396350544150859E+01    1
    0.236643743515014648E+01   -0.173962140083312988E+01    0.857602119445800781E+00    0.286904923856258392E+04   -0.187648654584922743E+10   -0.601646350544151520E+01    1
    0.239172410964965820E+01   -0.171150493621826172E+01    0.270844578742980957E+00    0.271390771567821503E+04   -0.172611223918774891E+10   -0.601896350544151559E+01    1
    0.249938631057739258E+01   -0.109878754615783691E+01    0.111188220977783203E+01    0.251673136532306671E+04   -0.167955077099771309E+10   -0.602146350544152753E+01    1
    0.248412895202636719E+01    0.562835216522216797E+00    0.171161675453186035E+01    0.249306937634944916E+04   -0.161831533239843392E+10   -0.602396350544153325E+01    1
    0.239625215530395508E+01    0.926858425140380859E+00    0.163634383678436279E+01    0.244370034813880920E+04   -0.140174830169677591E+10   -0.602646350544152298E+01    1
    0.241731452941894531E+01   -0.439451694488525391E+00    0.763768672943115234E+00    0.229425128281116486E+04   -0.126345688640653825E+10   -0.602896350544150561E+01    1
    0.288751029968261719E+01   -0.133536529541015625E+01    0.182737195491790771E+01    0.168445186853408813E+04   -0.116901263899264050E+10   -0.603146350544150955E+01    1
    0.295113897323608398E+01    0.505684852600097656E+00    0.179329085350036621E+01    0.154412862837314606E+04   -0.105440154980231512E+10   -0.603396350544152682E+01    1
    0.193786954879760742E+01    0.224568843841552734E+00    0.189682233333587646E+01    0.270929614961147308E+04   -0.101003826895075417E+10   -0.603646350544153165E+01    1
