1.956335565434996624e+03,1.748991196508430221e+03,1.578532492359114485e+03,1.442996886663253235e+03,1.339722052465021306e+03,1.264768411880983876e+03,1.212979446339824790e+03,1.178623637512855794e+03,1.155475482511398923e+03,1.136598448377667864e+03,1.117175723320816360e+03,1.096931098451147136e+03,1.078165451320948705e+03,1.062853559874079110e+03,1.051527569614601816e+03,1.043009370287785487e+03,1.033893259799357793e+03,1.021247995286090827e+03,1.006395180807341148e+03,9.932611925491135025e+02
1.903660940505766121e+03,1.751271345813294374e+03,1.594092131473420750e+03,1.444590339498918183e+03,1.310971585838053670e+03,1.197938700886319566e+03,1.107399720643973524e+03,1.038825138970706803e+03,9.894190050256996756e+02,9.548725180690703382e+02,9.316847083948343879e+02,9.182015712541698349e+02,9.129336243601463821e+02,9.134597557016736573e+02,9.170799137592979378e+02,9.217096882508820954e+02,9.261395272422244034e+02,9.298492971909562357e+02,9.327234092082318284e+02,9.348416788204056047e+02
1.894609752012773242e+03,1.751714871819711334e+03,1.595362071790681739e+03,1.439236344019032003e+03,1.292677177485838683e+03,1.161345564453585894e+03,1.048367334241016351e+03,9.551515910270120457e+02,8.817335689968577981e+02,8.268031787353719437e+02,7.878177072703027761e+02,7.614701717224737649e+02,7.444762099060177434e+02,7.351913107144666810e+02,7.356171125434632359e+02,7.481379364211190932e+02,7.699201463421140943e+02,7.946974457836099646e+02,8.175379483563726808e+02,8.362521334396384418e+02
1.918637842041391650e+03,1.729374793261677496e+03,1.561379570724276846e+03,1.411808804470015730e+03,1.275532778688287863e+03,1.149945736359730518e+03,1.035508810411787636e+03,9.340409502756199345e+02,8.473145098318602777e+02,7.763636549923007806e+02,7.211561901211993018e+02,6.804617257342689527e+02,6.520245010889373134e+02,6.330709312654807945e+02,6.209064519103516204e+02,6.133107568730472394e+02,6.086557751413592996e+02,6.058372613640157169e+02,6.041436888850972764e+02,6.031306966784377437e+02
1.909894064869943350e+03,1.729155630380145112e+03,1.559521546680037318e+03,1.407124305014140646e+03,1.271801845722485496e+03,1.149429990040850498e+03,1.036723912471832591e+03,9.332331076229040718e+02,8.402328375349472935e+02,7.593477327261733762e+02,6.917669381066614278e+02,6.378827825874024029e+02,5.971080148656537858e+02,5.678815975710234625e+02,5.479696985188875260e+02,5.349697790341064092e+02,5.267530379894775479e+02,5.216764311874443365e+02,5.185866919683072638e+02,5.167240599370642258e+02
1.922005886385016765e+03,1.719201166471063061e+03,1.552070680897755437e+03,1.414395842896204613e+03,1.294624986272824799e+03,1.182180345607045638e+03,1.073070722368826182e+03,9.685852263229369328e+02,8.717885208486316060e+02,7.854996764075567626e+02,7.116435672333086586e+02,6.511749549478657855e+02,6.040605956186675485e+02,5.692348954354138186e+02,5.443404884462121345e+02,5.251505820644538289e+02,5.072015587941783679e+02,4.889750349825815192e+02,4.718286603241207899e+02,4.576573620623041734e+02
1.932389507355845581e+03,1.734362874132109482e+03,1.573654732459978504e+03,1.445949311134966592e+03,1.340196976409998115e+03,1.241633935286425412e+03,1.141646943054345684e+03,1.040113130306254789e+03,9.410750651950164638e+02,8.490040346142233147e+02,7.672967832688883618e+02,6.980503238182294581e+02,6.421509095939803728e+02,5.991152759358101321e+02,5.660925610027190942e+02,5.379908742443342362e+02,5.110823679492160068e+02,4.851962798735150955e+02,4.621687512015216726e+02,4.436493206367468360e+02
1.942736821623108426e+03,1.759095272325761925e+03,1.614498928007649511e+03,1.503413478922620243e+03,1.412268665494840434e+03,1.323394622512684691e+03,1.227156503203599641e+03,1.124465603673216719e+03,1.021120786013482302e+03,9.231764600756260961e+02,8.351689669952626218e+02,7.599250862362248427e+02,6.986628669373037610e+02,6.502459210399292715e+02,6.101891220376816136e+02,5.733971867774582734e+02,5.380229433408863997e+02,5.053347740533249635e+02,4.774245319642812433e+02,4.555682044323471587e+02
1.970292413997603717e+03,1.799961007184796699e+03,1.669640586508428214e+03,1.571787478026449207e+03,1.489872216782805026e+03,1.404620262815831438e+03,1.307246676828896398e+03,1.200480024396603994e+03,1.091740634784946451e+03,9.881898196714496407e+02,8.950439641534773045e+02,8.155055343701914126e+02,7.509603614369996194e+02,7.003060220649409757e+02,6.588156825690903133e+02,6.208205526730982911e+02,5.840838379761408987e+02,5.499069525485384702e+02,5.206100392070372891e+02,4.976489169753444912e+02
2.010145038561222464e+03,1.849414398534599513e+03,1.728922295830695020e+03,1.638332339289991523e+03,1.557906653859271955e+03,1.468830301709353762e+03,1.365397756415869480e+03,1.252807775139468959e+03,1.139652653113857014e+03,1.033479499494744005e+03,9.395429772861135689e+02,8.608766290559663048e+02,7.984723744222153528e+02,7.505452629642305737e+02,7.113411821280541290e+02,6.742961172320658534e+02,6.370556209849125935e+02,6.014196968221523321e+02,5.703449549046771381e+02,5.457509855861267170e+02
2.062700604523724451e+03,1.906469341396255459e+03,1.790496034841137998e+03,1.701478591723304589e+03,1.617386507245822258e+03,1.521240942685470145e+03,1.410620510082055489e+03,1.292662545519405285e+03,1.176563794980472267e+03,1.069839128092012288e+03,9.774667232267379404e+02,9.020150217815288443e+02,8.438617981001366388e+02,8.009294716594214378e+02,7.674014008965864377e+02,7.355402096310742763e+02,7.015267815020798707e+02,6.668966575699191708e+02,6.353388950245664546e+02,6.096606387872387813e+02
2.123943248067289915e+03,1.966494145819043069e+03,1.850244676026172101e+03,1.761384553839426644e+03,1.677163725815637008e+03,1.580034092091183993e+03,1.467614452860431811e+03,1.347546273048196099e+03,1.229638563658246994e+03,1.121908917227889106e+03,1.029587407470720109e+03,9.551887612952838253e+02,8.987859599421486791e+02,8.584653406109963498e+02,8.310235116568831018e+02,8.121351044775110495e+02,7.961814723878246696e+02,7.792247017019444684e+02,7.617402898142468075e+02,7.465448071757419939e+02
2.185918740764067479e+03,2.061829048369089833e+03,1.934914488223058697e+03,1.819933560723836763e+03,1.721297349300950827e+03,1.629509785277029096e+03,1.531640711914569010e+03,1.424228267128356720e+03,1.312917355829779808e+03,1.206235783419959716e+03,1.111442697037654852e+03,1.033017336302223157e+03,9.724259630049421048e+02,9.285290624038236729e+02,8.984810479056185386e+02,8.788330986225320203e+02,8.664149561914423430e+02,8.587486976615556387e+02,8.540879198966066497e+02,8.512821104122682527e+02
2.315686003207282283e+03,2.126066215888312854e+03,1.983290123130642542e+03,1.878328935566231166e+03,1.792391730435170302e+03,1.702807333683378602e+03,1.598858195606639583e+03,1.484238763847784867e+03,1.368949611908123870e+03,1.262691499111268968e+03,1.172146755860802386e+03,1.100397687547780606e+03,1.047257148681280796e+03,1.010118424927098090e+03,9.841181026667252354e+02,9.606989359083005411e+02,9.310429463829142378e+02,8.930445696803301416e+02,8.511925408977484722e+02,8.117403083238530144e+02
2.451870103528933214e+03,2.228839882951327127e+03,2.055560758956113204e+03,1.926503943583493765e+03,1.829601063372180079e+03,1.743186703811252528e+03,1.648123962255840979e+03,1.540002030796018516e+03,1.425824106132422912e+03,1.315740011284666707e+03,1.218142266895139983e+03,1.137996146647307341e+03,1.076704995123770459e+03,1.032705465669445857e+03,1.001587209561265126e+03,9.744946406688964089e+02,9.413427010808985642e+02,8.986863919185790337e+02,8.504871253016137871e+02,8.033435475073299585e+02
2.480999312598920369e+03,2.340959044645699123e+03,2.178127140086706277e+03,2.012927363150088695e+03,1.861543991120148121e+03,1.733869644767693217e+03,1.631983002694978040e+03,1.546526207321724996e+03,1.461483814026366645e+03,1.368070526550408658e+03,1.268597608927229885e+03,1.170728934169823788e+03,1.082080009246252303e+03,1.007791202306485729e+03,9.499317295084803163e+02,9.078139360995842253e+02,8.789062361849030367e+02,8.599831088751041079e+02,8.480199588263781152e+02,8.406370797809458963e+02
2.477035715858760796e+03,2.340657675255898084e+03,2.180457747976300197e+03,2.016850991892686125e+03,1.866299312064610604e+03,1.738988928493705771e+03,1.637198223372042321e+03,1.551625481542327861e+03,1.466218431275442754e+03,1.372168012753902531e+03,1.271800544532628692e+03,1.172815621448630964e+03,1.082883972725152489e+03,1.007234843307405981e+03,9.480593060238279577e+02,9.047917328100274972e+02,8.749744748909303098e+02,8.553915152073399213e+02,8.429805381745758268e+02,8.353076624104313623e+02
2.443303530210254848e+03,2.226253957926875046e+03,2.058911254359048598e+03,1.935183879253960640e+03,1.841908600430143224e+03,1.756528666082066820e+03,1.660396895651441355e+03,1.550201455522353854e+03,1.433679814546637317e+03,1.321279954734430248e+03,1.221488169581447210e+03,1.139329563834691498e+03,1.076285653025868896e+03,1.030779354611551980e+03,9.977112036977224534e+02,9.671405324292262549e+02,9.295583854989954489e+02,8.831309606694729837e+02,8.326415197806358037e+02,7.845642575072348563e+02
2.309481989845196040e+03,2.125007080412322921e+03,1.987071037650852304e+03,1.886416679276915602e+03,1.804150340937350393e+03,1.717261141893886133e+03,1.614694656368897313e+03,1.500185615606966621e+03,1.384048170687974107e+03,1.276356840699359282e+03,1.184125992557224208e+03,1.110705869416435917e+03,1.056098520418180669e+03,1.017667761463179090e+03,9.896378707538273147e+02,9.622107884900470935e+02,9.273189705599110084e+02,8.846636713739434299e+02,8.396314781967770386e+02,7.983703427028428905e+02
2.191653838764882039e+03,2.029332648072564552e+03,1.910140433072748465e+03,1.822870070747789441e+03,1.746543581103272800e+03,1.659889677618648193e+03,1.555869730100128663e+03,1.440639511646875917e+03,1.324922478538506994e+03,1.218299733976616835e+03,1.127200946215956264e+03,1.054630709222133191e+03,1.000519585082576782e+03,9.624997829322610414e+02,9.365117611037263714e+02,9.159295981805773863e+02,8.930971269133635815e+02,8.651438904814159514e+02,8.351116718332001483e+02,8.078505299369527393e+02
2.102964486303512331e+03,1.945895083581829795e+03,1.830399179378069675e+03,1.746238397129128089e+03,1.673749939095162063e+03,1.591763612808897960e+03,1.492234744825063444e+03,1.380333869455660079e+03,1.266202758967284126e+03,1.159207829620615257e+03,1.065914471119181826e+03,9.898326562308417351e+02,9.316657078820129527e+02,8.898229771337014427e+02,8.610040072826965343e+02,8.398554442861154712e+02,8.198062290560756082e+02,7.976567141610757972e+02,7.751566093053518216e+02,7.557322578983036010e+02
2.037939949998890825e+03,1.872839172022208913e+03,1.748991706229876627e+03,1.658795151462636568e+03,1.586279771916136269e+03,1.510248500179260873e+03,1.418867878315399594e+03,1.314023028671742395e+03,1.204289036134355456e+03,1.098659807990025911e+03,1.003918237215894806e+03,9.241888010198103984e+02,8.611180106181649307e+02,8.141633027707001702e+02,7.807385402860996919e+02,7.556907243626717445e+02,7.328341962462181982e+02,7.094537041177867422e+02,6.871009262422866186e+02,6.684815775527457617e+02
1.986104998166182440e+03,1.806879795242100954e+03,1.668072714475283192e+03,1.564821533376514253e+03,1.486025597421164775e+03,1.412625424780181447e+03,1.329200624257646268e+03,1.232915625704786180e+03,1.129686734880858467e+03,1.027491018855038192e+03,9.329482102050881167e+02,8.505024698375741536e+02,7.825507421268293911e+02,7.296576879303826217e+02,6.905313346339395366e+02,6.614343189808497527e+02,6.370791890886315514e+02,6.144223983983606558e+02,5.939591754172485025e+02,5.774130562107400237e+02
1.944998839844655322e+03,1.752444053809225124e+03,1.598395131702526214e+03,1.479696807391587072e+03,1.388380945962082706e+03,1.308516416338179397e+03,1.224805114355344813e+03,1.132296674145523184e+03,1.034549346603536378e+03,9.378207602814791244e+02,8.476401483047930014e+02,7.678525395992629683e+02,7.006961584173758411e+02,6.469461638563274164e+02,6.053678073167947105e+02,5.720215292022314770e+02,5.426067560730476771e+02,5.156438289747947010e+02,4.921413250064462659e+02,4.734287504897370127e+02
1.931677950476993601e+03,1.726028507121414123e+03,1.556610077269455360e+03,1.420652705598124157e+03,1.310609083631224394e+03,1.213125731372799009e+03,1.117279661477856507e+03,1.020204827505607000e+03,9.245740069477507177e+02,8.345339739930676615e+02,7.535947044101701522e+02,6.840891324434921899e+02,6.271717208110294450e+02,5.825153123723456474e+02,5.471794617326474963e+02,5.163360635495434963e+02,4.869659611464154523e+02,4.592892728548979449e+02,4.350660434028572467e+02,4.157130184015770737e+02
1.923119474475946390e+03,1.714859596532628530e+03,1.541441054691840236e+03,1.397364320314470433e+03,1.272464901635098158e+03,1.157059505765744007e+03,1.047030539691703098e+03,9.430138375265452169e+02,8.474070734462388828e+02,7.625276306211828796e+02,6.899806676307078988e+02,6.305516223553614736e+02,5.841579834100464268e+02,5.497892094055332564e+02,5.253992554776011730e+02,5.074143560234559800e+02,4.915264292131523121e+02,4.756364311087276064e+02,4.605696840833992383e+02,4.480455161692384536e+02
1.907963423787074134e+03,1.720169126661403197e+03,1.549128194193573336e+03,1.395869930603424791e+03,1.257155020238010138e+03,1.130103064839517629e+03,1.014184982035106827e+03,9.104345182868764823e+02,8.202122389647371392e+02,7.445301952321929093e+02,6.837214953805397499e+02,6.372263277822481768e+02,6.035144397118669986e+02,5.802956114896991267e+02,5.649995142432852617e+02,5.552660541882420375e+02,5.492241465408645809e+02,5.455350012925512146e+02,5.433069393042557067e+02,5.419699712736677384e+02
1.913798924516192528e+03,1.722067737974120519e+03,1.552879023626835306e+03,1.402552096679564784e+03,1.266069902969588838e+03,1.141214291464650614e+03,1.028637596620564864e+03,9.300881271126951333e+02,8.471477035367850021e+02,7.805333518519970539e+02,7.297711397864403580e+02,6.931526753034567037e+02,6.680697117357736943e+02,6.516253484739311261e+02,6.412004840717210072e+02,6.347469212820450366e+02,6.308139381678145128e+02,6.284412218747071392e+02,6.270186183488804090e+02,6.261689302314059660e+02
