-1.709773243788365704e+00,-2.397031704451397793e+00,7.434445414528641216e-02
-1.605806928990911375e+00,-2.459388802550852127e+00,8.061726334428508112e-02
-1.534013492193306405e+00,-2.478753282821645865e+00,7.685814853286351833e-02
-1.536871350012040782e+00,-2.442448330569427561e+00,6.284187904249882717e-02
-1.617449433468658659e+00,-2.344722798193471736e+00,4.384743883094474604e-02
-1.748282269503587782e+00,-2.221132230047494271e+00,2.768287546270021063e-02
-1.949170221156200755e+00,-2.089762052080452737e+00,1.553250717314438693e-02
-1.999997813389500889e+00,-2.163476427912282674e+00,1.210797584989878328e-02
-1.999998602369920775e+00,-2.299549788381493709e+00,1.115704513464605731e-02
-1.476775677178845836e+00,7.231167178507096338e-01,3.348087971769259487e-04
-7.097943132535822208e-01,7.016359816437738317e-01,2.021373982286357208e-03
-1.999996857091121072e+00,-2.689110559718852489e+00,1.861115583556761585e-02
-1.885486311300940798e+00,-2.949800582028148987e+00,3.271622088131354716e-02
-1.585873180627943579e+00,-3.152214203816055438e+00,5.723447340591027860e-02
-1.326764558990181087e+00,-3.290909610984628308e+00,8.996046916639867386e-02
-1.097394086499941190e+00,-3.355149780326521558e+00,1.307383157112679828e-01
-1.261788517769375506e+00,-3.591286102375001121e+00,1.314756149215274561e-01
-1.578721189144818737e+00,-3.344821562371707913e+00,7.410341866521928667e-02
-1.913431371464760833e+00,-3.022012514966686325e+00,3.590282877828592650e-02
-1.999999025246571582e+00,-2.601830730112167256e+00,1.613045081830155603e-02
-9.877738439232324197e-01,7.208597327688481826e-01,9.554666243207312649e-04
-1.419352255080168046e+00,7.347164363225990869e-01,3.814440862956328462e-04
-1.990418202592223684e+00,-2.377017856954155572e+00,1.297226997528971512e-02
-1.999988553524072676e+00,-2.151429649019056978e+00,1.187276018717205520e-02
-1.999991794682873580e+00,-2.050493041937411665e+00,1.297741438464571073e-02
-1.994088969043974036e+00,-2.029641784337067545e+00,1.524146763462409793e-02
-1.903654073988256812e+00,-2.122395537799851795e+00,2.137091324013926097e-02
-1.746942472969275517e+00,-2.299850273353808650e+00,3.534621994140957346e-02
-1.602511998702994545e+00,-2.454720576965050860e+00,5.717597467710582720e-02
-1.554092305751232583e+00,-2.526077848097353584e+00,7.647130939135927952e-02
-1.597020421427021608e+00,-2.524525806639254188e+00,8.515129331002488366e-02
-1.697561083222086431e+00,-2.434438132887810191e+00,7.769804958193615718e-02
-1.714696639223721508e+00,-2.402113135793781939e+00,7.400625802217847271e-02
-1.611239815987825619e+00,-2.468114195709465886e+00,8.023971468311005828e-02
-1.545618753623403174e+00,-2.483963472070624512e+00,7.552670183222186251e-02
-1.556840289528419907e+00,-2.436928973198435155e+00,6.050452682786480046e-02
-1.642210895180815200e+00,-2.331900625388451775e+00,4.170783489135129751e-02
-1.777844811745946663e+00,-2.202984744503811321e+00,2.603241427777888695e-02
-1.984733535440812213e+00,-2.066252315621212698e+00,1.441340872692269820e-02
-1.999987880503898419e+00,-2.166764726525526541e+00,1.195884446788880728e-02
-1.999972492169388438e+00,-2.308888398798194075e+00,1.117441250528776117e-02
1.830904792769674216e+00,7.204930041273875929e-01,7.599543690579975419e-03
1.094176052619795225e+00,7.017807512973970319e-01,1.022491581196269435e-02
-1.999986369200848602e+00,-2.697547699387009335e+00,1.879157586055025045e-02
-1.881508217028717844e+00,-2.966643055511052562e+00,3.358141125784795678e-02
-1.583268795663048678e+00,-3.188717816583110043e+00,5.995385433719985918e-02
-1.322721141566039371e+00,-3.297300662008495920e+00,9.110565014782130711e-02
-1.098146805698541284e+00,-3.358433940167155463e+00,1.309766881983067122e-01
-1.268723217870836972e+00,-3.595049876015367740e+00,1.314824530389513968e-01
-1.612708456446474869e+00,-3.389237510452061564e+00,7.780938528976488744e-02
-1.907428658640156982e+00,-3.039007662065986715e+00,3.698680079365777862e-02
-1.999977274694729301e+00,-2.624517266867020027e+00,1.674122780448958347e-02
-1.020006501042517666e+00,7.230999225439740385e-01,8.919679457023945617e-04
-7.506477769805173228e-01,7.378890467940477649e-01,1.278834031669741226e-03
-1.999992803805269892e+00,-2.287411011835460251e+00,1.134831080319859825e-02
-1.951179780148100562e+00,-2.312233072238017773e+00,1.507150539366384351e-02
-1.999994370636710039e+00,-2.061845166006235353e+00,1.294863529113324946e-02
-1.999963545061256065e+00,-2.036007432431067965e+00,1.507174165164429369e-02
-1.923552586540440812e+00,-2.110573044182002533e+00,2.045032011735741992e-02
-1.779574425482891353e+00,-2.272258957285938408e+00,3.288028344989012142e-02
-1.625966651609369151e+00,-2.439265008710502780e+00,5.444286860407914624e-02
-1.567401932690804633e+00,-2.525765585843263938e+00,7.478923770475610910e-02
-1.605615481640175535e+00,-2.525784511377274999e+00,8.403261063919806317e-02
-1.700221859909580857e+00,-2.441459119867519512e+00,7.769805089670484000e-02
-1.713908786577904575e+00,-2.413612951170090337e+00,7.456243177082493012e-02
-1.616686980650262173e+00,-2.477297364381577882e+00,7.991364731596467541e-02
-1.557768665271997310e+00,-2.488292410446383940e+00,7.420956106021744936e-02
-1.576840655055183671e+00,-2.428751121064253837e+00,5.822439293852362668e-02
-1.670475230641640607e+00,-2.312562950784243565e+00,3.928452135747632218e-02
-1.805526532451018795e+00,-2.185104192727867822e+00,2.453230795557064664e-02
-1.999945562284124234e+00,-2.060287282561985123e+00,1.389171997777408248e-02
-1.999989069645104589e+00,-2.178124273327227911e+00,1.193906339634879382e-02
-1.993255814019938565e+00,-2.337447144284254374e+00,1.169528908573231815e-02
-1.219418579672048697e+00,7.155528911695085981e-01,5.576294794237814057e-04
-1.139375990602147226e+00,6.972056302920961457e-01,9.157666794407529412e-04
-1.999995757007823505e+00,-2.712503760057979552e+00,1.916358874321827041e-02
-1.870042189356144080e+00,-2.988208346665323756e+00,3.499384373869193071e-02
-1.574034001170311114e+00,-3.204220941126902478e+00,6.180035016405503734e-02
-1.315153896651145349e+00,-3.325917299743007760e+00,9.462872203111213909e-02
-1.098056336746902950e+00,-3.360651496134120286e+00,1.310620503768624434e-01
-1.280794091760093956e+00,-3.598997284161070453e+00,1.311329632286332147e-01
-1.645161435667298111e+00,-3.421589039091339934e+00,8.076599859000256620e-02
-1.918127404355705057e+00,-3.073041899733286009e+00,3.883687184429759909e-02
1.831131205474125778e+00,7.107748493500825049e-01,1.572506784928073137e-02
-1.247107931811370474e+00,7.160972867692567689e-01,5.748477248830397360e-04
-1.115543689904870295e+00,7.370800076088324104e-01,6.036842756514979947e-04
-1.999997474329010982e+00,-2.292057402138142574e+00,1.130043986561305586e-02
-1.999996239864657799e+00,-2.165983516161593236e+00,1.171419776682119419e-02
-1.999999502721726774e+00,-2.069915977337306146e+00,1.289925962760626703e-02
-1.999913123244332347e+00,-2.045578408853661490e+00,1.504724563710045648e-02
-1.940360387585439828e+00,-2.103862411217312545e+00,1.979449748093008166e-02
-1.814330211035825702e+00,-2.239790788426813339e+00,3.038910623605069194e-02
-1.649984792422508839e+00,-2.422387182085650625e+00,5.179494432980413093e-02
-1.582718205215387641e+00,-2.521239038796167620e+00,7.280880385828251977e-02
-1.614628158499459065e+00,-2.527552700265233820e+00,8.292792807555487977e-02
-1.699799998851065030e+00,-2.450595645797324362e+00,7.813380395437159731e-02
-1.710561781856197561e+00,-2.429235677038484642e+00,7.564963049360844127e-02
-1.623198549992157513e+00,-2.485561285289748401e+00,7.941077437839509645e-02
-1.569336914893154855e+00,-2.491137592028613845e+00,7.283336261802224321e-02
-1.597808354160533906e+00,-2.419580596047058663e+00,5.586028022957105488e-02
-1.697370147959935016e+00,-2.293372562932804559e+00,3.704729654989997317e-02
-1.836782591005788889e+00,-2.165544345388751069e+00,2.299247603080436728e-02
-1.999983171942724347e+00,-2.066423865983365360e+00,1.374728922915100654e-02
-1.832272117135596678e+00,-2.404540211522168569e+00,1.912180785079564682e-02
-1.999357548661212736e+00,-2.347885460761290233e+00,1.131788691191869603e-02
1.630221761392966151e+00,7.132344693359486953e-01,8.056039745673666125e-03
-1.145244340900429592e+00,6.928121093552856991e-01,9.152785634333142741e-04
-1.999983757022737008e+00,-2.726862361051550554e+00,1.956156898505136132e-02
-1.864680609424374191e+00,-3.018518572673807299e+00,3.674268568990043254e-02
-1.566158178500884679e+00,-3.238046052660020102e+00,6.518120454767398209e-02
-1.309253402913298947e+00,-3.345033757285411635e+00,9.734808621194511458e-02
-1.099596892981878238e+00,-3.364914547471592243e+00,1.314234147889258020e-01
-1.293428897327621119e+00,-3.603688669480237472e+00,1.309114622334133504e-01
-1.625255357789591848e+00,-3.428147021328017630e+00,8.243126407376048792e-02
-1.911790133371088496e+00,-3.112823919656009686e+00,4.162065470753896490e-02
-1.999992206363999658e+00,-2.683548386784925910e+00,1.839765917718947513e-02
-6.164083371194348793e-01,7.152523207695429264e-01,1.975376955844818268e-03
-1.263632729585675962e+00,7.216623855103962981e-01,4.727430232971207669e-04
-1.999999152622253140e+00,-2.299782980184767567e+00,1.129122222650853768e-02
-1.999995566963164384e+00,-2.174383319757955402e+00,1.167642503363239444e-02
-1.999992732296055120e+00,-2.080253789040557244e+00,1.290130026018551472e-02
-1.999989495729626254e+00,-2.052314960729439974e+00,1.498149464164253569e-02
-1.954872272278451506e+00,-2.099249225301126121e+00,1.925944900640250146e-02
-1.847018119188935437e+00,-2.212065849270080875e+00,2.834657259975999904e-02
-1.677521542747904881e+00,-2.397984890514945455e+00,4.876919670110736044e-02
-1.597409736567567684e+00,-2.516519248461485336e+00,7.090423665653580731e-02
-1.626696102738787841e+00,-2.524991811490347349e+00,8.129749051420491479e-02
-1.700896950611600289e+00,-2.460288520335587759e+00,7.840736536165263115e-02
-1.703553649710885409e+00,-2.450919633500643791e+00,7.746321487094018354e-02
-1.631086151823696095e+00,-2.491041751482926614e+00,7.868308267886038598e-02
-1.582430715788428532e+00,-2.493414990728375802e+00,7.140968610336624611e-02
-1.620229407816083267e+00,-2.405984079603185943e+00,5.336492050072975946e-02
-1.726296658379860904e+00,-2.272380440177899974e+00,3.483677331935734756e-02
-1.364868757522486931e+00,-2.604066177506989099e+00,5.851130588253543319e-02
-1.999998044199366554e+00,-2.071654034812805190e+00,1.363662710192170037e-02
-1.999999336099489655e+00,-2.188553513432838660e+00,1.171814382034598936e-02
1.309574436857960933e-01,7.633652221653042247e-01,4.333660988084139278e-03
-1.001573110834397706e+00,7.062036658740202810e-01,8.585799710878682604e-04
-1.155730238091104312e+00,6.899230539192160450e-01,9.217431848418356725e-04
-1.999971007363380959e+00,-2.755583511910545180e+00,2.051942875208290912e-02
-1.843244211820741718e+00,-3.050758802461427610e+00,3.928402340015783867e-02
-1.552210432035279863e+00,-3.266318455846930924e+00,6.859842770101866327e-02
-1.298692893582291896e+00,-3.355024143958714511e+00,9.974411008833246328e-02
-1.099761443320444565e+00,-3.367587666424924464e+00,1.315957767836835601e-01
-1.290584166353622386e+00,-3.608049464547182339e+00,1.320007714312636526e-01
-1.612136440202431409e+00,-3.439942088493802785e+00,8.457640207986173719e-02
-1.891757358430595781e+00,-3.145941348915572977e+00,4.445530053997506087e-02
-1.999986011845445999e+00,-2.699514918617249126e+00,1.876183905882883654e-02
-9.481183515031810227e-01,7.130688913230214254e-01,1.089306892961534748e-03
-1.616204120372769726e+00,7.264804504705706378e-01,2.645010743068827979e-04
-1.999992754747068613e+00,-2.304789526707960778e+00,1.128852349950356347e-02
-1.999992444052818286e+00,-2.183992897489518636e+00,1.166815798028237976e-02
-1.999999861163801018e+00,-2.086502657203654465e+00,1.285097091419821515e-02
-1.999985229989450497e+00,-2.061104467114183159e+00,1.502684435629123884e-02
-1.968025530441199988e+00,-2.096663949251041714e+00,1.883598296590038856e-02
-1.874276072270124160e+00,-2.187561672340118335e+00,2.669092045493723364e-02
-1.705829532778860180e+00,-2.371755660465943549e+00,4.584896990948916784e-02
-1.614585080745556622e+00,-2.505740892315105661e+00,6.854321604064302076e-02
-1.638872210835349730e+00,-2.523053709578365389e+00,7.967774957532762492e-02
-1.699754387737721695e+00,-2.472071557538131348e+00,7.901874134714077791e-02
-1.696393256904653146e+00,-2.472150355034473890e+00,7.936263556858128010e-02
-1.638022557570557147e+00,-2.497992735563548727e+00,7.809043223584691273e-02
-1.596522581599951973e+00,-2.491266334086102763e+00,6.966694743644059884e-02
-1.644663710605707152e+00,-2.389948879504534496e+00,5.070357104526447556e-02
-1.752725663234512510e+00,-2.252582923092116385e+00,3.290864877646599435e-02
-1.898137215205615291e+00,-2.114170874809406797e+00,2.005237941546117800e-02
-1.999990222452863842e+00,-2.068226470115632765e+00,1.344873011189743131e-02
-1.999997811003959569e+00,-2.193467243877161188e+00,1.162372546828565473e-02
-1.613529768376498641e+00,7.195808132243435296e-01,2.612816165851637664e-04
1.639761390168843480e+00,7.041223706423949125e-01,8.319230774461668781e-03
-1.133252480552940256e+00,6.870103317342506344e-01,1.010683932299287534e-03
-1.999993947531427674e+00,-2.790434264656862950e+00,2.173243070093355822e-02
-1.833196147288609801e+00,-3.101321216066391884e+00,4.272997590314080857e-02
-1.535453327732313689e+00,-3.293703421231361173e+00,7.239368623052425122e-02
-1.285959429533479303e+00,-3.366291635747861388e+00,1.023715177635181051e-01
-1.095478676345266633e+00,-3.374207410520647432e+00,1.330968901274204308e-01
-1.288565060721503786e+00,-3.630224048894029831e+00,1.364872880619457385e-01
-1.622870503893127925e+00,-3.487261779696857023e+00,9.101152779659330005e-02
-1.887730748402678627e+00,-3.211592145805930443e+00,4.980608035083089469e-02
-1.999989662563731008e+00,-2.759304913926996505e+00,2.078170603353813109e-02
7.825892619298873143e-01,7.119400217723672597e-01,8.896593801713221367e-03
-1.794648908662052733e+00,7.191415576833781742e-01,2.032856667893939793e-04
-1.999992998182233084e+00,-2.309009733070307213e+00,1.131989434860356837e-02
-1.999999928487519840e+00,-2.189589417209257594e+00,1.168183082301723318e-02
-1.999995138945375395e+00,-2.093303284125479280e+00,1.283524130474001865e-02
-1.999991556548705862e+00,-2.069760303668004564e+00,1.494059445528876304e-02
-1.983059628928268037e+00,-2.092326851563260259e+00,1.832822222165686119e-02
-1.893166396057595957e+00,-2.177162670475693229e+00,2.573071517164474131e-02
-1.735153592827368474e+00,-2.342888236274399905e+00,4.292435088390415820e-02
-1.633789703382122482e+00,-2.491809693942369730e+00,6.595526526425053715e-02
-1.651619166773004910e+00,-2.519274942968790398e+00,7.785263523255377127e-02
-1.698107047166017125e+00,-2.487627359596126908e+00,8.003157310912903388e-02
-1.689372447278509437e+00,-2.493557763353144718e+00,8.126433032152771685e-02
-1.646702842906360376e+00,-2.504169599361936616e+00,7.732399277156741524e-02
-1.614016276614067547e+00,-2.485446080916551725e+00,6.743074594314517334e-02
-1.669123947530306573e+00,-2.371125215457666524e+00,4.812291131626476176e-02
-1.780030220577745181e+00,-2.229672225738971836e+00,3.099567738176865414e-02
-1.926261206872741383e+00,-2.090002469279689468e+00,1.876492436334729896e-02
-1.999991625650701987e+00,-2.091504658348250612e+00,1.343328507238129854e-02
-1.999997763207108425e+00,-2.193832096207382953e+00,1.145844500147872105e-02
-1.683257629197042693e+00,7.650484010145879310e-01,2.097260604869878998e-04
-1.147197755722924484e+00,7.024962292671990127e-01,6.946169818687815975e-04
-1.091021831139530551e+00,6.838482978598561246e-01,1.171372134837140103e-03
-1.999979736647917727e+00,-2.843699448495347504e+00,2.385153743328318962e-02
-1.812537303948392298e+00,-3.156639692783498319e+00,4.734692797755998828e-02
-1.513615471568533932e+00,-3.339620689741194859e+00,7.856439568180172139e-02
-1.265884074479728394e+00,-3.398749535093282148e+00,1.085588692003889577e-01
-1.083148499090679007e+00,-3.389073055152375336e+00,1.369965095558657031e-01
-1.280900087945139099e+00,-3.646571812679751279e+00,1.401665729975247188e-01
-1.627163728799420728e+00,-3.522982601908548617e+00,9.649961517150257295e-02
-1.887482074710118862e+00,-3.271786862161637721e+00,5.535777163252848104e-02
-1.999957915863870728e+00,-2.865464494796971628e+00,2.509566800073739085e-02
-3.957844217144099730e-01,7.038684865278046487e-01,3.835796004703791433e-03
-1.349488151561109017e+00,7.213620284398434279e-01,4.548549746418722875e-04
-1.999995058254511404e+00,-2.316774575069606712e+00,1.140897144370538706e-02
-1.999994843061132288e+00,-2.198811578665403221e+00,1.174908269415351689e-02
-1.999992449146602791e+00,-2.101471810811874175e+00,1.286618858756901490e-02
-1.999995335361917093e+00,-2.077517470801371058e+00,1.500674790257997514e-02
-1.999984096133837763e+00,-2.084871695404516334e+00,1.777896564602323218e-02
-1.910145031401820459e+00,-2.167441485022548964e+00,2.489332507442807221e-02
-1.761848977254809157e+00,-2.319870791193590076e+00,4.054512347480301870e-02
-1.654410481663361132e+00,-2.475164030973219909e+00,6.317758294643210926e-02
-1.664888237901736456e+00,-2.513783914429875921e+00,7.595746326717413288e-02
-1.697716784952412850e+00,-2.501808725837665115e+00,8.079417719026596445e-02
-1.685588106362191363e+00,-2.511700982997882026e+00,8.265441842408124962e-02
-1.654224724765378074e+00,-2.510288695842883833e+00,7.663779792941399771e-02
-1.632525129099804850e+00,-2.475473323408380111e+00,6.502025894548939255e-02
-1.694162760842633286e+00,-2.353384366213633783e+00,4.565253853637877418e-02
-1.808118057059574513e+00,-2.206516570728227489e+00,2.912738475490892626e-02
-1.971862683257873616e+00,-2.051296537820982202e+00,1.699297301350512560e-02
-1.999980132155487311e+00,-2.091008960784709991e+00,1.332658048191582949e-02
-1.999998607604787981e+00,-2.201816212884736501e+00,1.143314058643528884e-02
-1.138789638497859524e+00,7.618383538835695745e-01,5.426939469410204048e-04
-1.203294337906010369e+00,6.953239603895937648e-01,6.500456098580493971e-04
-9.521823475238424539e-01,6.807918031456496877e-01,1.666340766364046103e-03
-1.999879068751189148e+00,-2.910836740558716329e+00,2.686730483550375109e-02
-1.782136966666688194e+00,-3.206123482548994374e+00,5.237328342858034447e-02
-1.492310708149211074e+00,-3.377458268990340962e+00,8.445575974432711908e-02
-1.246398263541036000e+00,-3.419861784418368522e+00,1.135135786495382743e-01
-1.071102709922091112e+00,-3.396482237028432216e+00,1.401909384609076603e-01
-1.275490692126389991e+00,-3.655066265262560066e+00,1.425568185258717646e-01
-1.643507258602131094e+00,-3.557543154165228039e+00,1.019734234538675482e-01
-1.913034846933034050e+00,-3.353517612335550346e+00,6.368757980601670587e-02
1.042361509592808488e+00,6.825385396144776351e-01,2.841556632137529764e-02
6.378681152602032611e-01,6.999019525684291310e-01,1.164979427895023074e-02
-1.343962957291489069e+00,7.229915121675691836e-01,5.012850099078639942e-04
-1.999999734054893397e+00,-2.325422285140204437e+00,1.162139789209891590e-02
-1.999998703554903390e+00,-2.208936903084295800e+00,1.189584979304345036e-02
-1.999998738713059554e+00,-2.111622705294186719e+00,1.292936320029270357e-02
-1.999990298054176829e+00,-2.082606804912630505e+00,1.500860277919081193e-02
-1.999901836991820891e+00,-2.091844755693101909e+00,1.780751208161180169e-02
-1.925516839285001058e+00,-2.159657758807414396e+00,2.416425639782845275e-02
-1.784505777564818985e+00,-2.298810001615266163e+00,3.854449234505441524e-02
-1.675767713489127564e+00,-2.455292324111213009e+00,6.027151832093613493e-02
-1.677878052539869991e+00,-2.507351073414664011e+00,7.413718330178438454e-02
-1.699144888874840831e+00,-2.512983430673053853e+00,8.120644703717168345e-02
-1.686330352776713504e+00,-2.525094485123034360e+00,8.329531040235069184e-02
-1.662917089582614416e+00,-2.515408821422576935e+00,7.587477447984293522e-02
-1.652388073308575622e+00,-2.464015345748781005e+00,6.250791269697754393e-02
-1.719886210168942497e+00,-2.333522085583846106e+00,4.323803514998987574e-02
-1.844383024568756246e+00,-2.171379077732679352e+00,2.683390820812931593e-02
-1.996178781339238650e+00,-2.036353126368097843e+00,1.616384054005764320e-02
-1.999992477192899187e+00,-2.093485396749618310e+00,1.322221805568945564e-02
-1.999997038355832757e+00,-2.211034759885667000e+00,1.144883121160786277e-02
-1.594711153911414270e+00,7.320206695581026324e-01,2.595083949780977914e-04
-1.244368936977418461e+00,6.935302198558721543e-01,6.520361021703268214e-04
-8.313871058132207281e-01,6.786745684752668595e-01,2.380382519601252980e-03
-1.999863195970425833e+00,-2.991621139386954731e+00,3.106840169541522437e-02
-1.768414433813099595e+00,-3.290147522504185851e+00,6.069889108242843001e-02
-1.467200579921559278e+00,-3.430355373530209917e+00,9.296553235337749743e-02
-1.230361340822168748e+00,-3.442162388423772867e+00,1.185430416518646335e-01
-1.054367606276678027e+00,-3.407814105550921902e+00,1.449265581167310801e-01
-1.266371161489792119e+00,-3.662987670948261609e+00,1.449524994187268434e-01
-1.621511333965325541e+00,-3.582679773064426421e+00,1.073486040115707307e-01
-1.880777688823599414e+00,-3.400913612228029237e+00,7.016961363805943042e-02
-1.999737788810845629e+00,-3.084992813863254746e+00,3.715763354257747147e-02
-1.999973598981434009e+00,-2.697232359245429478e+00,1.844167730568865501e-02
-1.999992563485397001e+00,-2.471460600379167705e+00,1.312331116375810118e-02
-1.999996489850182968e+00,-2.343588183575818551e+00,1.203951377549910412e-02
-1.999992103785154018e+00,-2.222038591309321465e+00,1.213837712676777911e-02
-1.999998942420998516e+00,-2.124414516844587375e+00,1.309393918740541993e-02
-1.999985196029328449e+00,-2.094228399544861841e+00,1.513109297564308939e-02
-1.999917652387046330e+00,-2.099979263115430150e+00,1.788290388879405779e-02
-1.934446758091018737e+00,-2.157579183592016836e+00,2.378236789365940906e-02
-1.804285352140587717e+00,-2.282675596068165280e+00,3.696879060760148439e-02
-1.697526962945451467e+00,-2.435295755509218285e+00,5.743579601679798391e-02
-1.690107296783484259e+00,-2.501177505728861217e+00,7.242749961006875181e-02
-1.701119526604750298e+00,-2.523193132925778404e+00,8.147089046367937681e-02
-1.691480391974933495e+00,-2.533830754520893347e+00,8.319635791137863778e-02
-1.671721027237826451e+00,-2.520084395382048204e+00,7.511133898264857334e-02
