    0.193693947792053223E+01    0.194456589221954346E+01   -0.184248650074005127E+01    0.700620353221893311E+00    0.304777860641479492E+04   -0.571920328176045325E+07   -0.599146350544150419E+01    1
    0.198617196083068848E+01   -0.189839625358581543E+01   -0.173800015449523926E+01    0.294047117233276367E+00    0.229820394515991211E+04   -0.571920328176045325E+07   -0.599396350544151169E+01    1
    0.636737942695617676E+00   -0.175781524181365967E+01   -0.177809631824493408E+01    0.540441930294036865E+00    0.333425378799438477E+04   -0.571920328176045325E+07   -0.599646350544151474E+01    1
    0.149534308910369873E+01   -0.108475279808044434E+01   -0.387692058086395264E+01    0.458392262458801270E+00    0.371140289306640625E+04   -0.571920328176045325E+07   -0.599896350544151957E+01    1
    0.194710719585418701E+01    0.147565138339996338E+01   -0.383110594749450684E+01    0.504829049110412598E+00    0.393979334831237793E+04   -0.571920328176045325E+07   -0.600146350544151552E+01    1
    0.130339598655700684E+01   -0.311873984336853027E+01   -0.274908423423767090E+00    0.424026131629943848E+00    0.294619464874267578E+04   -0.571920328176045325E+07   -0.600396350544151858E+01    1
    0.130189967155456543E+01   -0.175381374359130859E+01   -0.190131521224975586E+01    0.628899931907653809E+00    0.333495998382568359E+04   -0.571920328176045325E+07   -0.600646350544151630E+01    1
    0.160774946212768555E+01   -0.346127080917358398E+01   -0.386310899257659912E+01    0.185740053653717041E+00    0.367754149436950684E+04   -0.571920328176045325E+07   -0.600896350544152469E+01    1
    0.145096111297607422E+01    0.498732924461364746E+00   -0.141272079944610596E+01    0.893605649471282959E+00    0.331273722648620605E+04   -0.571920328176045325E+07   -0.601146350544151886E+01    1
    0.727146983146667480E+00   -0.377698111534118652E+01   -0.383033347129821777E+01    0.685314774513244629E+00    0.340714001655578613E+04   -0.571920328176045325E+07   -0.601396350544150859E+01    1
    0.125671911239624023E+01    0.149932992458343506E+01   -0.274493145942687988E+01    0.451700508594512939E+00    0.376578593254089355E+04   -0.571920328176045325E+07   -0.601646350544151520E+01    1
    0.180941653251647949E+01   -0.220928895473480225E+01    0.195582509040832520E+00    0.674112319946289062E+00    0.308534002304077148E+04   -0.571920328176045325E+07   -0.601896350544151559E+01    1
    0.160040915012359619E+01   -0.363193261623382568E+01   -0.291438233852386475E+01    0.840073227882385254E-01    0.184870195388793945E+04   -0.571920328176045325E+07   -0.602146350544152753E+01    1
    0.334542036056518555E+00   -0.186034500598907471E+01    0.144889187812805176E+01    0.127975940704345703E-01    0.385120558738708496E+04   -0.571920328176045325E+07   -0.602396350544153325E+01    1
    0.173638570308685303E+01   -0.308332037925720215E+01   -0.274695312976837158E+01    0.496652126312255859E-01    0.275910258293151855E+04   -0.571920328176045325E+07   -0.602646350544152298E+01    1
