   -0.187352606960076606E+00   -0.275444491277097026E+00   -0.205436320306931641E+01    0.268138064115755435E-01    0.130814615329268554E+04   -0.364075037648966997E+03
   -0.152678482536332094E+00   -0.202609926056677248E+01   -0.269743651139513485E+00    0.971717566870872962E+00    0.129965624878856897E+04   -0.362501088552539727E+03
   -0.170177450831882293E+00   -0.192013089082193433E+01   -0.222883662929315385E+00    0.960676934208049449E+00    0.129940396029858402E+04   -0.362202218688305209E+03
   -0.160299868953966751E+00   -0.250633703367105554E+00   -0.204154860298599417E+01    0.291288008525219938E-01    0.130453102497649184E+04   -0.362201014684671463E+03
   -0.170879941911945110E+00   -0.272439748392356407E+00   -0.201937069983472828E+01    0.290936868247837210E-01    0.130833029343215162E+04   -0.362185626917872867E+03
   -0.173393100210442519E+00   -0.255680545362237943E+00   -0.200524535564131234E+01    0.300782871213650972E-01    0.131103408961926175E+04   -0.362178788454638664E+03
   -0.166503340692069290E+00   -0.190763904314363897E+01   -0.258523918113561457E+00    0.962055012946439692E+00    0.129916844291363100E+04   -0.362145421170516784E+03
   -0.174724843768538474E+00   -0.199244675388485115E+01   -0.242843464516772745E+00    0.965258635057904102E+00    0.129772786212570691E+04   -0.361975988649312171E+03
   -0.163973570916921219E+00   -0.193200778446347576E+01   -0.248519837326932169E+00    0.961739097653370623E+00    0.129665244241485175E+04   -0.361953192674162779E+03
   -0.158409680872741543E+00   -0.204903143275080701E+01   -0.279041124998437695E+00    0.973529079777113338E+00    0.130190548383992541E+04   -0.361921604768195039E+03
   -0.172581107480258122E+00   -0.204759346755294214E+01   -0.271802171230162148E+00    0.972637868157982810E+00    0.130875025564464067E+04   -0.361846023841463136E+03
   -0.163728489399250776E+00   -0.269295032833325010E+00   -0.205705478638603623E+01    0.257152367378605008E-01    0.130434271951082769E+04   -0.361803772003385689E+03
   -0.155154756902008195E+00   -0.253974825756196232E+00   -0.193149501344850827E+01    0.352248872020441417E-01    0.129915767926993840E+04   -0.361792288798495292E+03
   -0.172413531347558546E+00   -0.196370748794514327E+01   -0.241089221056462133E+00    0.966321330405116030E+00    0.129947902614340842E+04   -0.361742788079962224E+03
   -0.154278038222954716E+00   -0.198012114073534518E+01   -0.249551017245581264E+00    0.966466811024870642E+00    0.129626264659751746E+04   -0.361695484487555973E+03
