    0.167729538679122925E+01   -0.289405363798141479E+01    0.110468757152557373E+01    0.896774768829345703E+00    0.356765365600585938E+04   -0.571920328176045325E+07   -0.599146350544150419E+01    1
    0.142555844783782959E+01   -0.182984697818756104E+01    0.345444500446319580E+00    0.666933178901672363E+00    0.372999978065490723E+04   -0.571920328176045325E+07   -0.599396350544151169E+01    1
    0.867923915386199951E+00   -0.218582022190093994E+01   -0.282955902814865112E+01    0.558750867843627930E+00    0.285560369491577148E+04   -0.571920328176045325E+07   -0.599646350544151474E+01    1
    0.111705553531646729E+01   -0.244690316915512085E+01   -0.248691159486770630E+01    0.162613213062286377E+00    0.352256250381469727E+04   -0.571920328176045325E+07   -0.599896350544151957E+01    1
    0.162813436985015869E+01    0.195045542716979980E+01   -0.256460207700729370E+01    0.256362974643707275E+00    0.304423832893371582E+04   -0.571920328176045325E+07   -0.600146350544151552E+01    1
    0.148482811450958252E+01   -0.848678231239318848E+00    0.108340126276016235E+01    0.107211410999298096E+00    0.388667368888854980E+04   -0.571920328176045325E+07   -0.600396350544151858E+01    1
    0.173267406225204468E+01   -0.108205455541610718E+01   -0.154481410980224609E+00    0.150258660316467285E+00    0.328410339355468750E+04   -0.571920328176045325E+07   -0.600646350544151630E+01    1
    0.106521171331405640E+01   -0.268001437187194824E+00   -0.196113753318786621E+01    0.297696053981781006E+00    0.380451416969299316E+04   -0.571920328176045325E+07   -0.600896350544152469E+01    1
    0.149657410383224487E+01   -0.288532555103302002E+00   -0.235053348541259766E+01    0.913408935070037842E+00    0.268878722190856934E+04   -0.571920328176045325E+07   -0.601146350544151886E+01    1
    0.139690858125686646E+01   -0.196328121423721313E+01   -0.190415251255035400E+01    0.347817897796630859E+00    0.305182528495788574E+04   -0.571920328176045325E+07   -0.601396350544150859E+01    1
    0.152395886182785034E+01   -0.297473847866058350E+00   -0.284489321708679199E+01    0.781514883041381836E+00    0.244299030303955078E+04   -0.571920328176045325E+07   -0.601646350544151520E+01    1
    0.151225936412811279E+01   -0.269795227050781250E+01   -0.275284397602081299E+01    0.651607513427734375E+00    0.216574430465698242E+04   -0.571920328176045325E+07   -0.601896350544151559E+01    1
    0.119431954622268677E+01   -0.224993902444839478E+01    0.198187839984893799E+01    0.192775547504425049E+00    0.344527149200439453E+04   -0.571920328176045325E+07   -0.602146350544152753E+01    1
    0.178530913591384888E+01   -0.266239094734191895E+01   -0.152545529603958130E+01    0.665947914123535156E+00    0.257243275642395020E+04   -0.571920328176045325E+07   -0.602396350544153325E+01    1
    0.140935224294662476E+01    0.125971716642379761E+01   -0.223047512769699097E+01    0.813445448875427246E+00    0.284285402297973633E+04   -0.571920328176045325E+07   -0.602646350544152298E+01    1
    0.121881586313247681E+01    0.112266165018081665E+01   -0.226654607057571411E+01    0.334884107112884521E+00    0.394560241699218750E+04   -0.571920328176045325E+07   -0.602896350544150561E+01    1
    0.176024150848388672E+01   -0.128961086273193359E+00   -0.268879193067550659E+01    0.309550166130065918E+00    0.276212048530578613E+04   -0.571920328176045325E+07   -0.603146350544150955E+01    1
    0.176585566997528076E+01   -0.110104876756668091E+01   -0.901993095874786377E+00    0.710988819599151611E+00    0.335610175132751465E+04   -0.571920328176045325E+07   -0.603396350544152682E+01    1
