   -0.209503334785285489E+01   -0.299396198337645725E+01   -0.121377840528581693E+00    0.954205798717176368E+00    0.107140071456301189E+04   -0.138386379899791990E+03
   -0.200156553555569872E+01   -0.295964709858092778E+01   -0.123423465152092238E+00    0.959415665367239656E+00    0.106394881414047677E+04   -0.137566523104272591E+03
   -0.206959211206644156E+01   -0.297454789379851636E+01   -0.116320157089285559E+00    0.956757004018015778E+00    0.107400900837834888E+04   -0.135808720143195671E+03
   -0.199279727293777320E+01   -0.295609295989038134E+01   -0.113352134849696640E+00    0.961312991753256796E+00    0.107299203962425395E+04   -0.135520561245224485E+03
   -0.198310819127958204E+01   -0.293297444531019735E+01   -0.123532955820006674E+00    0.960697230561664783E+00    0.106514975625538113E+04   -0.135045666160963037E+03
   -0.203869509390680559E+01   -0.295156363049838033E+01   -0.122404877558354830E+00    0.958621572136842626E+00    0.107068930688516616E+04   -0.134809816094999377E+03
   -0.209902558365939029E+01   -0.294342150648069412E+01   -0.133212477862024059E+00    0.953662236212190928E+00    0.107469652750076875E+04   -0.134275852737916949E+03
   -0.206441571697423099E+01   -0.294790058502263808E+01   -0.127167377281493188E+00    0.956259860991246935E+00    0.107101585810346137E+04   -0.134021196917487288E+03
   -0.199195885777425019E+01   -0.294879240767998185E+01   -0.130594676292183021E+00    0.960733946908431169E+00    0.106541356520581235E+04   -0.133725565307464365E+03
   -0.204267036843102279E+01   -0.293709265186583801E+01   -0.136339695345019773E+00    0.957521151818523375E+00    0.107053573295989031E+04   -0.133398047412027950E+03
   -0.207376713383757982E+01   -0.298805334503637399E+01   -0.125096892018076389E+00    0.956522455645378855E+00    0.107565874704577413E+04   -0.133341761626713804E+03
   -0.201282426772173917E+01   -0.295688306652552546E+01   -0.128918718426404677E+00    0.960165715612778636E+00    0.107268047101831485E+04   -0.133334635920436057E+03
   -0.199773332690879357E+01   -0.295149297274191325E+01   -0.112921515900671565E+00    0.960520234155912589E+00    0.107106051899485124E+04   -0.133209436330075306E+03
   -0.204425532083504491E+01   -0.294150932500720019E+01   -0.127065694290151132E+00    0.956785796081888629E+00    0.107031741964255389E+04   -0.133182442401177980E+03
   -0.205385224018725854E+01   -0.297482168957237247E+01   -0.133141542368102161E+00    0.958192034451157304E+00    0.107186696077358147E+04   -0.133169713154090005E+03
   -0.194213777313118197E+01   -0.295203832724585524E+01   -0.130274953242685232E+00    0.964228061679305415E+00    0.106694003170367819E+04   -0.133108016223106489E+03
   -0.209929904180299243E+01   -0.299412506860952821E+01   -0.142734330528423659E+00    0.954427953654299444E+00    0.107424708997737730E+04   -0.133095581964446410E+03
   -0.201342841016219376E+01   -0.298676616788569316E+01   -0.131017495116315885E+00    0.959989901017032965E+00    0.106579468300796066E+04   -0.133079816572900825E+03
   -0.202790713963981295E+01   -0.296114114554897601E+01   -0.124078409895353126E+00    0.959977557860642650E+00    0.107286544809418046E+04   -0.133073833535992833E+03
   -0.195720976349062159E+01   -0.298766358326603143E+01   -0.102059237603522313E+00    0.963223480934071952E+00    0.106768612888508983E+04   -0.132986422866097001E+03
   -0.203216551628951958E+01   -0.295414178203380606E+01   -0.136385395661046349E+00    0.958885556932044580E+00    0.107232492459653713E+04   -0.132985681298583728E+03
   -0.200879918647155753E+01   -0.296140677121903817E+01   -0.125083067855558561E+00    0.961074984899307760E+00    0.106986164101290683E+04   -0.132969676308004523E+03
   -0.203106545420882378E+01   -0.297215438015338762E+01   -0.133829201226253858E+00    0.958508902887826308E+00    0.107133166992910424E+04   -0.132900443989043055E+03
   -0.206226264024112993E+01   -0.299913071067049009E+01   -0.143233065628347589E+00    0.957595475642529115E+00    0.107063953734731263E+04   -0.132828408084567059E+03
   -0.206305290618061354E+01   -0.294588949482602658E+01   -0.126824376387880022E+00    0.956406861629005012E+00    0.107225036913450299E+04   -0.132791122070577103E+03
   -0.205276309162973281E+01   -0.296339795795933103E+01   -0.127943614371056835E+00    0.958104152818662902E+00    0.107385736171357712E+04   -0.132771354598481025E+03
   -0.204524173155137623E+01   -0.295625663121637317E+01   -0.117110304431482071E+00    0.957451569523787183E+00    0.107252547699724505E+04   -0.132771019336012046E+03
