    0.149842751026153564E+01   -0.230558294057846069E+01   -0.218182015419006348E+01    0.102142333984375000E+00    0.358157038688659668E+04   -0.575431409980429336E+07   -0.599146350544150419E+01    1
    0.728781044483184814E+00    0.136093389987945557E+01   -0.213816779851913452E+01    0.543491601943969727E+00    0.397678136825561523E+04   -0.575431409980429336E+07   -0.599396350544151169E+01    1
    0.151489895582199097E+01   -0.204802352190017700E+01   -0.931177616119384766E+00    0.288854539394378662E+00    0.384435701370239258E+04   -0.575431409980429336E+07   -0.599646350544151474E+01    1
    0.795779645442962646E+00   -0.510826289653778076E+00   -0.126728284358978271E+01    0.317783176898956299E+00    0.394561028480529785E+04   -0.575431409980429336E+07   -0.599896350544151957E+01    1
    0.167949658632278442E+01   -0.920959115028381348E-01   -0.224874007701873779E+01    0.586241304874420166E+00    0.243738985061645508E+04   -0.575431409980429336E+07   -0.600146350544151552E+01    1
    0.105837267637252808E+01   -0.194339710474014282E+01   -0.257492619752883911E+01    0.556342542171478271E+00    0.322125649452209473E+04   -0.575431409980429336E+07   -0.600396350544151858E+01    1
    0.195683968067169189E+01   -0.260531204938888550E+01   -0.248605149984359741E+01    0.532475650310516357E+00    0.357048940658569336E+04   -0.575431409980429336E+07   -0.600646350544151630E+01    1
    0.136342805624008179E+01   -0.259656596183776855E+01   -0.172125416994094849E+01    0.982187390327453613E+00    0.240141749382019043E+04   -0.575431409980429336E+07   -0.600896350544152469E+01    1
    0.142387878894805908E+01   -0.643502473831176758E-01   -0.220295238494873047E+01    0.553265869617462158E+00    0.288456964492797852E+04   -0.575431409980429336E+07   -0.601146350544151886E+01    1
    0.142752331495285034E+01    0.574843108654022217E+00   -0.262489902973175049E+01    0.578538715839385986E+00    0.398833441734313965E+04   -0.575431409980429336E+07   -0.601396350544150859E+01    1
    0.155931484699249268E+01    0.795485496520996094E+00   -0.144292014837265015E+01    0.734850227832794189E+00    0.284691357612609863E+04   -0.575431409980429336E+07   -0.601646350544151520E+01    1
    0.764471709728240967E+00    0.175203365087509155E+01   -0.130134540796279907E+01    0.535618364810943604E+00    0.378051304817199707E+04   -0.575431409980429336E+07   -0.601896350544151559E+01    1
    0.175068122148513794E+01   -0.111686456203460693E+01    0.176477473974227905E+01    0.335886657238006592E+00    0.385634589195251465E+04   -0.575431409980429336E+07   -0.602146350544152753E+01    1
    0.748525679111480713E+00   -0.276189553737640381E+01   -0.118940490484237671E+01    0.691390752792358398E+00    0.331725525856018066E+04   -0.575431409980429336E+07   -0.602396350544153325E+01    1
    0.108531039953231812E+01   -0.234665262699127197E+01    0.520829379558563232E+00    0.235520005226135254E-01    0.324216628074645996E+04   -0.575431409980429336E+07   -0.602646350544152298E+01    1
    0.142275136709213257E+01   -0.194144427776336670E+00   -0.294822889566421509E+01    0.646442413330078125E+00    0.327210497856140137E+04   -0.575431409980429336E+07   -0.602896350544150561E+01    1
    0.149292272329330444E+01   -0.225511926412582397E+01   -0.982323467731475830E+00    0.432997465133666992E+00    0.245322751998901367E+04   -0.575431409980429336E+07   -0.603146350544150955E+01    1
    0.162306588888168335E+01    0.122860473394393921E+01   -0.147180187702178955E+01    0.595272004604339600E+00    0.312019824981689453E+04   -0.575431409980429336E+07   -0.603396350544152682E+01    1
    0.195627611875534058E+01    0.749419450759887695E+00   -0.173044103384017944E+01    0.830461859703063965E+00    0.331582999229431152E+04   -0.575431409980429336E+07   -0.603646350544153165E+01    1
    0.119320225715637207E+01    0.107753694057464600E+00   -0.293120312690734863E+01    0.667852044105529785E+00    0.398529100418090820E+04   -0.575431409980429336E+07   -0.603896350544152227E+01    1
    0.154072624444961548E+01   -0.194619643688201904E+01   -0.447235882282257080E+00    0.755967676639556885E+00    0.295457577705383301E+04   -0.575431409980429336E+07   -0.604146350544151556E+01    1
    0.131038916110992432E+01   -0.486889362335205078E+00   -0.273688095808029175E+01    0.654251456260681152E+00    0.245934200286865234E+04   -0.575431409980429336E+07   -0.604396350544152039E+01    1
    0.178500783443450928E+01    0.187663257122039795E+00   -0.260057377815246582E+01    0.770515143871307373E+00    0.369174051284790039E+04   -0.575431409980429336E+07   -0.604646350544152966E+01    1
    0.162573558092117310E+01    0.196687799692153931E+01   -0.191461342573165894E+01    0.846017122268676758E+00    0.328927302360534668E+04   -0.575431409980429336E+07   -0.604896350544152206E+01    1
    0.194676619768142700E+01   -0.177969336509704590E-01   -0.279147374629974365E+01    0.721545577049255371E+00    0.207208251953125000E+04   -0.575431409980429336E+07   -0.605146350544152156E+01    1
    0.668647110462188721E+00   -0.288116264343261719E+01    0.199028116464614868E+01    0.216447889804840088E+00    0.322259211540222168E+04   -0.575431409980429336E+07   -0.605396350544152995E+01    1
    0.146584820747375488E+01   -0.171483594179153442E+01    0.848631381988525391E+00    0.251445531845092773E+00    0.354958271980285645E+04   -0.575431409980429336E+07   -0.605646350544151790E+01    1
    0.598368763923645020E+00    0.144354474544525146E+01   -0.201998609304428101E+01    0.895948410034179688E+00    0.303323793411254883E+04   -0.571969946460150275E+07   -0.605896350544151829E+01    1
    0.240549862384796143E+00   -0.198997128009796143E+01    0.175250065326690674E+01    0.320487618446350098E-01    0.341030216217041016E+04   -0.569020929405361507E+07   -0.606146350544153112E+01    1
    0.149685961008071899E+01   -0.193536031246185303E+01   -0.210254180431365967E+01    0.291817426681518555E+00    0.196379566192626953E+04   -0.568729890078260936E+07   -0.606396350544153950E+01    1
    0.676923215389251709E+00   -0.114559340476989746E+01   -0.237439590692520142E+01    0.646582782268524170E+00    0.276434826850891113E+04   -0.567969040459001157E+07   -0.606646350544153368E+01    1
    0.103670132160186768E+01    0.123019528388977051E+01   -0.204640167951583862E+01    0.368992924690246582E+00    0.283649635314941406E+04   -0.565995410526777897E+07   -0.606896350544153407E+01    1
    0.459957540035247803E+00   -0.153509813547134399E+01   -0.185161250829696655E+01    0.855440855026245117E+00    0.283364868164062500E+04   -0.559082310008112248E+07   -0.607146350544153712E+01    1
   -0.193072140216827393E+00   -0.254811781644821167E+01    0.162498158216476440E+01    0.180960357189178467E+00    0.392732667922973633E+04   -0.559025835096340068E+07   -0.607396350544151886E+01    1
    0.399474501609802246E-01    0.189872574806213379E+01   -0.173006671667098999E+01    0.566110730171203613E+00    0.383939695358276367E+04   -0.558702407115522958E+07   -0.607646350544150149E+01    1
   -0.276416122913360596E+00   -0.218858408927917480E+01   -0.157016384601593018E+01    0.387503504753112793E-01    0.376177668571472168E+04   -0.552899890957376733E+07   -0.607896350544150277E+01    1
    0.581121265888214111E+00   -0.176458495855331421E+01   -0.193328934907913208E+01    0.719415247440338135E+00    0.247209239006042480E+04   -0.547117046587777138E+07   -0.608146350544151737E+01    1
   -0.230445146560668945E+00   -0.125758576393127441E+01   -0.297194647789001465E+01    0.885006606578826904E+00    0.355809187889099121E+04   -0.545790040365347639E+07   -0.608396350544153197E+01    1
    0.144380521774291992E+01    0.172348362207412720E+01   -0.718889415264129639E+00    0.757301628589630127E+00    0.384441518783569336E+04   -0.541913682426629309E+07   -0.608646350544153236E+01    1
   -0.979607105255126953E-01   -0.162922251224517822E+01   -0.253635305166244507E+01    0.918839573860168457E-01    0.330577015876770020E+04   -0.541330357389783300E+07   -0.608896350544152032E+01    1
   -0.346629619598388672E-01   -0.119303512573242188E+01   -0.293699491024017334E+01    0.696512758731842041E+00    0.318405508995056152E+04   -0.540156172138858866E+07   -0.609146350544151804E+01    1
    0.856202840805053711E-02    0.134284150600433350E+01   -0.145752507448196411E+01    0.784494757652282715E+00    0.332643246650695801E+04   -0.539974073149602208E+07   -0.609396350544151844E+01    1
   -0.113440632820129395E+00    0.689272105693817139E+00   -0.568562626838684082E+00    0.979240059852600098E+00    0.399701523780822754E+04   -0.539126134496282041E+07   -0.609646350544151083E+01    1
   -0.577314496040344238E-01   -0.257888245582580566E+01    0.198797863721847534E+01    0.531492888927459717E+00    0.354853034019470215E+04   -0.532749781774308532E+07   -0.609896350544150234E+01    1
   -0.190482914447784424E+00   -0.158686208724975586E+01    0.671362996101379395E+00    0.254261672496795654E+00    0.348164415359497070E+04   -0.532146034584112652E+07   -0.610146350544149918E+01    1
   -0.514366805553436279E+00   -0.244720029830932617E+01   -0.315173268318176270E-01    0.167753398418426514E+00    0.373009800910949707E+04   -0.527502619370171893E+07   -0.610396350544150579E+01    1
   -0.474710643291473389E+00   -0.450600564479827881E+00   -0.294630217552185059E+01    0.632012784481048584E+00    0.368819308280944824E+04   -0.526673905642919522E+07   -0.610646350544152394E+01    1
   -0.861029624938964844E-01   -0.226036953926086426E+01   -0.211816000938415527E+01    0.449262022972106934E+00    0.295616841316223145E+04   -0.521947864183660783E+07   -0.610896350544153233E+01    1
   -0.371883988380432129E+00   -0.149515795707702637E+01   -0.178013640642166138E+01    0.152779579162597656E+00    0.340662908554077148E+04   -0.521913727093731239E+07   -0.611146350544151318E+01    1
   -0.623823583126068115E+00   -0.180866974592208862E+01    0.143204283714294434E+01    0.830490589141845703E-01    0.375043129920959473E+04   -0.519602250070787314E+07   -0.611396350544150202E+01    1
    0.301579356193542480E+00   -0.130742090940475464E+01   -0.294198083877563477E+01    0.143484115600585938E+00    0.258821606636047363E+04   -0.515329644650951959E+07   -0.611646350544151840E+01    1
    0.856219947338104248E+00   -0.104409801959991455E+01   -0.210318404436111450E+01    0.508988440036773682E+00    0.208251500129699707E+04   -0.513077399124909192E+07   -0.611896350544151613E+01    1
   -0.875420451164245605E+00   -0.241823571920394897E+01   -0.222482430934906006E+01    0.143803775310516357E+00    0.383889722824096680E+04   -0.505694916866035666E+07   -0.612146350544151030E+01    1
    0.179382127523422241E+01   -0.155134189128875732E+01   -0.223279076814651489E+01    0.920048773288726807E+00    0.155411386489868164E+04   -0.502270647194789443E+07   -0.612396350544150803E+01    1
    0.187103044986724854E+01    0.172263842821121216E+01   -0.996288239955902100E+00    0.282936394214630127E+00    0.389783644676208496E+04   -0.499546595919271559E+07   -0.612646350544151108E+01    1
   -0.648035883903503418E+00   -0.288571971654891968E+01   -0.711064815521240234E+00    0.220402121543884277E+00    0.335943937301635742E+04   -0.490700917558757775E+07   -0.612896350544151858E+01    1
   -0.308380603790283203E+00   -0.944645583629608154E+00   -0.252402681112289429E+01    0.398311436176300049E+00    0.297408056259155273E+04   -0.486636863984524459E+07   -0.613146350544150476E+01    1
    0.145777922868728638E+01   -0.226423937082290649E+01   -0.113730150461196899E+01    0.555801212787628174E+00    0.180629301071166992E+04   -0.483959219136373606E+07   -0.613396350544150160E+01    1
   -0.409057617187500000E+00   -0.429505288600921631E+00   -0.216702061891555786E+01    0.197133064270019531E+00    0.335910987854003906E+04   -0.479192566930357926E+07   -0.613646350544149932E+01    1
   -0.874227464199066162E+00    0.300620019435882568E+00   -0.251242357492446899E+01    0.819704353809356689E+00    0.348996543884277344E+04   -0.472516938601458725E+07   -0.613896350544150327E+01    1
   -0.773720741271972656E-01   -0.212640094757080078E+01   -0.155890035629272461E+01    0.875450968742370605E-01    0.239381384849548340E+04   -0.470665119033923931E+07   -0.614146350544151343E+01    1
   -0.655018270015716553E+00   -0.264526146650314331E+01    0.152249157428741455E+00    0.415259897708892822E+00    0.327639484405517578E+04   -0.466206099367724359E+07   -0.614396350544152714E+01    1
   -0.956347465515136719E+00    0.160146176815032959E+00   -0.141895729303359985E+01    0.855394542217254639E+00    0.351552152633666992E+04   -0.464258050281975698E+07   -0.614646350544152309E+01    1
   -0.138220655918121338E+01   -0.235223877429962158E+01   -0.259699720144271851E+01    0.822014927864074707E+00    0.392776465415954590E+04   -0.463932304563035909E+07   -0.614896350544151282E+01    1
    0.161357086896896362E+01   -0.212568360567092896E+01    0.720325231552124023E+00    0.663138568401336670E+00    0.204734563827514648E+04   -0.461080575712343026E+07   -0.615146350544152742E+01    1
    0.103300076723098755E+01   -0.317199409008026123E+00   -0.150931316614151001E+01    0.228649437427520752E+00    0.302921772003173828E+04   -0.458145797237500269E+07   -0.615396350544151360E+01    1
    0.134817165136337280E+01   -0.327842235565185547E-01   -0.295454639196395874E+01    0.483946919441223145E+00    0.130088353157043457E+04   -0.454456800244480185E+07   -0.615646350544150067E+01    1
   -0.110871154069900513E+01   -0.937342524528503418E+00    0.480007350444793701E+00    0.279211997985839844E-02    0.359613728523254395E+04   -0.453187050059910864E+07   -0.615896350544150195E+01    1
   -0.287594676017761230E+00   -0.173606115579605103E+01   -0.203189212083816528E+01    0.883177101612091064E+00    0.240187263488769531E+04   -0.443321620200323965E+07   -0.616146350544151922E+01    1
    0.758350312709808350E+00   -0.678357362747192383E+00    0.117266398668289185E+01    0.404938936233520508E+00    0.378516626358032227E+04   -0.442362858096700720E+07   -0.616396350544152849E+01    1
   -0.328403294086456299E+00   -0.207263547182083130E+01    0.690938055515289307E+00    0.299746036529541016E+00    0.260513186454772949E+04   -0.440759353652609419E+07   -0.616646350544150668E+01    1
    0.160837543010711670E+01   -0.179814386367797852E+01   -0.645515203475952148E+00    0.919669389724731445E+00    0.288266754150390625E+04   -0.438166399977321923E+07   -0.616896350544149996E+01    1
   -0.822339236736297607E+00    0.163999003171920776E+01   -0.130086946487426758E+01    0.469937205314636230E+00    0.348887586593627930E+04   -0.436265648830299359E+07   -0.617146350544152167E+01    1
    0.105184686183929443E+01    0.932921886444091797E+00   -0.289427655935287476E+01    0.100816071033477783E+00    0.204232430458068848E+04   -0.435895238213788997E+07   -0.617396350544153449E+01    1
