   -0.188983358257431378E+01   -0.117808487997269373E+01   -0.260209353947023958E+01    0.235383389601514170E+00    0.835141941146244108E+03   -0.129917834256767719E+03
   -0.191403120934361670E+01   -0.114077635788952003E+01   -0.259318664492211326E+01    0.231549748282161405E+00    0.843486200010342827E+03   -0.129217852267912463E+03
   -0.191013032978675046E+01   -0.111736216035106128E+01   -0.254129134329158690E+01    0.255829950903373571E+00    0.840528257203192084E+03   -0.129138893969917206E+03
   -0.184356553765435427E+01   -0.107970105667490968E+01   -0.255837444961893778E+01    0.243149831742897560E+00    0.835777877471387114E+03   -0.128566057682061455E+03
   -0.179587114140603599E+01   -0.260250226642189508E+01   -0.108224084347782679E+01    0.767299638790807648E+00    0.822887890683858359E+03   -0.128221536566743680E+03
   -0.187842382204425573E+01   -0.258100004670577210E+01   -0.110559602782991884E+01    0.762234324770467042E+00    0.835944745573405044E+03   -0.128183588695829570E+03
   -0.191641519018425410E+01   -0.252581957846693550E+01   -0.112104889280219266E+01    0.751340187485942779E+00    0.847245556635885237E+03   -0.128133001176707495E+03
   -0.186918026320824904E+01   -0.108681867221232098E+01   -0.251904190587859622E+01    0.265388776578647678E+00    0.832540718626730268E+03   -0.128056932414410483E+03
   -0.192401538842352449E+01   -0.111797999399347781E+01   -0.254471771224446419E+01    0.248723871297132831E+00    0.847693518257620553E+03   -0.127873380518483700E+03
   -0.182545040389114011E+01   -0.110706473078186529E+01   -0.261956151418655514E+01    0.220227099434596063E+00    0.831323509116687887E+03   -0.127709237356975919E+03
   -0.186652778103019457E+01   -0.255018040075735808E+01   -0.108144619877274550E+01    0.751967733456766929E+00    0.839830880255702709E+03   -0.127632374997369013E+03
   -0.181622838957293209E+01   -0.261271511229580655E+01   -0.104091306132803441E+01    0.769469823094230287E+00    0.830581160155219777E+03   -0.127628999670730025E+03
   -0.187629078821915241E+01   -0.264635934702331088E+01   -0.113575496676729593E+01    0.782860044621873641E+00    0.839636539981864303E+03   -0.127160860810027970E+03
   -0.181595262290810355E+01   -0.108479629812620804E+01   -0.258851641238136709E+01    0.240210173485302991E+00    0.822519166763485941E+03   -0.126995283918868012E+03
   -0.182590491629521656E+01   -0.111217359426190465E+01   -0.263463589251540764E+01    0.217381395711778447E+00    0.829311468353406099E+03   -0.126557651449147414E+03
   -0.189483386543697208E+01   -0.117047858440661767E+01   -0.259347336055701794E+01    0.224306029549621866E+00    0.840963930562211203E+03   -0.126554341603023460E+03
   -0.185701534681220903E+01   -0.114019621140171901E+01   -0.259396255166075607E+01    0.232556877968361470E+00    0.833850789777840760E+03   -0.126389693401912183E+03
   -0.183383005334987170E+01   -0.259418384893634135E+01   -0.109593380644582861E+01    0.759277188729116093E+00    0.824987218308978072E+03   -0.126310060224490641E+03
   -0.182545899197164463E+01   -0.253786421399250095E+01   -0.105976949489548367E+01    0.743151760484322854E+00    0.826999627971350606E+03   -0.126217162830862904E+03
   -0.180884906064257578E+01   -0.103439770393450114E+01   -0.255149936067854588E+01    0.247607150696209671E+00    0.828361433176355717E+03   -0.126084064625063263E+03
   -0.188420735955211072E+01   -0.118446389515255701E+01   -0.262889180884050155E+01    0.218555526005537126E+00    0.837509792958007210E+03   -0.125995006014674829E+03
   -0.191302194638784884E+01   -0.117431721156764590E+01   -0.257101460031438700E+01    0.236735263676629420E+00    0.842449221350019116E+03   -0.125901147542097718E+03
   -0.185212744003481844E+01   -0.258253919006617982E+01   -0.105404634934479180E+01    0.761788290327348072E+00    0.835337040483369947E+03   -0.125882125671053771E+03
   -0.189872085860458828E+01   -0.258318951353713722E+01   -0.117817590011088535E+01    0.765805833268075387E+00    0.838673529090300121E+03   -0.125784827985815724E+03
   -0.185520548777215688E+01   -0.263368355404583809E+01   -0.111694822551660788E+01    0.772729646598497300E+00    0.831722315398311252E+03   -0.125595423173576691E+03
   -0.188460778726369793E+01   -0.112714058929753991E+01   -0.256350640704727972E+01    0.246861976273153372E+00    0.838385208837652272E+03   -0.125553379208451076E+03
